Time,Extension,Load,Tensile strain (Extension),Temperature: Chamber 3119-600 1 1,Tensile stress
(s),(mm),(N),(mm/mm),(C),(MPa)
"172.91500","2.36443","18.86709","0.01215","120.09257","165.48747"
"173.01500","2.36260","18.81604","0.01213","120.09257","165.03967"
"173.11500","2.36128","18.79764","0.01212","120.08827","164.87830"
"173.21500","2.35965","18.76673","0.01210","120.08827","164.60716"
"173.31500","2.35798","18.74788","0.01209","120.08827","164.44188"
"173.41500","2.35607","18.72126","0.01207","120.08827","164.20833"
"173.51500","2.35433","18.68451","0.01205","120.08827","163.88600"
"173.61500","2.35303","18.68382","0.01204","120.08160","163.87999"
"173.71500","2.35144","18.63212","0.01202","120.08160","163.42651"
"173.81500","2.34972","18.61331","0.01200","120.08160","163.26149"
"173.91500","2.34782","18.57004","0.01199","120.08160","162.88194"
"174.01500","2.34608","18.53490","0.01197","120.08160","162.57373"
"174.11500","2.34468","18.52933","0.01195","120.08160","162.52487"
"174.21500","2.34307","18.48446","0.01194","120.07594","162.13130"
"174.31500","2.34122","18.45930","0.01192","120.07594","161.91068"
"174.41500","2.33935","18.43970","0.01190","120.07594","161.73872"
"174.51500","2.33769","18.38727","0.01189","120.07594","161.27882"
"174.61500","2.33632","18.38202","0.01187","120.07594","161.23279"
"174.71500","2.33465","18.33913","0.01186","120.07076","160.85663"
"174.81500","2.33281","18.30175","0.01184","120.07076","160.52875"
"174.91500","2.33094","18.27841","0.01182","120.07076","160.32402"
"175.01500","2.32941","18.26204","0.01180","120.07076","160.18048"
"175.11500","2.32807","18.22684","0.01179","120.07076","159.87166"
"175.21500","2.32639","18.21565","0.01177","120.07076","159.77353"
"175.31500","2.32453","18.18787","0.01176","120.06704","159.52989"
"175.41500","2.32259","18.16773","0.01174","120.06704","159.35321"
"175.51500","2.32113","18.14378","0.01172","120.06704","159.14314"
"175.61500","2.31965","18.12305","0.01171","120.06704","158.96136"
"175.71500","2.31798","18.08021","0.01169","120.06704","158.58554"
"175.81500","2.31611","18.06397","0.01167","120.06704","158.44316"
"175.91500","2.31426","18.03636","0.01165","120.06100","158.20093"
"176.01500","2.31287","18.03178","0.01164","120.06100","158.16074"
"176.11500","2.31130","17.99114","0.01162","120.06100","157.80432"
"176.21500","2.30967","17.95932","0.01161","120.06100","157.52522"
"176.31500","2.30777","17.90933","0.01159","120.06100","157.08675"
"176.41500","2.30598","17.89600","0.01157","120.05493","156.96985"
"176.51500","2.30462","17.85392","0.01156","120.05493","156.60074"
"176.61500","2.30306","17.86189","0.01154","120.05493","156.67064"
"176.71500","2.30141","17.82276","0.01153","120.05493","156.32738"
"176.81500","2.29945","17.80839","0.01151","120.05493","156.20135"
"176.91500","2.29771","17.74907","0.01149","120.05493","155.68108"
"177.01500","2.29628","17.74841","0.01148","120.04533","155.67523"
"177.11500","2.29462","17.70134","0.01146","120.04533","155.26237"
"177.21500","2.29295","17.65662","0.01144","120.04533","154.87013"
"177.31500","2.29098","17.64770","0.01142","120.04533","154.79192"
"177.41500","2.28934","17.59704","0.01141","120.04533","154.34753"
"177.51500","2.28789","17.59019","0.01139","120.03780","154.28751"
"177.61500","2.28626","17.54473","0.01138","120.03780","153.88870"
"177.71500","2.28449","17.53561","0.01136","120.03780","153.80878"
"177.81500","2.28261","17.47253","0.01134","120.03780","153.25543"
"177.91500","2.28110","17.47537","0.01133","120.03780","153.28035"
"178.01500","2.27964","17.48121","0.01131","120.03780","153.33159"
"178.11500","2.27797","17.44606","0.01130","120.03259","153.02332"
"178.21500","2.27618","17.41558","0.01128","120.03259","152.75591"
"178.31500","2.27426","17.42090","0.01126","120.03259","152.80258"
"178.41500","2.27275","17.37480","0.01124","120.03259","152.39827"
"178.51500","2.27129","17.32362","0.01123","120.03259","151.94937"
"178.61500","2.26958","17.30995","0.01121","120.02937","151.82942"
"178.71500","2.26781","17.27328","0.01119","120.02937","151.50784"
"178.81500","2.26595","17.25121","0.01118","120.02937","151.31424"
"178.91500","2.26447","17.19880","0.01116","120.02937","150.85448"
"179.01500","2.26302","17.19019","0.01115","120.02937","150.77899"
"179.11500","2.26126","17.13215","0.01113","120.02937","150.26990"
"179.21500","2.25946","17.11955","0.01111","120.02699","150.15941"
"179.31500","2.25777","17.07042","0.01110","120.02699","149.72847"
"179.41500","2.25627","17.04529","0.01108","120.02699","149.50806"
"179.51500","2.25475","17.01826","0.01107","120.02699","149.27101"
"179.61500","2.25303","16.96262","0.01105","120.02699","148.78296"
"179.71500","2.25115","16.97706","0.01103","120.02065","148.90962"
"179.81500","2.24946","16.92271","0.01101","120.02065","148.43285"
"179.91500","2.24796","16.89548","0.01100","120.02065","148.19408"
"180.01500","2.24635","16.86819","0.01098","120.02065","147.95470"
"180.11500","2.24458","16.86608","0.01097","120.02065","147.93613"
"180.21500","2.24269","16.82310","0.01095","120.02065","147.55922"
"180.31500","2.24108","16.80703","0.01093","120.01559","147.41818"
"180.41500","2.23962","16.76482","0.01092","120.01559","147.04800"
"180.51500","2.23797","16.74349","0.01090","120.01559","146.86090"
"180.61500","2.23617","16.70066","0.01088","120.01559","146.48526"
"180.71500","2.23431","16.70829","0.01086","120.01559","146.55211"
"180.81500","2.23284","16.66294","0.01085","120.01067","146.15434"
"180.91500","2.23134","16.62031","0.01083","120.01067","145.78049"
"181.01500","2.22967","16.63397","0.01082","120.01067","145.90030"
"181.11500","2.22783","16.57295","0.01080","120.01067","145.36505"
"181.21500","2.22597","16.55107","0.01078","120.01067","145.17316"
"181.31500","2.22447","16.51658","0.01077","120.01067","144.87062"
"181.41500","2.22297","16.48550","0.01075","120.00980","144.59799"
"181.51500","2.22128","16.46789","0.01073","120.00980","144.44353"
"181.61500","2.21944","16.44102","0.01072","120.00980","144.20782"
"181.71500","2.21760","16.41345","0.01070","120.00980","143.96606"
"181.81500","2.21623","16.38480","0.01068","120.00980","143.71471"
"181.91500","2.21466","16.37566","0.01067","120.00849","143.63455"
"182.01500","2.21296","16.31144","0.01065","120.00849","143.07130"
"182.11500","2.21109","16.30929","0.01063","120.00849","143.05243"
"182.21500","2.20937","16.26506","0.01062","120.00849","142.66447"
"182.31500","2.20801","16.28097","0.01060","120.00849","142.80403"
"182.41500","2.20642","16.24229","0.01059","120.00849","142.46480"
"182.51500","2.20470","16.19247","0.01057","120.00780","142.02779"
"182.61500","2.20277","16.14925","0.01055","120.00780","141.64870"
"182.71500","2.20104","16.14004","0.01053","120.00780","141.56786"
"182.81500","2.19963","16.13231","0.01052","120.00780","141.50014"
"182.91500","2.19802","16.07795","0.01050","120.00780","141.02327"
"183.01500","2.19623","16.02724","0.01049","120.01113","140.57848"
"183.11500","2.19431","16.05026","0.01047","120.01113","140.78041"
"183.21500","2.19264","16.00567","0.01045","120.01113","140.38928"
"183.31500","2.19129","15.99144","0.01044","120.01113","140.26450"
"183.41500","2.18963","15.93885","0.01042","120.01113","139.80321"
"183.51500","2.18782","15.90365","0.01040","120.01113","139.49446"
"183.61500","2.18589","15.86974","0.01038","120.00809","139.19702"
"183.71500","2.18442","15.88922","0.01037","120.00809","139.36789"
"183.81500","2.18303","15.85297","0.01036","120.00809","139.04994"
"183.91500","2.18133","15.83692","0.01034","120.00809","138.90918"
"184.01500","2.17947","15.79362","0.01032","120.00809","138.52939"
"184.11500","2.17760","15.77784","0.01030","120.00808","138.39093"
"184.21500","2.17606","15.73795","0.01029","120.00808","138.04105"
"184.31500","2.17467","15.73471","0.01027","120.00808","138.01270"
"184.41500","2.17297","15.69539","0.01026","120.00808","137.66776"
"184.51500","2.17110","15.65559","0.01024","120.00808","137.31865"
"184.61500","2.16927","15.64156","0.01022","120.00808","137.19562"
"184.71500","2.16782","15.65303","0.01021","120.00490","137.29626"
"184.81500","2.16634","15.60734","0.01019","120.00490","136.89543"
"184.91500","2.16466","15.60299","0.01017","120.00490","136.85727"
"185.01500","2.16279","15.55389","0.01016","120.00490","136.42662"
"185.11500","2.16101","15.54306","0.01014","120.00490","136.33168"
"185.21500","2.15963","15.52689","0.01013","120.00121","136.18977"
"185.31500","2.15806","15.47343","0.01011","120.00121","135.72093"
"185.41500","2.15642","15.46847","0.01009","120.00121","135.67744"
"185.51500","2.15447","15.46693","0.01007","120.00121","135.66386"
"185.61500","2.15270","15.41535","0.01006","120.00121","135.21149"
"185.71500","2.15129","15.38929","0.01004","120.00121","134.98294"
"185.81500","2.14970","15.34356","0.01003","120.00788","134.58179"
"185.91500","2.14800","15.31826","0.01001","120.00788","134.35991"
"186.01500","2.14605","15.28774","0.00999","120.00788","134.09221"
"186.11500","2.14435","15.23224","0.00997","120.00788","133.60538"
"186.21500","2.14295","15.23381","0.00996","120.00788","133.61913"
"186.31500","2.14133","15.22651","0.00994","120.01328","133.55515"
"186.41500","2.13961","15.17897","0.00993","120.01328","133.13815"
"186.51500","2.13769","15.14182","0.00991","120.01328","132.81229"
"186.61500","2.13609","15.15154","0.00989","120.01328","132.89754"
"186.71500","2.13465","15.12739","0.00988","120.01328","132.68571"
"186.81500","2.13299","15.09126","0.00986","120.01328","132.36884"
"186.91500","2.13127","15.05245","0.00984","120.01802","132.02844"
"187.01500","2.12928","15.02681","0.00983","120.01802","131.80354"
"187.11500","2.12773","15.00479","0.00981","120.01802","131.61038"
"187.21500","2.12633","14.97940","0.00980","120.01802","131.38770"
"187.31500","2.12462","14.97750","0.00978","120.01802","131.37103"
"187.41500","2.12284","14.92252","0.00976","120.02155","130.88876"
"187.51500","2.12100","14.89355","0.00974","120.02155","130.63466"
"187.61500","2.11945","14.85596","0.00973","120.02155","130.30496"
"187.71500","2.11800","14.85486","0.00971","120.02155","130.29527"
"187.81500","2.11633","14.81695","0.00970","120.02155","129.96274"
"187.91500","2.11451","14.78045","0.00968","120.02155","129.64264"
"188.01500","2.11272","14.77374","0.00966","120.02255","129.58382"
"188.11500","2.11123","14.73616","0.00965","120.02255","129.25415"
"188.21500","2.10971","14.74337","0.00963","120.02255","129.31740"
"188.31500","2.10802","14.67791","0.00961","120.02255","128.74323"
"188.41500","2.10618","14.67189","0.00960","120.02255","128.69046"
"188.51500","2.10441","14.64164","0.00958","120.02216","128.42509"
"188.61500","2.10289","14.59603","0.00956","120.02216","128.02504"
"188.71500","2.10135","14.59490","0.00955","120.02216","128.01517"
"188.81500","2.09956","14.58072","0.00953","120.02216","127.89072"
"188.91500","2.09768","14.51206","0.00951","120.02216","127.28848"
"189.01500","2.09602","14.49917","0.00950","120.02216","127.17548"
"189.11500","2.09457","14.46911","0.00948","120.02368","126.91178"
"189.21500","2.09295","14.48257","0.00947","120.02368","127.02985"
"189.31500","2.09117","14.40835","0.00945","120.02368","126.37881"
"189.41500","2.08928","14.39612","0.00943","120.02368","126.27156"
"189.51500","2.08774","14.35427","0.00941","120.02368","125.90448"
"189.61500","2.08627","14.35746","0.00940","120.02580","125.93246"
"189.71500","2.08464","14.29913","0.00938","120.02580","125.42084"
"189.81500","2.08283","14.29208","0.00937","120.02580","125.35905"
"189.91500","2.08091","14.23754","0.00935","120.02580","124.88063"
"190.01500","2.07944","14.21536","0.00933","120.02580","124.68607"
"190.11500","2.07796","14.19831","0.00932","120.02808","124.53654"
"190.21500","2.07629","14.19024","0.00930","120.02808","124.46578"
"190.31500","2.07447","14.17081","0.00928","120.02808","124.29535"
"190.41500","2.07260","14.10392","0.00926","120.02808","123.70863"
"190.51500","2.07119","14.11817","0.00925","120.02808","123.83366"
"190.61500","2.06970","14.08548","0.00924","120.02808","123.54686"
"190.71500","2.06800","14.05152","0.00922","120.02935","123.24905"
"190.81500","2.06614","14.00057","0.00920","120.02935","122.80215"
"190.91500","2.06429","13.99707","0.00918","120.02935","122.77145"
"191.01500","2.06295","13.97896","0.00917","120.02935","122.61262"
"191.11500","2.06143","13.92919","0.00915","120.02935","122.17606"
"191.21500","2.05972","13.90708","0.00914","120.02662","121.98209"
"191.31500","2.05783","13.86285","0.00912","120.02662","121.59420"
"191.41500","2.05604","13.83596","0.00910","120.02662","121.35831"
"191.51500","2.05464","13.83295","0.00909","120.02662","121.33190"
"191.61500","2.05310","13.81794","0.00907","120.02662","121.20027"
"191.71500","2.05131","13.81910","0.00905","120.02662","121.21038"
"191.81500","2.04939","13.74178","0.00904","120.02485","120.53221"
"191.91500","2.04767","13.74903","0.00902","120.02485","120.59585"
"192.01500","2.04628","13.70312","0.00900","120.02485","120.19315"
"192.11500","2.04473","13.68888","0.00899","120.02485","120.06823"
"192.21500","2.04293","13.64431","0.00897","120.02485","119.67727"
"192.31500","2.04095","13.61301","0.00895","120.02485","119.40277"
"192.41500","2.03932","13.59467","0.00894","120.02473","119.24187"
"192.51500","2.03801","13.56275","0.00892","120.02473","118.96188"
"192.61500","2.03641","13.55492","0.00891","120.02473","118.89328"
"192.71500","2.03458","13.52500","0.00889","120.02473","118.63084"
"192.81500","2.03260","13.51420","0.00887","120.02473","118.53605"
"192.91500","2.03103","13.46760","0.00885","120.03030","118.12730"
"193.01500","2.02965","13.45379","0.00884","120.03030","118.00623"
"193.11500","2.02804","13.37672","0.00882","120.03030","117.33022"
"193.21500","2.02623","13.39023","0.00881","120.03030","117.44871"
"193.31500","2.02428","13.31353","0.00879","120.03030","116.77596"
"193.41500","2.02276","13.28920","0.00877","120.03030","116.56257"
"193.51500","2.02138","13.29561","0.00876","120.03706","116.61877"
"193.61500","2.01975","13.28686","0.00874","120.03706","116.54202"
"193.71500","2.01790","13.21927","0.00872","120.03706","115.94920"
"193.81500","2.01592","13.17006","0.00870","120.03706","115.51757"
"193.91500","2.01451","13.13998","0.00869","120.03706","115.25371"
"194.01500","2.01304","13.14542","0.00868","120.03461","115.30140"
"194.11500","2.01142","13.12588","0.00866","120.03461","115.13000"
"194.21500","2.00957","13.06585","0.00864","120.03461","114.60348"
"194.31500","2.00764","13.04131","0.00862","120.03461","114.38824"
"194.41500","2.00618","13.05056","0.00861","120.03461","114.46942"
"194.51500","2.00469","13.02203","0.00859","120.03461","114.21915"
"194.61500","2.00302","13.02583","0.00858","120.03360","114.25248"
"194.71500","2.00110","12.97873","0.00856","120.03360","113.83931"
"194.81500","1.99925","12.99316","0.00854","120.03360","113.96593"
"194.91500","1.99785","12.90166","0.00853","120.03360","113.16330"
"195.01500","1.99626","12.91329","0.00851","120.03360","113.26535"
"195.11500","1.99462","12.89029","0.00849","120.03139","113.06361"
"195.21500","1.99266","12.89320","0.00847","120.03139","113.08914"
"195.31500","1.99097","12.83731","0.00846","120.03139","112.59892"
"195.41500","1.98957","12.84693","0.00844","120.03139","112.68333"
"195.51500","1.98794","12.82338","0.00843","120.03139","112.47672"
"195.61500","1.98622","12.81921","0.00841","120.03139","112.44016"
"195.71500","1.98434","12.74370","0.00839","120.02960","111.77782"
"195.81500","1.98266","12.74748","0.00838","120.02960","111.81096"
"195.91500","1.98122","12.69354","0.00836","120.02960","111.33788"
"196.01500","1.97958","12.70434","0.00834","120.02960","111.43264"
"196.11500","1.97783","12.67501","0.00833","120.02960","111.17533"
"196.21500","1.97603","12.65526","0.00831","120.03106","111.00208"
"196.31500","1.97445","12.63073","0.00829","120.03106","110.78692"
"196.41500","1.97295","12.59281","0.00828","120.03106","110.45432"
"196.51500","1.97130","12.59318","0.00826","120.03106","110.45763"
"196.61500","1.96946","12.54841","0.00824","120.03106","110.06490"
"196.71500","1.96775","12.56239","0.00823","120.03388","110.18750"
"196.81500","1.96624","12.50753","0.00821","120.03388","109.70637"
"196.91500","1.96470","12.50896","0.00820","120.03388","109.71884"
"197.01500","1.96302","12.46448","0.00818","120.03388","109.32878"
"197.11500","1.96119","12.46088","0.00816","120.03388","109.29715"
"197.21500","1.95947","12.39682","0.00815","120.03388","108.73528"
"197.31500","1.95794","12.39024","0.00813","120.03350","108.67755"
"197.41500","1.95633","12.34486","0.00812","120.03350","108.27953"
"197.51500","1.95462","12.33391","0.00810","120.03350","108.18352"
"197.61500","1.95277","12.29232","0.00808","120.03350","107.81870"
"197.71500","1.95107","12.29500","0.00806","120.03350","107.84220"
"197.81500","1.94961","12.25850","0.00805","120.03350","107.52204"
"197.91500","1.94799","12.22945","0.00803","120.03148","107.26727"
"198.01500","1.94620","12.21425","0.00801","120.03148","107.13396"
"198.11500","1.94433","12.20267","0.00800","120.03148","107.03231"
"198.21500","1.94279","12.14540","0.00798","120.03148","106.53003"
"198.31500","1.94129","12.14817","0.00797","120.03148","106.55428"
"198.41500","1.93966","12.08899","0.00795","120.02931","106.03527"
"198.51500","1.93784","12.09221","0.00793","120.02931","106.06347"
"198.61500","1.93601","12.06905","0.00791","120.02931","105.86031"
"198.71500","1.93444","12.03034","0.00790","120.02931","105.52084"
"198.81500","1.93295","12.00736","0.00788","120.02931","105.31927"
"198.91500","1.93129","11.97677","0.00787","120.02931","105.05090"
"199.01500","1.92949","11.94237","0.00785","120.02868","104.74923"
"199.11500","1.92766","11.94674","0.00783","120.02868","104.78751"
"199.21500","1.92617","11.91090","0.00782","120.02868","104.47313"
"199.31500","1.92462","11.89937","0.00780","120.02868","104.37205"
"199.41500","1.92298","11.89761","0.00779","120.02868","104.35664"
"199.51500","1.92110","11.86644","0.00777","120.02686","104.08324"
"199.61500","1.91937","11.83723","0.00775","120.02686","103.82700"
"199.71500","1.91798","11.81442","0.00774","120.02686","103.62696"
"199.81500","1.91639","11.79956","0.00772","120.02686","103.49659"
"199.91500","1.91469","11.75572","0.00770","120.02686","103.11206"
"200.01500","1.91281","11.77598","0.00768","120.02686","103.28974"
"200.11500","1.91104","11.71094","0.00767","120.02847","102.71929"
"200.21500","1.90961","11.70896","0.00765","120.02847","102.70193"
"200.31500","1.90806","11.64483","0.00764","120.02847","102.13938"
"200.41500","1.90625","11.67002","0.00762","120.02847","102.36040"
"200.51500","1.90434","11.63216","0.00760","120.02847","102.02827"
"200.61500","1.90262","11.64643","0.00758","120.03751","102.15340"
"200.71500","1.90127","11.58639","0.00757","120.03751","101.62681"
"200.81500","1.89964","11.59956","0.00755","120.03751","101.74229"
"200.91500","1.89785","11.57650","0.00754","120.03751","101.54002"
"201.01500","1.89594","11.56285","0.00752","120.03751","101.42030"
"201.11500","1.89435","11.50739","0.00750","120.03751","100.93388"
"201.21500","1.89297","11.53205","0.00749","120.04727","101.15022"
"201.31500","1.89139","11.46684","0.00747","120.04727","100.57825"
"201.41500","1.88946","11.49869","0.00745","120.04727","100.85759"
"201.51500","1.88758","11.47393","0.00744","120.04727","100.64042"
"201.61500","1.88600","11.45076","0.00742","120.04727","100.43716"
"201.71500","1.88461","11.43665","0.00741","120.04727","100.31339"
"201.81500","1.88302","11.46468","0.00739","120.05299","100.55925"
"201.91500","1.88113","11.43353","0.00737","120.05299","100.28602"
"202.01500","1.87925","11.41000","0.00735","120.05299","100.07964"
"202.11500","1.87772","11.39355","0.00734","120.05299","99.93539"
"202.21500","1.87638","11.39761","0.00732","120.05299","99.97099"
"202.31500","1.87470","11.39777","0.00731","120.05776","99.97243"
"202.41500","1.87283","11.36874","0.00729","120.05776","99.71775"
"202.51500","1.87100","11.33128","0.00727","120.05776","99.38915"
"202.61500","1.86952","11.29706","0.00726","120.05776","99.08900"
"202.71500","1.86808","11.28038","0.00724","120.05776","98.94271"
"202.81500","1.86647","11.29782","0.00723","120.05776","99.09571"
"202.91500","1.86458","11.27430","0.00721","120.06404","98.88937"
"203.01500","1.86265","11.21231","0.00719","120.06404","98.34570"
"203.11500","1.86120","11.21999","0.00717","120.06404","98.41306"
"203.21500","1.85973","11.16623","0.00716","120.06404","97.94147"
"203.31500","1.85807","11.15514","0.00714","120.06404","97.84426"
"203.41500","1.85614","11.14902","0.00712","120.07606","97.79053"
"203.51500","1.85425","11.11161","0.00711","120.07606","97.46242"
"203.61500","1.85287","11.09531","0.00709","120.07606","97.31943"
"203.71500","1.85133","11.07570","0.00708","120.07606","97.14742"
"203.81500","1.84965","11.05715","0.00706","120.07606","96.98478"
"203.91500","1.84779","11.02990","0.00704","120.07606","96.74571"
"204.01500","1.84597","10.99960","0.00702","120.08276","96.47997"
"204.11500","1.84457","10.98931","0.00701","120.08276","96.38969"
"204.21500","1.84304","10.95781","0.00699","120.08276","96.11344"
"204.31500","1.84131","10.93399","0.00698","120.08276","95.90445"
"204.41500","1.83938","10.89861","0.00696","120.08276","95.59413"
"204.51500","1.83761","10.86416","0.00694","120.08957","95.29196"
"204.61500","1.83627","10.87877","0.00693","120.08957","95.42010"
"204.71500","1.83463","10.81445","0.00691","120.08957","94.85593"
"204.81500","1.83296","10.78877","0.00690","120.08957","94.63074"
"204.91500","1.83101","10.78860","0.00688","120.08957","94.62926"
"205.01500","1.82937","10.73562","0.00686","120.08957","94.16454"
"205.11500","1.82796","10.74565","0.00685","120.09265","94.25253"
"205.21500","1.82633","10.68877","0.00683","120.09265","93.75362"
"205.31500","1.82461","10.69408","0.00681","120.09265","93.80019"
"205.41500","1.82278","10.66077","0.00679","120.09265","93.50800"
"205.51500","1.82113","10.62136","0.00678","120.09265","93.16228"
"205.61500","1.81965","10.58261","0.00676","120.09787","92.82244"
"205.71500","1.81803","10.59050","0.00675","120.09787","92.89160"
"205.81500","1.81629","10.55100","0.00673","120.09787","92.54517"
"205.91500","1.81442","10.52125","0.00671","120.09787","92.28424"
"206.01500","1.81282","10.51444","0.00670","120.09787","92.22450"
"206.11500","1.81132","10.47381","0.00668","120.09787","91.86810"
"206.21500","1.80957","10.45350","0.00666","120.09955","91.68994"
"206.31500","1.80780","10.42766","0.00665","120.09955","91.46332"
"206.41500","1.80602","10.39557","0.00663","120.09955","91.18190"
"206.51500","1.80448","10.36869","0.00661","120.09955","90.94607"
"206.61500","1.80290","10.36142","0.00660","120.09955","90.88236"
"206.71500","1.80122","10.33107","0.00658","120.10100","90.61613"
"206.81500","1.79941","10.32900","0.00656","120.10100","90.59794"
"206.91500","1.79776","10.32165","0.00655","120.10100","90.53349"
"207.01500","1.79620","10.26748","0.00653","120.10100","90.05833"
"207.11500","1.79460","10.26116","0.00652","120.10100","90.00289"
"207.21500","1.79284","10.22829","0.00650","120.10100","89.71464"
"207.31500","1.79097","10.20457","0.00648","120.10424","89.50658"
"207.41500","1.78942","10.18303","0.00646","120.10424","89.31765"
"207.51500","1.78792","10.15663","0.00645","120.10424","89.08607"
"207.61500","1.78622","10.11653","0.00643","120.10424","88.73436"
"207.71500","1.78449","10.11358","0.00642","120.10424","88.70844"
"207.81500","1.78265","10.04993","0.00640","120.10570","88.15020"
"207.91500","1.78117","10.03694","0.00638","120.10570","88.03627"
"208.01500","1.77966","10.00364","0.00637","120.10570","87.74417"
"208.11500","1.77797","9.96061","0.00635","120.10570","87.36677"
"208.21500","1.77617","9.93901","0.00633","120.10570","87.17727"
"208.31500","1.77437","9.95884","0.00632","120.10570","87.35117"
"208.41500","1.77295","9.92948","0.00630","120.10703","87.09366"
"208.51500","1.77145","9.87414","0.00629","120.10703","86.60827"
"208.61500","1.76970","9.85727","0.00627","120.10703","86.46033"
"208.71500","1.76782","9.81047","0.00625","120.10703","86.04980"
"208.81500","1.76599","9.81922","0.00623","120.10703","86.12658"
"208.91500","1.76462","9.76199","0.00622","120.10716","85.62459"
"209.01500","1.76307","9.76894","0.00620","120.10716","85.68559"
"209.11500","1.76130","9.73179","0.00619","120.10716","85.35968"
"209.21500","1.75937","9.69715","0.00617","120.10716","85.05591"
"209.31500","1.75764","9.71090","0.00615","120.10716","85.17645"
"209.41500","1.75632","9.67357","0.00614","120.10716","84.84908"
"209.51500","1.75473","9.63823","0.00612","120.10630","84.53909"
"209.61500","1.75299","9.58693","0.00610","120.10630","84.08913"
"209.71500","1.75102","9.60190","0.00608","120.10630","84.22038"
"209.81500","1.74928","9.56172","0.00607","120.10630","83.86797"
"209.91500","1.74801","9.55331","0.00606","120.10630","83.79420"
"210.01500","1.74643","9.51797","0.00604","120.10563","83.48426"
"210.11500","1.74455","9.48983","0.00602","120.10563","83.23742"
"210.21500","1.74260","9.47547","0.00600","120.10563","83.11143"
"210.31500","1.74095","9.44997","0.00599","120.10563","82.88781"
"210.41500","1.73969","9.45272","0.00597","120.10563","82.91190"
"210.51500","1.73807","9.43184","0.00596","120.10563","82.72874"
"210.61500","1.73616","9.39677","0.00594","120.10452","82.42117"
"210.71500","1.73427","9.36069","0.00592","120.10452","82.10471"
"210.81500","1.73269","9.34203","0.00590","120.10452","81.94103"
"210.91500","1.73139","9.30687","0.00589","120.10452","81.63266"
"211.01500","1.72978","9.28692","0.00587","120.10452","81.45763"
"211.11500","1.72788","9.23740","0.00586","120.10802","81.02335"
"211.21500","1.72596","9.24245","0.00584","120.10802","81.06763"
"211.31500","1.72444","9.20264","0.00582","120.10802","80.71838"
"211.41500","1.72307","9.18192","0.00581","120.10802","80.53667"
"211.51500","1.72148","9.17737","0.00579","120.10802","80.49673"
"211.61500","1.71957","9.17539","0.00577","120.10802","80.47938"
"211.71500","1.71757","9.11200","0.00575","120.11440","79.92336"
"211.81500","1.71613","9.13241","0.00574","120.11440","80.10243"
"211.91500","1.71467","9.08003","0.00573","120.11440","79.64299"
"212.01500","1.71304","9.07594","0.00571","120.11440","79.60710"
"212.11500","1.71112","9.06016","0.00569","120.11440","79.46871"
"212.21500","1.70916","9.03288","0.00567","120.11841","79.22938"
"212.31500","1.70780","8.97031","0.00566","120.11841","78.68056"
"212.41500","1.70631","8.95783","0.00564","120.11841","78.57115"
"212.51500","1.70469","8.91899","0.00563","120.11841","78.23050"
"212.61500","1.70274","8.91376","0.00561","120.11841","78.18459"
"212.71500","1.70090","8.89950","0.00559","120.11841","78.05955"
"212.81500","1.69947","8.88871","0.00558","120.12433","77.96487"
"212.91500","1.69798","8.82056","0.00556","120.12433","77.36713"
"213.01500","1.69632","8.81999","0.00554","120.12433","77.36209"
"213.11500","1.69436","8.74870","0.00552","120.12433","76.73679"
"213.21500","1.69257","8.75670","0.00551","120.12433","76.80695"
"213.31500","1.69120","8.72462","0.00549","120.12972","76.52560"
"213.41500","1.68959","8.67376","0.00548","120.12972","76.07945"
"213.51500","1.68796","8.63727","0.00546","120.12972","75.75945"
"213.61500","1.68605","8.65358","0.00544","120.12972","75.90247"
"213.71500","1.68428","8.59883","0.00543","120.12972","75.42226"
"213.81500","1.68291","8.58630","0.00541","120.12972","75.31232"
"213.91500","1.68131","8.53580","0.00540","120.13109","74.86943"
"214.01500","1.67964","8.51410","0.00538","120.13109","74.67903"
"214.11500","1.67781","8.51511","0.00536","120.13109","74.68794"
"214.21500","1.67611","8.45330","0.00534","120.13109","74.14575"
"214.31500","1.67466","8.46621","0.00533","120.13109","74.25902"
"214.41500","1.67300","8.40283","0.00531","120.12866","73.70312"
"214.51500","1.67130","8.41422","0.00530","120.12866","73.80302"
"214.61500","1.66948","8.35673","0.00528","120.12866","73.29874"
"214.71500","1.66780","8.34100","0.00526","120.12866","73.16080"
"214.81500","1.66630","8.29614","0.00525","120.12866","72.76728"
"214.91500","1.66460","8.28512","0.00523","120.12866","72.67066"
"215.01500","1.66285","8.25673","0.00521","120.12531","72.42162"
"215.11500","1.66109","8.21558","0.00520","120.12531","72.06073"
"215.21500","1.65951","8.22122","0.00518","120.12531","72.11020"
"215.31500","1.65797","8.18083","0.00516","120.12531","71.75588"
"215.41500","1.65626","8.16926","0.00515","120.12531","71.65441"
"215.51500","1.65447","8.13437","0.00513","120.12463","71.34836"
"215.61500","1.65279","8.10217","0.00511","120.12463","71.06596"
"215.71500","1.65123","8.10400","0.00510","120.12463","71.08201"
"215.81500","1.64962","8.00675","0.00508","120.12463","70.22895"
"215.91500","1.64788","8.01520","0.00507","120.12463","70.30313"
"216.01500","1.64602","7.98269","0.00505","120.12463","70.01800"
"216.11500","1.64440","7.97643","0.00503","120.12851","69.96304"
"216.21500","1.64292","7.94396","0.00502","120.12851","69.67826"
"216.31500","1.64131","7.90551","0.00500","120.12851","69.34097"
