Test : Start of hold value,"200.00000",MPa

Time,Extension,Load,Temperature: Chamber 3119-600 1 1,Tensile strain (Extension),Tensile stress
(s),(mm),(N),(C),(mm/mm),(MPa)
"19.50000","5.40958","5.09398","25.00368","0.00463","44.68041"
"19.60000","5.41236","5.11018","25.00368","0.00466","44.82249"
"19.70000","5.41469","5.12723","25.00368","0.00468","44.97212"
"19.80000","5.41700","5.13600","25.00273","0.00470","45.04898"
"19.90000","5.41968","5.14459","25.00273","0.00473","45.12435"
"20.00000","5.42215","5.17642","25.00273","0.00475","45.40353"
"20.10000","5.42453","5.19888","25.00273","0.00478","45.60051"
"20.20000","5.42728","5.23623","25.00273","0.00480","45.92817"
"20.30000","5.42972","5.26707","25.00384","0.00483","46.19860"
"20.40000","5.43195","5.30347","25.00384","0.00485","46.51794"
"20.50000","5.43465","5.34164","25.00384","0.00487","46.85272"
"20.60000","5.43722","5.35553","25.00384","0.00490","46.97451"
"20.70000","5.43944","5.37636","25.00384","0.00492","47.15726"
"20.80000","5.44210","5.38927","25.00384","0.00494","47.27046"
"20.90000","5.44487","5.40635","25.00425","0.00497","47.42031"
"21.00000","5.44704","5.41418","25.00425","0.00499","47.48899"
"21.10000","5.44966","5.43075","25.00425","0.00502","47.63428"
"21.20000","5.45252","5.47708","25.00425","0.00504","48.04070"
"21.30000","5.45455","5.49852","25.00425","0.00506","48.22875"
"21.40000","5.45700","5.53536","25.00486","0.00509","48.55189"
"21.50000","5.46001","5.58059","25.00486","0.00511","48.94860"
"21.60000","5.46216","5.59704","25.00486","0.00514","49.09285"
"21.70000","5.46439","5.61835","25.00486","0.00516","49.27981"
"21.80000","5.46727","5.63935","25.00486","0.00518","49.46402"
"21.90000","5.46976","5.65064","25.00486","0.00521","49.56299"
"22.00000","5.47182","5.66403","25.00653","0.00523","49.68048"
"22.10000","5.47458","5.67965","25.00653","0.00525","49.81747"
"22.20000","5.47738","5.71212","25.00653","0.00528","50.10229"
"22.30000","5.47936","5.72852","25.00653","0.00530","50.24612"
"22.40000","5.48189","5.76599","25.00653","0.00532","50.57477"
"22.50000","5.48494","5.81230","25.00823","0.00535","50.98094"
"22.60000","5.48699","5.83501","25.00823","0.00537","51.18015"
"22.70000","5.48929","5.86153","25.00823","0.00539","51.41283"
"22.80000","5.49240","5.88644","25.00823","0.00542","51.63128"
"22.90000","5.49477","5.89401","25.00823","0.00545","51.69766"
"23.00000","5.49688","5.90649","25.00823","0.00547","51.80711"
"23.10000","5.50000","5.92586","25.00948","0.00550","51.97707"
"23.20000","5.50247","5.94999","25.00948","0.00552","52.18870"
"23.30000","5.50437","5.97133","25.00948","0.00554","52.37590"
"23.40000","5.50719","5.99913","25.00948","0.00556","52.61974"
"23.50000","5.51009","6.04711","25.00948","0.00559","53.04058"
"23.60000","5.51195","6.06888","25.01051","0.00561","53.23148"
"23.70000","5.51443","6.10354","25.01051","0.00563","53.53550"
"23.80000","5.51756","6.13417","25.01051","0.00566","53.80421"
"23.90000","5.51960","6.14261","25.01051","0.00568","53.87822"
"24.00000","5.52191","6.15318","25.01051","0.00570","53.97092"
"24.10000","5.52490","6.16928","25.01051","0.00573","54.11213"
"24.20000","5.52716","6.18453","25.01054","0.00575","54.24587"
"24.30000","5.52928","6.20473","25.01054","0.00577","54.42306"
"24.40000","5.53216","6.23400","25.01054","0.00580","54.67978"
"24.50000","5.53480","6.27429","25.01054","0.00583","55.03321"
"24.60000","5.53687","6.29643","25.01054","0.00585","55.22741"
"24.70000","5.53957","6.33558","25.01308","0.00587","55.57076"
"24.80000","5.54248","6.36645","25.01308","0.00590","55.84153"
"24.90000","5.54457","6.38050","25.01308","0.00592","55.96481"
"25.00000","5.54712","6.39977","25.01308","0.00595","56.13383"
"25.10000","5.54998","6.41096","25.01308","0.00597","56.23201"
"25.20000","5.55210","6.42458","25.01308","0.00599","56.35147"
"25.30000","5.55452","6.43617","25.01283","0.00602","56.45312"
"25.40000","5.55738","6.48059","25.01283","0.00604","56.84273"
"25.50000","5.55966","6.50182","25.01283","0.00606","57.02890"
"25.60000","5.56195","6.52573","25.01283","0.00609","57.23866"
"25.70000","5.56473","6.56772","25.01283","0.00611","57.60697"
"25.80000","5.56720","6.58750","25.01043","0.00614","57.78045"
"25.90000","5.56946","6.61674","25.01043","0.00616","58.03689"
"26.00000","5.57220","6.63237","25.01043","0.00618","58.17400"
"26.10000","5.57474","6.64397","25.01043","0.00621","58.27574"
"26.20000","5.57691","6.65252","25.01043","0.00623","58.35077"
"26.30000","5.57951","6.66838","25.01043","0.00625","58.48981"
"26.40000","5.58222","6.69614","25.01092","0.00628","58.73335"
"26.50000","5.58446","6.72837","25.01092","0.00630","59.01601"
"26.60000","5.58699","6.75495","25.01092","0.00632","59.24920"
"26.70000","5.58992","6.79313","25.01092","0.00635","59.58407"
"26.80000","5.59212","6.81678","25.01092","0.00637","59.79151"
"26.90000","5.59454","6.84534","25.01405","0.00640","60.04201"
"27.00000","5.59747","6.86746","25.01405","0.00642","60.23603"
"27.10000","5.59969","6.88027","25.01405","0.00645","60.34838"
"27.20000","5.60204","6.88856","25.01405","0.00647","60.42109"
"27.30000","5.60490","6.90634","25.01405","0.00650","60.57708"
"27.40000","5.60726","6.92713","25.01405","0.00652","60.75938"
"27.50000","5.60947","6.95036","25.01122","0.00654","60.96312"
"27.60000","5.61228","6.98344","25.01122","0.00657","61.25335"
"27.70000","5.61485","7.01821","25.01122","0.00659","61.55829"
"27.80000","5.61692","7.04249","25.01122","0.00661","61.77126"
"27.90000","5.61956","7.07418","25.01122","0.00664","62.04921"
"28.00000","5.62235","7.09626","25.01122","0.00666","62.24287"
"28.10000","5.62441","7.10795","25.01254","0.00668","62.34541"
"28.20000","5.62695","7.12321","25.01254","0.00671","62.47926"
"28.30000","5.62990","7.13748","25.01254","0.00673","62.60447"
"28.40000","5.63198","7.15837","25.01254","0.00675","62.78769"
"28.50000","5.63433","7.17949","25.01254","0.00678","62.97294"
"28.60000","5.63748","7.21003","25.01496","0.00681","63.24075"
"28.70000","5.63981","7.24346","25.01496","0.00683","63.53400"
"28.80000","5.64188","7.27178","25.01496","0.00685","63.78239"
"28.90000","5.64485","7.30596","25.01496","0.00688","64.08224"
"29.00000","5.64752","7.32683","25.01496","0.00690","64.26529"
"29.10000","5.64934","7.33450","25.01496","0.00692","64.33253"
"29.20000","5.65209","7.35619","25.01878","0.00695","64.52283"
"29.30000","5.65510","7.37121","25.01878","0.00697","64.65453"
"29.40000","5.65697","7.38052","25.01878","0.00699","64.73621"
"29.50000","5.65941","7.40101","25.01878","0.00702","64.91588"
"29.60000","5.66249","7.43852","25.01878","0.00704","65.24492"
"29.70000","5.66464","7.46168","25.01505","0.00707","65.44802"
"29.80000","5.66672","7.48892","25.01505","0.00708","65.68699"
"29.90000","5.66978","7.52961","25.01505","0.00711","66.04388"
"30.00000","5.67227","7.54371","25.01505","0.00714","66.16759"
"30.10000","5.67426","7.56167","25.01505","0.00716","66.32508"
"30.20000","5.67701","7.57857","25.01505","0.00718","66.47337"
"30.30000","5.67980","7.59394","25.01843","0.00721","66.60817"
"30.40000","5.68189","7.60546","25.01843","0.00723","66.70915"
"30.50000","5.68446","7.62522","25.01843","0.00725","66.88255"
"30.60000","5.68755","7.66186","25.01843","0.00728","67.20392"
"30.70000","5.68965","7.68861","25.01843","0.00730","67.43849"
"30.80000","5.69197","7.71490","25.02001","0.00733","67.66915"
"30.90000","5.69501","7.75287","25.02001","0.00735","68.00214"
"31.00000","5.69727","7.77194","25.02001","0.00738","68.16941"
"31.10000","5.69945","7.78699","25.02001","0.00740","68.30147"
"31.20000","5.70232","7.80653","25.02001","0.00742","68.47279"
"31.30000","5.70489","7.82065","25.02001","0.00745","68.59670"
"31.40000","5.70705","7.83141","25.01746","0.00747","68.69104"
"31.50000","5.70970","7.85494","25.01746","0.00749","68.89747"
"31.60000","5.71233","7.87882","25.01746","0.00752","69.10693"
"31.70000","5.71453","7.90768","25.01746","0.00754","69.36006"
"31.80000","5.71710","7.94160","25.01746","0.00757","69.65759"
"31.90000","5.71977","7.96892","25.02286","0.00759","69.89718"
"32.00000","5.72206","7.99176","25.02286","0.00761","70.09754"
"32.10000","5.72457","8.01325","25.02286","0.00764","70.28599"
"32.20000","5.72721","8.03191","25.02286","0.00766","70.44971"
"32.30000","5.72948","8.03687","25.02286","0.00768","70.49319"
"32.40000","5.73209","8.05653","25.02286","0.00771","70.66565"
"32.50000","5.73489","8.07818","25.02477","0.00773","70.85555"
"32.60000","5.73711","8.09980","25.02477","0.00776","71.04519"
"32.70000","5.73958","8.13055","25.02477","0.00778","71.31490"
"32.80000","5.74242","8.16269","25.02477","0.00781","71.59682"
"32.90000","5.74466","8.19143","25.02477","0.00783","71.84889"
"33.00000","5.74700","8.21084","25.02279","0.00785","72.01908"
"33.10000","5.74993","8.23941","25.02279","0.00788","72.26974"
"33.20000","5.75222","8.25323","25.02279","0.00790","72.39094"
"33.30000","5.75440","8.25811","25.02279","0.00792","72.43373"
"33.40000","5.75728","8.28222","25.02279","0.00795","72.64523"
"33.50000","5.75981","8.29923","25.02279","0.00797","72.79438"
"33.60000","5.76185","8.31720","25.02332","0.00799","72.95201"
"33.70000","5.76448","8.35285","25.02332","0.00802","73.26476"
"33.80000","5.76741","8.38605","25.02332","0.00804","73.55591"
"33.90000","5.76942","8.41163","25.02332","0.00806","73.78031"
"34.00000","5.77183","8.43506","25.02332","0.00809","73.98582"
"34.10000","5.77488","8.45892","25.02582","0.00812","74.19511"
"34.20000","5.77707","8.46757","25.02582","0.00814","74.27094"
"34.30000","5.77929","8.47953","25.02582","0.00816","74.37583"
"34.40000","5.78238","8.50120","25.02582","0.00819","74.56593"
"34.50000","5.78493","8.52243","25.02582","0.00821","74.75217"
"34.60000","5.78685","8.53983","25.02582","0.00823","74.90476"
"34.70000","5.78979","8.57633","25.02697","0.00826","75.22493"
"34.80000","5.79259","8.60797","25.02697","0.00828","75.50243"
"34.90000","5.79444","8.62759","25.02697","0.00830","75.67455"
"35.00000","5.79707","8.65790","25.02697","0.00833","75.94041"
"35.10000","5.80018","8.68273","25.02697","0.00836","76.15814"
"35.20000","5.80206","8.68927","25.02554","0.00837","76.21555"
"35.30000","5.80442","8.70541","25.02554","0.00840","76.35714"
"35.40000","5.80756","8.72530","25.02554","0.00843","76.53155"
"35.50000","5.80970","8.74107","25.02554","0.00845","76.66988"
"35.60000","5.81182","8.76179","25.02554","0.00847","76.85163"
"35.70000","5.81477","8.79972","25.02554","0.00850","77.18430"
"35.80000","5.81735","8.82121","25.02424","0.00852","77.37281"
"35.90000","5.81934","8.84937","25.02424","0.00854","77.61984"
"36.00000","5.82204","8.87107","25.02424","0.00857","77.81013"
"36.10000","5.82486","8.89507","25.02424","0.00859","78.02061"
"36.20000","5.82694","8.90525","25.02424","0.00861","78.10996"
"36.30000","5.82947","8.92083","25.02521","0.00864","78.24661"
"36.40000","5.83251","8.94574","25.02521","0.00867","78.46508"
"36.50000","5.83462","8.95612","25.02521","0.00869","78.55617"
"36.60000","5.83697","8.98051","25.02521","0.00871","78.77006"
"36.70000","5.83998","9.01529","25.02521","0.00874","79.07516"
"36.80000","5.84219","9.04002","25.02521","0.00876","79.29204"
"36.90000","5.84444","9.06843","25.02871","0.00878","79.54120"
"37.00000","5.84730","9.09023","25.02871","0.00881","79.73244"
"37.10000","5.84971","9.11201","25.02871","0.00883","79.92348"
"37.20000","5.85193","9.11822","25.02871","0.00885","79.97791"
"37.30000","5.85469","9.13467","25.02871","0.00888","80.12225"
"37.40000","5.85727","9.15353","25.03395","0.00890","80.28768"
"37.50000","5.85943","9.17007","25.03395","0.00892","80.43273"
"37.60000","5.86206","9.19929","25.03395","0.00895","80.68899"
"37.70000","5.86477","9.22972","25.03395","0.00897","80.95593"
"37.80000","5.86694","9.25830","25.03395","0.00899","81.20660"
"37.90000","5.86948","9.28305","25.03395","0.00902","81.42368"
"38.00000","5.87228","9.30504","25.03337","0.00904","81.61655"
"38.10000","5.87449","9.32728","25.03337","0.00907","81.81170"
"38.20000","5.87699","9.34241","25.03337","0.00909","81.94434"
"38.30000","5.87996","9.35539","25.03337","0.00912","82.05820"
"38.40000","5.88220","9.37272","25.03337","0.00914","82.21021"
"38.50000","5.88449","9.39163","25.03337","0.00916","82.37610"
"38.60000","5.88746","9.42155","25.03342","0.00919","82.63851"
"38.70000","5.88975","9.44644","25.03342","0.00921","82.85683"
"38.80000","5.89197","9.47580","25.03342","0.00923","83.11438"
"38.90000","5.89485","9.51146","25.03342","0.00926","83.42718"
"39.00000","5.89741","9.53229","25.03342","0.00928","83.60983"
"39.10000","5.89946","9.54299","25.03616","0.00930","83.70367"
"39.20000","5.90220","9.55789","25.03616","0.00933","83.83440"
"39.30000","5.90502","9.57319","25.03616","0.00936","83.96863"
"39.40000","5.90693","9.58887","25.03616","0.00937","84.10609"
"39.50000","5.90950","9.61332","25.03616","0.00940","84.32056"
"39.60000","5.91245","9.64078","25.03616","0.00943","84.56141"
"39.70000","5.91452","9.66660","25.04080","0.00945","84.78787"
"39.80000","5.91685","9.69232","25.04080","0.00947","85.01355"
"39.90000","5.91984","9.72580","25.04080","0.00950","85.30718"
"40.00000","5.92215","9.73976","25.04080","0.00952","85.42957"
"40.10000","5.92429","9.75636","25.04080","0.00954","85.57522"
"40.20000","5.92736","9.77298","25.04211","0.00957","85.72103"
"40.30000","5.92997","9.78987","25.04211","0.00959","85.86917"
"40.40000","5.93189","9.79708","25.04211","0.00961","85.93237"
"40.50000","5.93468","9.82653","25.04211","0.00964","86.19065"
"40.60000","5.93757","9.85971","25.04211","0.00967","86.48174"
"40.70000","5.93943","9.87758","25.04211","0.00968","86.63850"
"40.80000","5.94196","9.90405","25.04108","0.00971","86.87066"
"40.90000","5.94504","9.94010","25.04108","0.00974","87.18688"
"41.00000","5.94706","9.95182","25.04108","0.00976","87.28964"
"41.10000","5.94935","9.96714","25.04108","0.00978","87.42400"
"41.20000","5.95239","9.98394","25.04108","0.00981","87.57133"
"41.30000","5.95474","9.99882","25.03907","0.00983","87.70184"
"41.40000","5.95679","10.01224","25.03907","0.00985","87.81962"
"41.50000","5.95965","10.04253","25.03907","0.00988","88.08526"
"41.60000","5.96231","10.07047","25.03907","0.00990","88.33038"
"41.70000","5.96435","10.08956","25.03907","0.00992","88.49776"
"41.80000","5.96695","10.11896","25.03907","0.00995","88.75564"
"41.90000","5.96983","10.14670","25.03906","0.00997","88.99899"
"42.00000","5.97202","10.15733","25.03906","0.00999","89.09220"
"42.10000","5.97446","10.17692","25.03906","0.01002","89.26408"
"42.20000","5.97752","10.20350","25.03906","0.01005","89.49721"
"42.30000","5.97973","10.21299","25.03906","0.01007","89.58041"
"42.40000","5.98199","10.23206","25.03906","0.01009","89.74766"
