"Test : Start of hold value,""172.00000"",MPa"

Time,Extension,Load,Temperature: Chamber 3119-600 1 1,Tensile strain (Extension),Tensile stress
"19.60000,""9.85148"",""3.96909"",""25.38079"",""0.00297"",""34.81380"""
"19.70000,""9.85340"",""4.00784"",""25.38079"",""0.00299"",""35.15369"""
"19.80000,""9.85511"",""4.03105"",""25.38079"",""0.00301"",""35.35727"""
"19.90000,""9.85655"",""4.02622"",""25.38079"",""0.00302"",""35.31489"""
"20.00000,""9.85810"",""4.02517"",""25.38079"",""0.00303"",""35.30569"""
"20.10000,""9.85979"",""4.02696"",""25.38082"",""0.00305"",""35.32133"""
"20.20000,""9.86171"",""4.03404"",""25.38082"",""0.00307"",""35.38348"""
"20.30000,""9.86338"",""4.04546"",""25.38082"",""0.00308"",""35.48366"""
"20.40000,""9.86479"",""4.06586"",""25.38082"",""0.00310"",""35.66259"""
"20.50000,""9.86635"",""4.10373"",""25.38082"",""0.00311"",""35.99472"""
"20.60000,""9.86813"",""4.15308"",""25.38082"",""0.00313"",""36.42762"""
"20.70000,""9.87008"",""4.19402"",""25.38357"",""0.00314"",""36.78666"""
"20.80000,""9.87168"",""4.24050"",""25.38357"",""0.00316"",""37.19441"""
"20.90000,""9.87310"",""4.26278"",""25.38357"",""0.00317"",""37.38984"""
"21.00000,""9.87470"",""4.27374"",""25.38357"",""0.00319"",""37.48592"""
"21.10000,""9.87642"",""4.27928"",""25.38357"",""0.00320"",""37.53454"""
"21.20000,""9.87831"",""4.27276"",""25.37904"",""0.00322"",""37.47734"""
"21.30000,""9.87999"",""4.27817"",""25.37904"",""0.00323"",""37.52477"""
"21.40000,""9.88146"",""4.28472"",""25.37904"",""0.00325"",""37.58221"""
"21.50000,""9.88312"",""4.30850"",""25.37904"",""0.00326"",""37.79081"""
"21.60000,""9.88495"",""4.34456"",""25.37904"",""0.00328"",""38.10708"""
"21.70000,""9.88687"",""4.37759"",""25.37904"",""0.00330"",""38.39685"""
"21.80000,""9.88831"",""4.42405"",""25.38110"",""0.00331"",""38.80437"""
"21.90000,""9.88980"",""4.45742"",""25.38110"",""0.00332"",""39.09702"""
"22.00000,""9.89153"",""4.49354"",""25.38110"",""0.00334"",""39.41382"""
"22.10000,""9.89337"",""4.51605"",""25.38110"",""0.00336"",""39.61131"""
"22.20000,""9.89518"",""4.52360"",""25.38110"",""0.00337"",""39.67750"""
"22.30000,""9.89662"",""4.53152"",""25.38110"",""0.00339"",""39.74695"""
"22.40000,""9.89814"",""4.52299"",""25.37918"",""0.00340"",""39.67214"""
"22.50000,""9.89990"",""4.52874"",""25.37918"",""0.00342"",""39.72260"""
"22.60000,""9.90168"",""4.54367"",""25.37918"",""0.00343"",""39.85352"""
"22.70000,""9.90344"",""4.56563"",""25.37918"",""0.00345"",""40.04619"""
"22.80000,""9.90492"",""4.60222"",""25.37918"",""0.00346"",""40.36712"""
"22.90000,""9.90650"",""4.64306"",""25.37918"",""0.00348"",""40.72532"""
"23.00000,""9.90828"",""4.69250"",""25.37671"",""0.00349"",""41.15900"""
"23.10000,""9.91004"",""4.73495"",""25.37671"",""0.00351"",""41.53135"""
"23.20000,""9.91168"",""4.75618"",""25.37671"",""0.00352"",""41.71748"""
"23.30000,""9.91316"",""4.76049"",""25.37671"",""0.00354"",""41.75535"""
"23.40000,""9.91478"",""4.76524"",""25.37671"",""0.00355"",""41.79699"""
