Plot 1 FLIR A320(30 Hz)EIP - 48200894

				Bx1.Max.
Emissivity				0.95
Distance				0.1
Reflected temperature				20
Location X				54
Location Y				98
Size X				179
Size Y				48
Surface (pixels)				8592

Date	Time	Milliseconds	Relative time	Bx1.Max.
12/07/2016	18:50:01	404	86,164	25,5589442961364
12/07/2016	18:50:01	778	86,538	25,5063222186332
12/07/2016	18:50:02	025	86,785	25,4712264875
12/07/2016	18:50:02	321	87,081	25,4712264875
12/07/2016	18:50:02	444	87,204	25,4887757885946
12/07/2016	18:50:02	563	87,323	25,4712264875
12/07/2016	18:50:02	783	87,543	25,4536743139751
12/07/2016	18:50:02	903	87,663	25,4712264875
12/07/2016	18:50:03	290	88,05	25,4887757885946
12/07/2016	18:50:03	466	88,226	25,4361192666449
12/07/2016	18:50:03	853	88,613	25,4536743139751
12/07/2016	18:50:04	050	88,81	25,4536743139751
12/07/2016	18:50:04	188	88,948	25,4536743139751
12/07/2016	18:50:04	542	89,302	25,4536743139751
12/07/2016	18:50:04	706	89,466	25,4536743139751
12/07/2016	18:50:05	107	89,867	25,4712264875
12/07/2016	18:50:05	336	90,096	25,4712264875
12/07/2016	18:50:05	640	90,4	25,4712264875
12/07/2016	18:50:06	062	90,822	25,4712264875
12/07/2016	18:50:06	151	90,911	25,4185613441333
12/07/2016	18:50:06	318	91,078	25,4185613441333
12/07/2016	18:50:06	520	91,28	25,3834368680559
12/07/2016	18:50:06	907	91,667	25,3834368680559
12/07/2016	18:50:07	106	91,866	25,401000545063
12/07/2016	18:50:07	231	91,991	25,4185613441333
12/07/2016	18:50:07	631	92,391	25,4361192666449
12/07/2016	18:50:07	799	92,559	25,4536743139751
12/07/2016	18:50:08	198	92,958	25,4536743139751
12/07/2016	18:50:08	497	93,257	25,5063222186332
12/07/2016	18:50:08	853	93,613	25,4887757885946
12/07/2016	18:50:08	953	93,713	25,4887757885946
12/07/2016	18:50:09	415	94,175	25,5414064710326
12/07/2016	18:50:09	566	94,326	25,5238657789885
12/07/2016	18:50:09	861	94,621	25,5764792556698
12/07/2016	18:50:10	137	94,897	25,5764792556698
12/07/2016	18:50:10	305	95,065	25,5414064710326
12/07/2016	18:50:10	683	95,443	25,5414064710326
12/07/2016	18:50:10	840	95,6	25,5414064710326
12/07/2016	18:50:10	952	95,712	25,5589442961364
12/07/2016	18:50:11	303	96,063	25,5589442961364
12/07/2016	18:50:11	404	96,164	25,5589442961364
12/07/2016	18:50:11	571	96,331	25,5764792556698
12/07/2016	18:50:12	001	96,761	25,5414064710326
12/07/2016	18:50:12	242	97,002	25,5238657789885
12/07/2016	18:50:12	384	97,144	25,5238657789885
12/07/2016	18:50:12	853	97,613	25,5063222186332
12/07/2016	18:50:12	970	97,73	25,4887757885946
12/07/2016	18:50:13	120	97,88	25,5063222186332
12/07/2016	18:50:13	294	98,054	25,4887757885946
12/07/2016	18:50:13	605	98,365	25,5238657789885
12/07/2016	18:50:13	787	98,547	25,5238657789885
12/07/2016	18:50:14	192	98,952	25,5063222186332
12/07/2016	18:50:14	502	99,262	25,5414064710326
12/07/2016	18:50:14	704	99,464	25,5238657789885
12/07/2016	18:50:14	857	99,617	25,4887757885946
12/07/2016	18:50:15	212	99,972	25,5238657789885
12/07/2016	18:50:15	306	100,066	25,5063222186332
12/07/2016	18:50:15	545	100,305	25,4887757885946
12/07/2016	18:50:15	889	100,649	25,4887757885946
12/07/2016	18:50:16	119	100,879	25,4887757885946
12/07/2016	18:50:16	287	101,047	25,4887757885946
12/07/2016	18:50:16	933	101,693	25,5063222186332
12/07/2016	18:50:17	125	101,885	25,5063222186332
12/07/2016	18:50:17	513	102,273	25,4712264875
12/07/2016	18:50:17	653	102,413	25,4536743139751
12/07/2016	18:50:18	002	102,762	25,4712264875
12/07/2016	18:50:18	249	103,009	25,4712264875
12/07/2016	18:50:18	402	103,162	25,4536743139751
12/07/2016	18:50:18	586	103,346	25,4712264875
12/07/2016	18:50:18	964	103,724	25,4712264875
12/07/2016	18:50:19	245	104,005	25,4712264875
12/07/2016	18:50:19	321	104,081	25,4712264875
12/07/2016	18:50:19	809	104,569	25,4887757885946
12/07/2016	18:50:20	043	104,803	25,4712264875
12/07/2016	18:50:20	202	104,962	25,4536743139751
12/07/2016	18:50:20	354	105,114	25,4536743139751
12/07/2016	18:50:20	731	105,491	25,4712264875
12/07/2016	18:50:20	874	105,634	25,4887757885946
12/07/2016	18:50:21	236	105,996	25,4361192666449
12/07/2016	18:50:21	367	106,127	25,4185613441333
12/07/2016	18:50:21	717	106,477	25,4361192666449
12/07/2016	18:50:22	083	106,843	25,4536743139751
12/07/2016	18:50:22	153	106,913	25,4712264875
12/07/2016	18:50:22	399	107,159	25,4887757885946
12/07/2016	18:50:22	772	107,532	25,4887757885946
12/07/2016	18:50:23	081	107,841	25,4712264875
12/07/2016	18:50:23	173	107,933	25,5063222186332
12/07/2016	18:50:23	420	108,18	25,5238657789885
12/07/2016	18:50:23	884	108,644	25,5589442961364
12/07/2016	18:50:24	087	108,847	25,5764792556698
12/07/2016	18:50:24	219	108,979	25,5940113510016
12/07/2016	18:50:24	628	109,388	25,5940113510016
12/07/2016	18:50:24	807	109,567	25,5764792556698
12/07/2016	18:50:24	930	109,69	25,5764792556698
12/07/2016	18:50:25	116	109,876	25,5764792556698
12/07/2016	18:50:25	440	110,2	25,5589442961364
12/07/2016	18:50:25	835	110,595	25,5589442961364
12/07/2016	18:50:26	128	110,888	25,5940113510016
12/07/2016	18:50:26	625	111,385	25,5764792556698
12/07/2016	18:50:27	071	111,831	25,6290669545306
12/07/2016	18:50:27	238	111,998	25,6465904654603
12/07/2016	18:50:27	390	112,15	25,6465904654603
12/07/2016	18:50:27	752	112,512	25,6290669545306
12/07/2016	18:50:28	230	112,99	25,6115405834996
12/07/2016	18:50:28	429	113,189	25,6115405834996
12/07/2016	18:50:28	871	113,631	25,6290669545306
12/07/2016	18:50:29	122	113,882	25,5764792556698
12/07/2016	18:50:29	487	114,247	25,5414064710326
12/07/2016	18:50:29	608	114,368	25,5764792556698
12/07/2016	18:50:29	775	114,535	25,5589442961364
12/07/2016	18:50:30	154	114,914	25,5414064710326
12/07/2016	18:50:30	542	115,302	25,5238657789885
12/07/2016	18:50:30	676	115,436	25,5414064710326
12/07/2016	18:50:30	814	115,574	25,5414064710326
12/07/2016	18:50:31	189	115,949	25,5589442961364
12/07/2016	18:50:31	342	116,102	25,5414064710326
12/07/2016	18:50:31	571	116,331	25,5589442961364
12/07/2016	18:50:31	705	116,465	25,5764792556698
12/07/2016	18:50:31	907	116,667	25,6115405834996
12/07/2016	18:50:32	053	116,813	25,5764792556698
12/07/2016	18:50:32	301	117,061	25,5764792556698
12/07/2016	18:50:32	669	117,429	25,5764792556698
12/07/2016	18:50:33	037	117,797	25,5940113510016
12/07/2016	18:50:33	251	118,011	25,5764792556698
12/07/2016	18:50:33	569	118,329	25,5940113510016
12/07/2016	18:50:33	840	118,6	25,6115405834996
12/07/2016	18:50:33	999	118,759	25,6115405834996
12/07/2016	18:50:34	194	118,954	25,5940113510016
12/07/2016	18:50:34	582	119,342	25,6115405834996
12/07/2016	18:50:34	803	119,563	25,5940113510016
12/07/2016	18:50:34	949	119,709	25,5940113510016
12/07/2016	18:50:35	087	119,847	25,5940113510016
12/07/2016	18:50:35	424	120,184	25,5764792556698
12/07/2016	18:50:35	761	120,521	25,6115405834996
12/07/2016	18:50:35	922	120,682	25,6115405834996
12/07/2016	18:50:36	126	120,886	25,6290669545306
12/07/2016	18:50:36	498	121,258	25,6115405834996
12/07/2016	18:50:36	925	121,685	25,6290669545306
12/07/2016	18:50:36	979	121,739	25,6115405834996
12/07/2016	18:50:37	168	121,928	25,6115405834996
12/07/2016	18:50:37	355	122,115	25,6115405834996
12/07/2016	18:50:37	712	122,472	25,5940113510016
12/07/2016	18:50:38	160	122,92	25,5764792556698
12/07/2016	18:50:38	284	123,044	25,6115405834996
12/07/2016	18:50:38	396	123,156	25,5940113510016
12/07/2016	18:50:38	723	123,483	25,5764792556698
12/07/2016	18:50:38	910	123,67	25,5764792556698
12/07/2016	18:50:39	234	123,994	25,5764792556698
12/07/2016	18:50:39	513	124,273	25,5940113510016
12/07/2016	18:50:39	617	124,377	25,5764792556698
12/07/2016	18:50:39	993	124,753	25,5764792556698
