Plot 1 FLIR A320(30 Hz)EIP - 48200894

				Image.Max.
Emissivity				0.949999988079071
Distance				1
Reflected temperature				19.999993896484398
Location X				
Location Y				
Size X				
Size Y				
Surface (pixels)				76800

Date	Time	Milliseconds	Relative time	Image.Max.
15/07/2016	20:33:44	374	1179,473	106,036720275879
15/07/2016	20:33:45	220	1180,319	103,745864868164
15/07/2016	20:33:45	530	1180,629	104,37264251709
15/07/2016	20:33:46	015	1181,114	103,409187316895
15/07/2016	20:33:46	182	1181,281	102,308097839355
15/07/2016	20:33:46	416	1181,515	101,999320983887
15/07/2016	20:33:46	617	1181,716	101,599021911621
15/07/2016	20:33:47	182	1182,281	101,143165588379
15/07/2016	20:33:47	604	1182,703	100,552047729492
15/07/2016	20:33:47	763	1182,862	100,555099487305
15/07/2016	20:33:48	359	1183,458	101,158378601074
15/07/2016	20:33:48	608	1183,707	101,273948669434
15/07/2016	20:33:48	681	1183,78	101,559555053711
15/07/2016	20:33:48	958	1184,057	101,680969238281
15/07/2016	20:33:49	463	1184,562	102,050819396973
15/07/2016	20:33:49	946	1185,045	102,598281860352
15/07/2016	20:33:50	292	1185,391	102,555992126465
15/07/2016	20:33:50	472	1185,571	102,311126708984
15/07/2016	20:33:50	875	1185,974	102,041732788086
15/07/2016	20:33:51	043	1186,142	101,605094909668
15/07/2016	20:33:51	510	1186,609	101,283073425293
15/07/2016	20:33:51	686	1186,785	101,264831542969
15/07/2016	20:33:52	389	1187,488	101,623306274414
15/07/2016	20:33:52	599	1187,698	101,362106323242
15/07/2016	20:33:52	770	1187,869	101,00316619873
15/07/2016	20:33:53	398	1188,497	100,710662841797
15/07/2016	20:33:53	728	1188,827	100,832588195801
15/07/2016	20:33:54	038	1189,137	100,930076599121
15/07/2016	20:33:54	190	1189,289	101,051872253418
15/07/2016	20:33:54	460	1189,559	101,3134765625
15/07/2016	20:33:54	777	1189,876	101,574737548828
15/07/2016	20:33:54	906	1190,005	101,510971069336
15/07/2016	20:33:55	377	1190,476	101,647590637207
15/07/2016	20:33:55	607	1190,706	101,856880187988
15/07/2016	20:33:55	856	1190,955	101,947814941406
15/07/2016	20:33:56	104	1191,203	101,823532104492
15/07/2016	20:33:56	360	1191,459	101,504898071289
15/07/2016	20:33:56	591	1191,69	101,307395935059
15/07/2016	20:33:56	901	1192	101,194885253906
15/07/2016	20:33:57	342	1192,441	100,802116394043
15/07/2016	20:33:57	563	1192,662	100,704566955566
15/07/2016	20:33:57	965	1193,064	100,817352294922
15/07/2016	20:33:58	152	1193,251	101,343872070313
15/07/2016	20:33:58	539	1193,638	102,338348388672
15/07/2016	20:33:58	803	1193,902	102,223388671875
15/07/2016	20:33:59	072	1194,171	102,229438781738
15/07/2016	20:33:59	423	1194,522	102,83374786377
15/07/2016	20:33:59	902	1195,001	104,201889038086
15/07/2016	20:34:00	263	1195,362	103,968002319336
15/07/2016	20:34:00	650	1195,749	103,526489257813
15/07/2016	20:34:01	305	1196,404	103,793914794922
15/07/2016	20:34:01	462	1196,561	104,564186096191
15/07/2016	20:34:01	750	1196,849	105,25407409668
15/07/2016	20:34:01	890	1196,989	106,52326965332
15/07/2016	20:34:02	333	1197,432	108,393577575684
15/07/2016	20:34:02	811	1197,91	108,810203552246
15/07/2016	20:34:02	905	1198,004	108,058502197266
15/07/2016	20:34:03	383	1198,482	108,020263671875
15/07/2016	20:34:03	912	1199,011	109,848197937012
15/07/2016	20:34:04	331	1199,43	109,410232543945
15/07/2016	20:34:04	507	1199,606	108,819000244141
15/07/2016	20:34:04	674	1199,773	108,340705871582
15/07/2016	20:34:05	201	1200,3	107,890769958496
15/07/2016	20:34:05	422	1200,521	107,047103881836
15/07/2016	20:34:05	806	1200,905	107,162353515625
15/07/2016	20:34:05	905	1201,004	107,280487060547
15/07/2016	20:34:06	511	1201,61	107,386749267578
15/07/2016	20:34:06	668	1201,767	107,050064086914
15/07/2016	20:34:07	063	1202,162	106,60326385498
15/07/2016	20:34:07	475	1202,574	106,286071777344
15/07/2016	20:34:07	851	1202,95	107,342483520508
15/07/2016	20:34:08	304	1203,403	107,082572937012
15/07/2016	20:34:09	056	1204,155	106,772033691406
15/07/2016	20:34:09	173	1204,272	107,280487060547
15/07/2016	20:34:09	173	1204,272	107,280487060547
15/07/2016	20:34:09	173	1204,272	107,280487060547
15/07/2016	20:34:12	137	1207,236	106,911094665527
15/07/2016	20:34:12	279	1207,378	106,29793548584
15/07/2016	20:34:12	453	1207,552	106,105026245117
15/07/2016	20:34:13	123	1208,222	107,038238525391
15/07/2016	20:34:13	331	1208,43	106,934753417969
15/07/2016	20:34:13	989	1209,088	106,461029052734
15/07/2016	20:34:14	097	1209,196	105,379257202148
15/07/2016	20:34:14	257	1209,356	105,295806884766
15/07/2016	20:34:14	656	1209,755	104,925842285156
15/07/2016	20:34:15	186	1210,285	104,462448120117
15/07/2016	20:34:15	503	1210,602	103,913993835449
15/07/2016	20:34:15	846	1210,945	103,998008728027
15/07/2016	20:34:16	290	1211,389	104,078987121582
15/07/2016	20:34:16	385	1211,484	104,216873168945
15/07/2016	20:34:16	618	1211,717	104,216873168945
15/07/2016	20:34:17	151	1212,25	104,453468322754
15/07/2016	20:34:17	600	1212,699	104,776473999023
15/07/2016	20:34:17	798	1212,897	104,477416992188
15/07/2016	20:34:17	994	1213,093	104,360664367676
15/07/2016	20:34:18	560	1213,659	104,570167541504
15/07/2016	20:34:18	934	1214,033	104,40258026123
15/07/2016	20:34:19	400	1214,499	104,063987731934
15/07/2016	20:34:19	725	1214,824	103,195472717285
15/07/2016	20:34:19	823	1214,922	102,797546386719
15/07/2016	20:34:20	403	1215,502	102,540885925293
15/07/2016	20:34:20	806	1215,905	102,918212890625
15/07/2016	20:34:21	145	1216,244	102,83374786377
15/07/2016	20:34:21	251	1216,35	102,842803955078
15/07/2016	20:34:21	775	1216,874	103,300857543945
15/07/2016	20:34:22	149	1217,248	103,877975463867
15/07/2016	20:34:22	303	1217,402	104,869094848633
15/07/2016	20:34:22	806	1217,905	105,965423583984
15/07/2016	20:34:23	027	1218,126	105,798965454102
15/07/2016	20:34:23	151	1218,25	105,367340087891
15/07/2016	20:34:23	665	1218,764	105,116874694824
15/07/2016	20:34:24	008	1219,107	105,215309143066
15/07/2016	20:34:24	400	1219,499	105,409049987793
15/07/2016	20:34:24	518	1219,617	105,298789978027
15/07/2016	20:34:24	984	1220,083	105,125823974609
15/07/2016	20:34:25	439	1220,538	104,788429260254
15/07/2016	20:34:25	597	1220,696	104,761535644531
15/07/2016	20:34:26	094	1221,193	104,537261962891
15/07/2016	20:34:26	514	1221,613	103,730850219727
15/07/2016	20:34:26	710	1221,809	104,00700378418
15/07/2016	20:34:26	973	1222,072	104,132949829102
15/07/2016	20:34:27	462	1222,561	104,291778564453
15/07/2016	20:34:27	614	1222,713	104,318733215332
15/07/2016	20:34:28	109	1223,208	104,37264251709
15/07/2016	20:34:28	172	1223,271	104,54923248291
15/07/2016	20:34:28	626	1223,725	104,650924682617
15/07/2016	20:34:29	112	1224,211	104,803367614746
15/07/2016	20:34:29	270	1224,369	105,030334472656
15/07/2016	20:34:29	817	1224,916	105,501388549805
15/07/2016	20:34:30	270	1225,369	105,352439880371
15/07/2016	20:34:30	546	1225,645	104,860137939453
15/07/2016	20:34:30	682	1225,781	104,785438537598
15/07/2016	20:34:30	946	1226,045	104,701751708984
15/07/2016	20:34:31	179	1226,278	104,615036010742
15/07/2016	20:34:31	435	1226,534	104,686805725098
15/07/2016	20:34:31	964	1227,063	104,47142791748
15/07/2016	20:34:32	188	1227,287	103,267738342285
15/07/2016	20:34:32	573	1227,672	102,785469055176
15/07/2016	20:34:32	719	1227,818	103,258712768555
15/07/2016	20:34:33	397	1228,496	103,802925109863
15/07/2016	20:34:33	752	1228,851	104,647933959961
15/07/2016	20:34:33	876	1228,975	104,827270507813
15/07/2016	20:34:34	054	1229,153	104,901954650879
15/07/2016	20:34:34	591	1229,69	104,910911560059
15/07/2016	20:34:34	776	1229,875	105,146705627441
15/07/2016	20:34:34	985	1230,084	105,233200073242
15/07/2016	20:34:35	434	1230,533	104,887016296387
15/07/2016	20:34:35	643	1230,742	104,913902282715
15/07/2016	20:34:35	785	1230,884	105,260032653809
15/07/2016	20:34:36	149	1231,248	105,474586486816
15/07/2016	20:34:36	677	1231,776	106,899261474609
15/07/2016	20:34:36	773	1231,872	107,814208984375
15/07/2016	20:34:36	961	1232,06	107,976127624512
15/07/2016	20:34:37	619	1232,718	108,836585998535
15/07/2016	20:34:37	933	1233,032	109,433609008789
15/07/2016	20:34:38	025	1233,124	110,509284973145
15/07/2016	20:34:38	973	1234,072	111,524589538574
15/07/2016	20:34:39	244	1234,343	113,032890319824
15/07/2016	20:34:39	926	1235,025	113,775970458984
15/07/2016	20:34:40	374	1235,473	112,97827911377
15/07/2016	20:34:40	461	1235,56	113,196640014648
15/07/2016	20:34:40	950	1236,049	112,84024810791
15/07/2016	20:34:41	186	1236,285	112,333396911621
15/07/2016	20:34:41	699	1236,798	111,923599243164
15/07/2016	20:34:41	877	1236,976	111,220504760742
15/07/2016	20:34:42	049	1237,148	110,944999694824
15/07/2016	20:34:42	456	1237,555	110,657524108887
15/07/2016	20:34:43	042	1238,141	110,110549926758
15/07/2016	20:34:43	316	1238,415	109,401458740234
15/07/2016	20:34:43	921	1239,02	109,456993103027
15/07/2016	20:34:44	370	1239,469	110,648811340332
15/07/2016	20:34:44	439	1239,538	111,10164642334
15/07/2016	20:34:44	988	1240,087	111,570892333984
15/07/2016	20:34:45	373	1240,472	112,160339355469
15/07/2016	20:34:45	512	1240,611	112,166107177734
15/07/2016	20:34:45	899	1240,998	111,562210083008
15/07/2016	20:34:46	377	1241,476	112,036224365234
15/07/2016	20:34:46	565	1241,664	112,584091186523
15/07/2016	20:34:46	931	1242,03	113,386100769043
15/07/2016	20:34:47	331	1242,43	113,712951660156
15/07/2016	20:34:47	817	1242,916	114,276626586914
15/07/2016	20:34:48	336	1243,435	114,75617980957
15/07/2016	20:34:48	417	1243,516	114,684883117676
15/07/2016	20:34:48	615	1243,714	114,63924407959
15/07/2016	20:34:48	846	1243,945	114,496551513672
15/07/2016	20:34:49	331	1244,43	114,208030700684
15/07/2016	20:34:49	918	1245,017	113,55818939209
15/07/2016	20:34:50	115	1245,214	112,486152648926
15/07/2016	20:34:50	374	1245,473	111,637428283691
15/07/2016	20:34:50	874	1245,973	110,206665039063
15/07/2016	20:34:51	038	1246,137	109,605964660645
15/07/2016	20:34:51	581	1246,68	108,813133239746
15/07/2016	20:34:52	054	1247,153	108,631332397461
15/07/2016	20:34:52	393	1247,492	108,804344177246
15/07/2016	20:34:52	560	1247,659	108,361267089844
15/07/2016	20:34:53	041	1248,14	107,61385345459
15/07/2016	20:34:53	235	1248,334	108,114387512207
15/07/2016	20:34:53	707	1248,806	110,154243469238
15/07/2016	20:34:54	234	1249,333	109,120674133301
15/07/2016	20:34:54	568	1249,667	108,622528076172
15/07/2016	20:34:55	032	1250,131	108,988929748535
15/07/2016	20:34:55	611	1250,71	111,631645202637
15/07/2016	20:34:55	748	1250,847	111,868705749512
15/07/2016	20:34:56	042	1251,141	111,423271179199
15/07/2016	20:34:56	428	1251,527	109,956092834473
15/07/2016	20:34:56	687	1251,786	108,988929748535
15/07/2016	20:34:57	151	1252,25	108,94499206543
15/07/2016	20:34:57	752	1252,851	109,988159179688
15/07/2016	20:34:58	103	1253,202	110,782440185547
15/07/2016	20:34:58	339	1253,438	110,997230529785
15/07/2016	20:34:58	524	1253,623	110,52091217041
15/07/2016	20:34:58	771	1253,87	110,413307189941
15/07/2016	20:34:59	280	1254,379	110,395851135254
15/07/2016	20:34:59	348	1254,447	110,645904541016
15/07/2016	20:34:59	881	1254,98	110,976921081543
15/07/2016	20:35:00	033	1255,132	111,585357666016
15/07/2016	20:35:00	689	1255,788	112,062210083008
15/07/2016	20:35:00	883	1255,982	111,683700561523
15/07/2016	20:35:01	417	1256,516	111,403007507324
15/07/2016	20:35:01	536	1256,635	111,046546936035
15/07/2016	20:35:02	052	1257,151	110,857933044434
15/07/2016	20:35:02	263	1257,362	110,785339355469
15/07/2016	20:35:02	543	1257,642	110,526725769043
15/07/2016	20:35:02	962	1258,061	111,307426452637
15/07/2016	20:35:03	207	1258,306	111,799346923828
15/07/2016	20:35:03	387	1258,486	112,033340454102
15/07/2016	20:35:03	747	1258,846	112,252655029297
15/07/2016	20:35:03	810	1258,909	112,428527832031
15/07/2016	20:35:04	186	1259,285	112,275726318359
15/07/2016	20:35:04	351	1259,45	112,538009643555
15/07/2016	20:35:04	835	1259,934	111,95825958252
15/07/2016	20:35:05	332	1260,431	111,359565734863
15/07/2016	20:35:05	546	1260,645	111,043640136719
15/07/2016	20:35:05	859	1260,958	111,136436462402
15/07/2016	20:35:06	255	1261,354	111,07844543457
15/07/2016	20:35:06	591	1261,69	111,284248352051
15/07/2016	20:35:07	107	1262,206	111,336395263672
15/07/2016	20:35:07	185	1262,284	112,065093994141
15/07/2016	20:35:07	714	1262,813	112,742431640625
15/07/2016	20:35:07	858	1262,957	113,638450622559
15/07/2016	20:35:08	035	1263,134	113,707221984863
15/07/2016	20:35:08	964	1264,063	113,715812683105
15/07/2016	20:35:09	125	1264,224	113,495101928711
15/07/2016	20:35:09	449	1264,548	113,586853027344
15/07/2016	20:35:09	838	1264,937	113,830383300781
15/07/2016	20:35:09	979	1265,078	114,399467468262
15/07/2016	20:35:10	155	1265,254	114,536514282227
15/07/2016	20:35:10	701	1265,8	114,468002319336
15/07/2016	20:35:11	109	1266,208	114,593589782715
15/07/2016	20:35:11	247	1266,346	114,107963562012
15/07/2016	20:35:11	408	1266,507	113,836112976074
15/07/2016	20:35:11	953	1267,052	113,443473815918
15/07/2016	20:35:12	096	1267,195	112,981155395508
15/07/2016	20:35:12	278	1267,377	112,998397827148
15/07/2016	20:35:12	783	1267,882	112,866134643555
15/07/2016	20:35:13	273	1268,372	112,448699951172
15/07/2016	20:35:13	478	1268,577	111,940925598145
15/07/2016	20:35:14	055	1269,154	112,174766540527
15/07/2016	20:35:14	272	1269,371	112,171882629395
15/07/2016	20:35:14	713	1269,812	112,690620422363
15/07/2016	20:35:15	202	1270,301	113,009895324707
15/07/2016	20:35:15	667	1270,766	113,561050415039
15/07/2016	20:35:16	092	1271,191	113,970649719238
15/07/2016	20:35:16	463	1271,562	113,784561157227
15/07/2016	20:35:16	706	1271,805	113,337310791016
15/07/2016	20:35:17	102	1272,201	112,940902709961
15/07/2016	20:35:17	619	1272,718	111,984252929688
15/07/2016	20:35:17	957	1273,056	110,87825012207
15/07/2016	20:35:18	340	1273,439	110,081413269043
15/07/2016	20:35:18	894	1273,993	109,993988037109
15/07/2016	20:35:19	167	1274,266	109,959007263184
15/07/2016	20:35:19	321	1274,42	109,988159179688
15/07/2016	20:35:19	687	1274,786	110,040618896484
15/07/2016	20:35:20	187	1275,286	110,637184143066
15/07/2016	20:35:20	443	1275,542	111,400108337402
15/07/2016	20:35:20	677	1275,776	111,701049804688
15/07/2016	20:35:20	938	1276,037	111,767547607422
15/07/2016	20:35:21	397	1276,496	112,016014099121
15/07/2016	20:35:21	817	1276,916	112,943778991699
15/07/2016	20:35:22	223	1277,322	112,598495483398
15/07/2016	20:35:22	428	1277,527	112,416999816895
15/07/2016	20:35:23	200	1278,299	112,638801574707
15/07/2016	20:35:23	443	1278,542	112,684867858887
15/07/2016	20:35:23	507	1278,606	112,610008239746
15/07/2016	20:35:23	800	1278,899	112,454460144043
15/07/2016	20:35:24	154	1279,253	111,721290588379
15/07/2016	20:35:24	577	1279,676	111,304527282715
15/07/2016	20:35:24	649	1279,748	111,174125671387
15/07/2016	20:35:24	910	1280,009	111,159629821777
15/07/2016	20:35:25	460	1280,559	110,825996398926
15/07/2016	20:35:25	592	1280,691	110,506378173828
15/07/2016	20:35:26	128	1281,227	111,278457641602
15/07/2016	20:35:26	599	1281,698	112,25553894043
15/07/2016	20:35:26	932	1282,031	112,774085998535
15/07/2016	20:35:27	208	1282,307	112,393936157227
15/07/2016	20:35:27	688	1282,787	112,794219970703
15/07/2016	20:35:27	950	1283,049	114,007843017578
15/07/2016	20:35:28	404	1283,503	114,025009155273
15/07/2016	20:35:28	800	1283,899	113,712951660156
15/07/2016	20:35:29	100	1284,199	112,702133178711
15/07/2016	20:35:29	604	1284,703	112,388175964355
15/07/2016	20:35:29	677	1284,776	112,32763671875
15/07/2016	20:35:30	369	1285,468	112,267074584961
15/07/2016	20:35:30	472	1285,571	112,679107666016
15/07/2016	20:35:30	792	1285,891	112,814361572266
15/07/2016	20:35:31	459	1286,558	113,397575378418
15/07/2016	20:35:31	762	1286,861	113,127708435059
15/07/2016	20:35:31	938	1287,037	113,015647888184
15/07/2016	20:35:32	165	1287,264	113,030014038086
15/07/2016	20:35:32	405	1287,504	112,946655273438
15/07/2016	20:35:32	584	1287,683	112,814361572266
15/07/2016	20:35:32	832	1287,931	112,940902709961
15/07/2016	20:35:33	011	1288,11	113,70435333252
15/07/2016	20:35:33	424	1288,523	113,004150390625
15/07/2016	20:35:33	873	1288,972	112,647438049316
15/07/2016	20:35:34	046	1289,145	112,543769836426
15/07/2016	20:35:34	448	1289,547	112,820114135742
15/07/2016	20:35:34	713	1289,812	113,294258117676
15/07/2016	20:35:34	946	1290,045	113,735870361328
15/07/2016	20:35:35	130	1290,229	113,781700134277
15/07/2016	20:35:35	694	1290,793	113,793151855469
15/07/2016	20:35:36	065	1291,164	115,499145507813
15/07/2016	20:35:36	179	1291,278	115,788818359375
15/07/2016	20:35:36	603	1291,702	116,358543395996
15/07/2016	20:35:36	846	1291,945	117,248481750488
15/07/2016	20:35:36	978	1292,077	116,545303344727
15/07/2016	20:35:37	672	1292,771	116,451942443848
15/07/2016	20:35:38	260	1293,359	115,510513305664
15/07/2016	20:35:38	480	1293,579	115,211936950684
15/07/2016	20:35:39	998	1295,097	114,975631713867
15/07/2016	20:35:40	147	1295,246	114,536514282227
15/07/2016	20:35:40	589	1295,688	114,952842712402
15/07/2016	20:35:41	304	1296,403	115,896644592285
15/07/2016	20:35:41	471	1296,57	116,946586608887
15/07/2016	20:35:41	755	1296,854	117,409141540527
15/07/2016	20:35:42	024	1297,123	117,949462890625
15/07/2016	20:35:42	287	1297,386	117,926979064941
15/07/2016	20:35:42	757	1297,856	118,002861022949
15/07/2016	20:35:43	001	1298,1	117,118743896484
15/07/2016	20:35:43	192	1298,291	116,714950561523
15/07/2016	20:35:43	488	1298,587	116,562271118164
15/07/2016	20:35:43	914	1299,013	115,814361572266
15/07/2016	20:35:44	008	1299,107	115,450828552246
15/07/2016	20:35:44	224	1299,323	115,359848022461
15/07/2016	20:35:44	467	1299,566	115,106628417969
15/07/2016	20:35:44	694	1299,793	114,84455871582
15/07/2016	20:35:44	963	1300,062	114,898704528809
15/07/2016	20:35:45	133	1300,232	115,30012512207
15/07/2016	20:35:45	665	1300,764	115,834228515625
15/07/2016	20:35:45	857	1300,956	116,971992492676
15/07/2016	20:35:46	414	1301,513	116,6103515625
15/07/2016	20:35:46	472	1301,571	116,171630859375
15/07/2016	20:35:46	777	1301,876	116,146133422852
15/07/2016	20:35:47	202	1302,301	116,310417175293
15/07/2016	20:35:47	657	1302,756	116,222625732422
15/07/2016	20:35:48	164	1303,263	116,542472839355
15/07/2016	20:35:48	547	1303,646	116,480239868164
15/07/2016	20:35:48	607	1303,706	116,168800354004
15/07/2016	20:35:49	094	1304,193	116,140464782715
15/07/2016	20:35:49	252	1304,351	115,666748046875
15/07/2016	20:35:49	500	1304,599	115,334259033203
15/07/2016	20:35:49	655	1304,754	115,325721740723
15/07/2016	20:35:49	907	1305,006	115,501983642578
15/07/2016	20:35:50	515	1305,614	116,236785888672
15/07/2016	20:35:50	652	1305,751	116,34156036377
15/07/2016	20:35:50	917	1306,016	116,355712890625
15/07/2016	20:35:51	130	1306,229	116,256614685059
15/07/2016	20:35:51	308	1306,407	116,282104492188
15/07/2016	20:35:51	823	1306,922	116,191467285156
15/07/2016	20:35:51	921	1307,02	115,987396240234
15/07/2016	20:35:52	377	1307,476	115,29727935791
15/07/2016	20:35:52	653	1307,752	114,938598632813
15/07/2016	20:35:53	711	1308,81	115,558815002441
15/07/2016	20:35:53	891	1308,99	116,146133422852
15/07/2016	20:35:54	280	1309,379	116,063941955566
15/07/2016	20:35:54	419	1309,518	115,399658203125
15/07/2016	20:35:54	693	1309,792	115,12654876709
15/07/2016	20:35:55	267	1310,366	115,095237731934
15/07/2016	20:35:55	438	1310,537	115,76611328125
15/07/2016	20:35:55	601	1310,7	116,061111450195
15/07/2016	20:35:56	160	1311,259	117,090530395508
15/07/2016	20:35:56	584	1311,683	118,508117675781
15/07/2016	20:35:56	912	1312,011	118,52214050293
15/07/2016	20:35:57	053	1312,152	118,667877197266
15/07/2016	20:35:57	564	1312,663	118,516532897949
15/07/2016	20:35:57	715	1312,814	118,847129821777
15/07/2016	20:35:58	222	1313,321	119,344917297363
15/07/2016	20:35:58	623	1313,722	119,261100769043
15/07/2016	20:35:58	785	1313,884	118,438011169434
15/07/2016	20:35:59	008	1314,107	118,224754333496
15/07/2016	20:35:59	426	1314,525	117,943840026855
15/07/2016	20:35:59	805	1314,904	117,628807067871
15/07/2016	20:35:59	976	1315,075	117,409141540527
15/07/2016	20:36:00	212	1315,311	117,220283508301
15/07/2016	20:36:00	632	1315,731	116,389686584473
15/07/2016	20:36:00	836	1315,935	116,097961425781
15/07/2016	20:36:01	225	1316,324	116,23112487793
15/07/2016	20:36:01	330	1316,429	116,34156036377
15/07/2016	20:36:01	757	1316,856	116,018585205078
15/07/2016	20:36:02	156	1317,255	115,777465820313
15/07/2016	20:36:02	468	1317,567	115,675270080566
15/07/2016	20:36:02	634	1317,733	115,54744720459
15/07/2016	20:36:02	798	1317,897	115,544609069824
15/07/2016	20:36:03	345	1318,444	115,808685302734
15/07/2016	20:36:03	706	1318,805	115,294441223145
15/07/2016	20:36:03	770	1318,869	115,083847045898
15/07/2016	20:36:04	032	1319,131	115,197708129883
15/07/2016	20:36:04	300	1319,399	115,692306518555
15/07/2016	20:36:04	460	1319,559	116,296257019043
15/07/2016	20:36:04	923	1320,022	116,42081451416
15/07/2016	20:36:05	309	1320,408	116,601867675781
15/07/2016	20:36:05	562	1320,661	117,189262390137
15/07/2016	20:36:05	728	1320,827	117,200546264648
15/07/2016	20:36:06	216	1321,315	116,67537689209
15/07/2016	20:36:06	465	1321,564	116,740379333496
15/07/2016	20:36:06	795	1321,894	116,969169616699
15/07/2016	20:36:07	278	1322,377	117,240028381348
15/07/2016	20:36:07	346	1322,445	117,732925415039
15/07/2016	20:36:07	624	1322,723	117,881996154785
15/07/2016	20:36:07	938	1323,037	118,494094848633
15/07/2016	20:36:08	121	1323,22	118,880722045898
15/07/2016	20:36:08	382	1323,481	119,09895324707
15/07/2016	20:36:09	755	1324,854	120,045013427734
15/07/2016	20:36:10	123	1325,222	120,68187713623
15/07/2016	20:36:10	401	1325,5	120,976066589355
15/07/2016	20:36:10	578	1325,677	121,510757446289
15/07/2016	20:36:10	849	1325,948	122,196014404297
15/07/2016	20:36:11	054	1326,153	122,113227844238
15/07/2016	20:36:11	624	1326,723	121,532897949219
15/07/2016	20:36:11	908	1327,007	120,853996276855
15/07/2016	20:36:12	335	1327,434	120,515182495117
15/07/2016	20:36:12	489	1327,588	120,784606933594
15/07/2016	20:36:13	036	1328,135	120,122978210449
15/07/2016	20:36:13	297	1328,396	119,615730285645
15/07/2016	20:36:13	831	1328,93	118,202293395996
15/07/2016	20:36:14	011	1329,11	117,862312316895
15/07/2016	20:36:14	418	1329,517	118,061866760254
15/07/2016	20:36:14	510	1329,609	118,042198181152
15/07/2016	20:36:15	043	1330,142	117,837005615234
15/07/2016	20:36:15	287	1330,386	117,783561706543
15/07/2016	20:36:15	766	1330,865	118,011291503906
15/07/2016	20:36:16	271	1331,37	118,60343170166
15/07/2016	20:36:16	547	1331,646	119,062599182129
15/07/2016	20:36:16	732	1331,831	118,961883544922
15/07/2016	20:36:17	405	1332,504	118,984268188477
15/07/2016	20:36:17	581	1332,68	118,684692382813
15/07/2016	20:36:18	151	1333,25	118,210716247559
15/07/2016	20:36:18	663	1333,762	118,331405639648
15/07/2016	20:36:19	048	1334,147	119,322570800781
15/07/2016	20:36:19	624	1334,723	119,370056152344
15/07/2016	20:36:19	778	1334,877	118,575401306152
15/07/2016	20:36:20	011	1335,11	118,356658935547
15/07/2016	20:36:20	434	1335,533	118,002861022949
15/07/2016	20:36:20	837	1335,936	117,54997253418
15/07/2016	20:36:20	985	1336,084	116,740379333496
15/07/2016	20:36:21	481	1336,58	116,134796142578
15/07/2016	20:36:21	651	1336,75	115,89380645752
15/07/2016	20:36:22	186	1337,285	115,780303955078
15/07/2016	20:36:22	417	1337,516	115,268836975098
15/07/2016	20:36:22	745	1337,844	115,265991210938
15/07/2016	20:36:23	171	1338,27	115,828552246094
15/07/2016	20:36:23	584	1338,683	116,488731384277
15/07/2016	20:36:23	676	1338,775	117,042556762695
15/07/2016	20:36:23	900	1338,999	117,138496398926
15/07/2016	20:36:24	319	1339,418	117,166702270508
15/07/2016	20:36:24	824	1339,923	117,592208862305
15/07/2016	20:36:25	128	1340,227	118,070297241211
15/07/2016	20:36:25	221	1340,32	117,81169128418
15/07/2016	20:36:25	778	1340,877	117,867935180664
15/07/2016	20:36:26	359	1341,458	119,883430480957
15/07/2016	20:36:26	597	1341,696	120,09513092041
15/07/2016	20:36:26	940	1342,039	120,437347412109
15/07/2016	20:36:27	126	1342,225	120,998260498047
15/07/2016	20:36:27	776	1342,875	121,142425537109
15/07/2016	20:36:27	898	1342,997	120,317771911621
15/07/2016	20:36:28	521	1343,62	119,911293029785
15/07/2016	20:36:28	861	1343,96	119,897361755371
15/07/2016	20:36:29	075	1344,174	119,154876708984
15/07/2016	20:36:29	546	1344,645	118,66227722168
15/07/2016	20:36:29	642	1344,741	118,502510070801
15/07/2016	20:36:29	894	1344,993	118,482879638672
15/07/2016	20:36:30	121	1345,22	118,168601989746
15/07/2016	20:36:30	711	1345,81	117,682281494141
15/07/2016	20:36:30	871	1345,97	116,802543640137
15/07/2016	20:36:31	286	1346,385	116,350051879883
15/07/2016	20:36:31	704	1346,803	116,550964355469
15/07/2016	20:36:31	847	1346,946	116,963523864746
15/07/2016	20:36:32	282	1347,381	117,279495239258
15/07/2016	20:36:32	388	1347,487	117,789192199707
15/07/2016	20:36:32	906	1348,005	118,221946716309
15/07/2016	20:36:33	148	1348,247	118,168601989746
15/07/2016	20:36:33	523	1348,622	118,83032989502
15/07/2016	20:36:33	916	1349,015	118,606231689453
15/07/2016	20:36:34	278	1349,377	119,417533874512
15/07/2016	20:36:34	507	1349,606	119,855560302734
15/07/2016	20:36:34	786	1349,885	120,709648132324
15/07/2016	20:36:35	299	1350,398	121,712677001953
15/07/2016	20:36:35	532	1350,631	121,532897949219
15/07/2016	20:36:36	012	1351,111	121,8232421875
15/07/2016	20:36:36	556	1351,655	122,573692321777
15/07/2016	20:36:36	681	1351,78	122,83797454834
15/07/2016	20:36:36	958	1352,057	122,661819458008
15/07/2016	20:36:37	517	1352,616	122,002799987793
15/07/2016	20:36:37	779	1352,878	122,06078338623
15/07/2016	20:36:38	050	1353,149	121,803901672363
15/07/2016	20:36:38	444	1353,543	121,344665527344
15/07/2016	20:36:39	493	1354,592	123,024993896484
15/07/2016	20:36:39	622	1354,721	123,077224731445
15/07/2016	20:36:39	919	1355,018	123,189888000488
15/07/2016	20:36:40	029	1355,128	122,85173034668
15/07/2016	20:36:40	606	1355,705	122,18497467041
15/07/2016	20:36:40	744	1355,843	121,651847839355
15/07/2016	20:36:41	199	1356,298	120,959426879883
