Plot 1 FLIR A320(30 Hz)EIP - 48200894

				Image.Max.
15/07/2016	19:58:43	121	757,086	62,3765716552734
15/07/2016	19:58:43	468	757,433	61,9074325561523
15/07/2016	19:58:43	689	757,654	61,4904556274414
15/07/2016	19:58:44	003	757,968	61,1913452148438
15/07/2016	19:58:44	550	758,515	60,8762435913086
15/07/2016	19:58:44	912	758,877	60,4794921875
15/07/2016	19:58:45	247	759,212	60,5180587768555
15/07/2016	19:58:45	618	759,583	60,2015151977539
15/07/2016	19:58:45	747	759,712	60,1010055541992
15/07/2016	19:58:46	335	760,3	59,961727142334
15/07/2016	19:58:46	456	760,421	60,3367080688477
15/07/2016	19:58:46	618	760,583	60,4524917602539
15/07/2016	19:58:47	031	760,996	60,2787857055664
15/07/2016	19:58:47	124	761,089	60,5566139221191
15/07/2016	19:58:47	731	761,696	60,6606674194336
15/07/2016	19:58:47	887	761,852	60,6760749816895
15/07/2016	19:58:48	430	762,395	61,0146636962891
15/07/2016	19:58:48	775	762,74	60,5180587768555
15/07/2016	19:58:48	932	762,897	60,3174057006836
15/07/2016	19:58:49	475	763,44	60,3212661743164
15/07/2016	19:58:49	531	763,496	60,298095703125
15/07/2016	19:58:49	949	763,914	60,4216232299805
15/07/2016	19:58:50	297	764,262	60,776195526123
15/07/2016	19:58:50	549	764,514	61,5019454956055
15/07/2016	19:58:51	086	765,051	61,8080749511719
15/07/2016	19:58:51	215	765,18	61,873046875
15/07/2016	19:58:51	671	765,636	61,4674682617188
15/07/2016	19:58:52	079	766,044	60,9300880432129
15/07/2016	19:58:52	276	766,241	60,9839172363281
15/07/2016	19:58:52	418	766,383	61,1145515441895
15/07/2016	19:58:52	801	766,766	61,0108222961426
15/07/2016	19:58:52	977	766,942	60,8916320800781
15/07/2016	19:58:53	273	767,238	60,8647041320801
15/07/2016	19:58:53	844	767,809	61,5096054077148
15/07/2016	19:58:54	082	768,047	61,6780471801758
15/07/2016	19:58:54	261	768,226	61,689525604248
15/07/2016	19:58:54	690	768,655	61,9838180541992
15/07/2016	19:58:55	087	769,052	62,3994216918945
15/07/2016	19:58:55	457	769,422	62,4565238952637
15/07/2016	19:58:55	680	769,645	62,3765716552734
15/07/2016	19:58:56	094	770,059	62,5212135314941
15/07/2016	19:58:56	531	770,496	62,8973846435547
15/07/2016	19:58:56	738	770,703	63,1968841552734
15/07/2016	19:58:56	888	770,853	63,3483047485352
15/07/2016	19:58:57	390	771,355	63,4163932800293
15/07/2016	19:58:57	720	771,685	63,3331680297852
15/07/2016	19:58:57	887	771,852	63,1324844360352
15/07/2016	19:58:58	277	772,242	63,0870094299316
15/07/2016	19:58:58	456	772,421	63,0983810424805
15/07/2016	19:58:58	897	772,862	63,204460144043
15/07/2016	19:58:59	205	773,17	63,4315223693848
15/07/2016	19:58:59	749	773,714	63,9260864257813
15/07/2016	19:59:00	002	773,967	64,4453353881836
15/07/2016	19:59:00	247	774,212	64,4791412353516
15/07/2016	19:59:00	684	774,649	65,0526351928711
15/07/2016	19:59:00	869	774,834	65,2171630859375
15/07/2016	19:59:01	385	775,35	65,4561614990234
15/07/2016	19:59:01	634	775,599	65,1835250854492
15/07/2016	19:59:01	954	775,919	64,7642822265625
15/07/2016	19:59:02	126	776,091	64,1257171630859
15/07/2016	19:59:02	680	776,645	63,8054237365723
15/07/2016	19:59:02	851	776,816	63,7601509094238
15/07/2016	19:59:03	417	777,382	63,8808479309082
15/07/2016	19:59:03	534	777,499	64,0617141723633
15/07/2016	19:59:04	135	778,1	64,3814697265625
15/07/2016	19:59:04	521	778,486	64,5204391479492
15/07/2016	19:59:04	948	778,913	64,6367874145508
15/07/2016	19:59:05	197	779,162	64,7192916870117
15/07/2016	19:59:05	353	779,318	65,0039901733398
15/07/2016	19:59:05	920	779,885	65,2321090698242
15/07/2016	19:59:06	373	780,338	65,0002517700195
15/07/2016	19:59:06	603	780,568	64,4453353881836
15/07/2016	19:59:06	947	780,912	63,7752456665039
15/07/2016	19:59:07	391	781,356	63,5298080444336
15/07/2016	19:59:07	570	781,535	63,4806709289551
15/07/2016	19:59:08	222	782,187	63,5071334838867
15/07/2016	19:59:08	543	782,508	64,5204391479492
15/07/2016	19:59:08	747	782,712	64,4641189575195
15/07/2016	19:59:09	044	783,009	64,5955123901367
15/07/2016	19:59:09	569	783,534	65,3255081176758
15/07/2016	19:59:09	814	783,779	65,6351699829102
15/07/2016	19:59:10	042	784,007	65,6761627197266
15/07/2016	19:59:10	247	784,212	65,5978927612305
15/07/2016	19:59:10	711	784,676	65,7543869018555
15/07/2016	19:59:10	937	784,902	65,4860153198242
15/07/2016	19:59:11	102	785,067	65,2769470214844
15/07/2016	19:59:11	363	785,328	65,2433242797852
15/07/2016	19:59:11	957	785,922	64,9515838623047
15/07/2016	19:59:12	118	786,083	64,6780471801758
15/07/2016	19:59:12	609	786,574	64,5654907226563
15/07/2016	19:59:12	781	786,746	64,7192916870117
15/07/2016	19:59:12	981	786,946	64,827995300293
15/07/2016	19:59:13	371	787,336	64,9403533935547
15/07/2016	19:59:13	814	787,779	65,1835250854492
15/07/2016	19:59:14	290	788,255	65,8251342773438
15/07/2016	19:59:14	619	788,584	65,8474655151367
15/07/2016	19:59:14	953	788,918	65,6873397827148
15/07/2016	19:59:15	075	789,04	65,6090774536133
15/07/2016	19:59:15	482	789,447	65,6687088012695
15/07/2016	19:59:15	843	789,808	65,7730102539063
15/07/2016	19:59:16	037	790,002	65,6985168457031
15/07/2016	19:59:16	418	790,383	65,7134170532227
15/07/2016	19:59:16	630	790,595	65,8958435058594
15/07/2016	19:59:16	837	790,802	66,1932144165039
15/07/2016	19:59:17	012	790,977	66,6011734008789
15/07/2016	19:59:17	481	791,446	66,0223007202148
15/07/2016	19:59:17	883	791,848	65,4748229980469
15/07/2016	19:59:18	048	792,013	65,3143005371094
15/07/2016	19:59:18	206	792,171	65,4076461791992
15/07/2016	19:59:18	525	792,49	65,366584777832
15/07/2016	19:59:19	052	793,017	65,3180389404297
15/07/2016	19:59:19	221	793,186	65,1835250854492
15/07/2016	19:59:19	475	793,44	65,1199645996094
15/07/2016	19:59:19	784	793,749	65,022705078125
15/07/2016	19:59:19	976	793,941	64,8354873657227
15/07/2016	19:59:20	213	794,178	64,7455368041992
15/07/2016	19:59:20	398	794,363	64,572998046875
15/07/2016	19:59:20	895	794,86	64,5054244995117
15/07/2016	19:59:21	270	795,235	64,7492904663086
15/07/2016	19:59:21	530	795,495	64,9403533935547
15/07/2016	19:59:21	735	795,7	65,0339279174805
15/07/2016	19:59:22	036	796,001	65,0077362060547
15/07/2016	19:59:22	548	796,513	65,411376953125
15/07/2016	19:59:22	801	796,766	65,6910629272461
15/07/2016	19:59:23	070	797,035	65,828857421875
15/07/2016	19:59:23	256	797,221	65,9479217529297
15/07/2016	19:59:23	681	797,646	66,0446014404297
15/07/2016	19:59:23	890	797,855	66,1412200927734
15/07/2016	19:59:24	242	798,207	66,0446014404297
15/07/2016	19:59:24	652	798,617	65,8102416992188
15/07/2016	19:59:24	953	798,918	65,4151153564453
15/07/2016	19:59:25	594	799,559	65,2956237792969
15/07/2016	19:59:25	960	799,925	66,1152114868164
15/07/2016	19:59:26	145	800,11	66,2303466796875
15/07/2016	19:59:26	528	800,493	66,1635055541992
15/07/2016	19:59:26	750	800,715	66,0892028808594
15/07/2016	19:59:27	216	801,181	65,9590835571289
15/07/2016	19:59:27	582	801,547	65,5829772949219
15/07/2016	19:59:27	755	801,72	65,4225769042969
15/07/2016	19:59:27	948	801,913	65,2134246826172
15/07/2016	19:59:28	814	802,779	64,8242416381836
15/07/2016	19:59:29	083	803,048	64,0240478515625
15/07/2016	19:59:29	439	803,404	63,8318290710449
15/07/2016	19:59:29	682	803,647	63,8318290710449
15/07/2016	19:59:30	214	804,179	64,3288497924805
15/07/2016	19:59:30	318	804,283	64,8804397583008
15/07/2016	19:59:30	738	804,703	64,6105194091797
15/07/2016	19:59:30	959	804,924	64,3701934814453
15/07/2016	19:59:31	120	805,085	64,189697265625
15/07/2016	19:59:31	430	805,395	64,1595916748047
15/07/2016	19:59:31	651	805,616	64,2837295532227
15/07/2016	19:59:32	207	806,172	63,8544540405273
15/07/2016	19:59:32	360	806,325	63,8469123840332
15/07/2016	19:59:32	778	806,743	63,3936996459961
15/07/2016	19:59:33	055	807,02	63,3445205688477
15/07/2016	19:59:33	410	807,375	63,620475769043
15/07/2016	19:59:33	746	807,711	64,1144256591797
15/07/2016	19:59:33	888	807,853	63,9939155578613
15/07/2016	19:59:34	526	808,491	64,2912521362305
15/07/2016	19:59:34	857	808,822	64,3514022827148
15/07/2016	19:59:34	997	808,962	64,2837295532227
15/07/2016	19:59:35	368	809,333	64,343879699707
15/07/2016	19:59:35	506	809,471	64,2837295532227
15/07/2016	19:59:35	694	809,659	64,2874908447266
15/07/2016	19:59:35	876	809,841	64,2386016845703
15/07/2016	19:59:36	165	810,13	64,1520614624023
15/07/2016	19:59:36	577	810,542	64,5054244995117
15/07/2016	19:59:36	807	810,772	64,7530364990234
15/07/2016	19:59:36	953	810,918	64,8766937255859
15/07/2016	19:59:37	152	811,117	65,0638580322266
15/07/2016	19:59:37	479	811,444	65,1237030029297
15/07/2016	19:59:38	933	812,898	67,1778869628906
15/07/2016	19:59:39	035	813	67,3807067871094
15/07/2016	19:59:39	329	813,294	67,4101867675781
15/07/2016	19:59:39	482	813,447	67,1889572143555
15/07/2016	19:59:40	331	814,296	66,9378509521484
15/07/2016	19:59:40	489	814,454	66,9895782470703
15/07/2016	19:59:40	870	814,835	67,292236328125
15/07/2016	19:59:41	443	815,408	68,1270141601563
15/07/2016	19:59:41	896	815,861	69,1032180786133
15/07/2016	19:59:42	372	816,337	69,2817153930664
15/07/2016	19:59:42	697	816,662	69,3508758544922
15/07/2016	19:59:43	100	817,065	68,8697738647461
15/07/2016	19:59:43	209	817,174	68,6213531494141
15/07/2016	19:59:43	692	817,657	68,793098449707
15/07/2016	19:59:43	879	817,844	68,9208679199219
15/07/2016	19:59:44	283	818,248	69,2926330566406
15/07/2016	19:59:45	024	818,989	69,2962799072266
15/07/2016	19:59:45	257	819,222	69,1250839233398
15/07/2016	19:59:45	578	819,543	68,8624725341797
15/07/2016	19:59:45	843	819,808	68,7419586181641
15/07/2016	19:59:46	021	819,986	68,5884475708008
15/07/2016	19:59:46	543	820,508	67,8553695678711
15/07/2016	19:59:46	695	820,66	67,3438491821289
15/07/2016	19:59:47	130	821,095	66,9156723022461
15/07/2016	19:59:47	493	821,458	66,5307846069336
15/07/2016	19:59:47	610	821,575	66,4084548950195
15/07/2016	19:59:47	765	821,73	66,248908996582
15/07/2016	19:59:48	321	822,286	65,7283172607422
15/07/2016	19:59:48	570	822,535	65,4486999511719
15/07/2016	19:59:48	910	822,875	65,1199645996094
15/07/2016	19:59:49	411	823,376	64,6405334472656
15/07/2016	19:59:49	618	823,583	64,4378204345703
15/07/2016	19:59:50	209	824,174	64,54296875
15/07/2016	19:59:50	711	824,676	64,910400390625
15/07/2016	19:59:50	768	824,733	65,5904388427734
15/07/2016	19:59:51	058	825,023	65,7134170532227
15/07/2016	19:59:51	311	825,276	66,0446014404297
15/07/2016	19:59:51	700	825,665	66,3528213500977
15/07/2016	19:59:52	228	826,193	66,6419067382813
15/07/2016	19:59:52	540	826,505	66,8491287231445
15/07/2016	19:59:52	752	826,717	66,911979675293
15/07/2016	19:59:52	869	826,834	66,8639144897461
15/07/2016	19:59:53	111	827,076	66,6863327026367
15/07/2016	19:59:53	665	827,63	66,4677810668945
15/07/2016	19:59:53	822	827,787	66,3268508911133
15/07/2016	19:59:54	119	828,084	66,3899154663086
15/07/2016	19:59:54	402	828,367	66,5752410888672
15/07/2016	19:59:54	661	828,626	66,9008865356445
15/07/2016	19:59:55	090	829,055	68,0573120117188
15/07/2016	19:59:55	443	829,408	67,7671737670898
15/07/2016	19:59:55	580	829,545	67,7046661376953
15/07/2016	19:59:55	871	829,836	67,6826019287109
15/07/2016	19:59:56	290	830,255	67,6531677246094
15/07/2016	19:59:56	469	830,434	67,5869369506836
15/07/2016	19:59:56	826	830,791	67,424919128418
15/07/2016	19:59:57	252	831,217	67,660530090332
15/07/2016	19:59:57	751	831,716	68,0573120117188
15/07/2016	19:59:58	013	831,978	68,2882995605469
15/07/2016	19:59:58	239	832,204	68,3688888549805
15/07/2016	19:59:58	506	832,471	68,4567489624023
15/07/2016	19:59:58	762	832,727	68,6542587280273
15/07/2016	19:59:59	244	833,209	68,9354629516602
15/07/2016	19:59:59	646	833,611	69,0558242797852
15/07/2016	20:00:00	059	834,024	69,2234497070313
15/07/2016	20:00:00	863	834,828	68,9938354492188
15/07/2016	20:00:01	232	835,197	68,6030731201172
15/07/2016	20:00:01	578	835,543	68,4860229492188
15/07/2016	20:00:02	100	836,065	68,4091644287109
15/07/2016	20:00:02	207	836,172	68,5738220214844
15/07/2016	20:00:02	606	836,571	68,5738220214844
15/07/2016	20:00:02	684	836,649	68,4311294555664
15/07/2016	20:00:03	233	837,198	68,2773132324219
15/07/2016	20:00:03	593	837,558	68,182014465332
15/07/2016	20:00:04	043	838,008	68,0940017700195
15/07/2016	20:00:04	318	838,283	67,8516998291016
15/07/2016	20:00:04	513	838,478	67,6715621948242
15/07/2016	20:00:04	819	838,784	67,4912185668945
15/07/2016	20:00:05	394	839,359	67,1594314575195
15/07/2016	20:00:05	556	839,521	66,9526290893555
15/07/2016	20:00:05	784	839,749	66,8750076293945
15/07/2016	20:00:06	515	840,48	66,4863128662109
15/07/2016	20:00:06	969	840,934	66,2711868286133
15/07/2016	20:00:07	525	841,49	66,0148620605469
15/07/2016	20:00:08	048	842,013	66,0148620605469
15/07/2016	20:00:08	551	842,516	67,2811737060547
15/07/2016	20:00:08	789	842,754	67,7634963989258
15/07/2016	20:00:09	363	843,328	68,0573120117188
15/07/2016	20:00:09	537	843,502	68,4896850585938
15/07/2016	20:00:09	690	843,655	68,7346496582031
15/07/2016	20:00:09	922	843,887	69,09228515625
15/07/2016	20:00:10	617	844,582	70,4786224365234
15/07/2016	20:00:11	033	844,998	71,2104568481445
15/07/2016	20:00:11	361	845,326	71,7168121337891
15/07/2016	20:00:11	807	845,772	72,2680282592773
15/07/2016	20:00:12	055	846,02	72,2358703613281
15/07/2016	20:00:12	398	846,363	71,8565826416016
15/07/2016	20:00:12	898	846,863	70,9620819091797
15/07/2016	20:00:13	296	847,261	70,4388732910156
15/07/2016	20:00:13	697	847,662	69,7688217163086
15/07/2016	20:00:14	043	848,008	69,7797088623047
15/07/2016	20:00:14	259	848,224	69,8559036254883
15/07/2016	20:00:14	669	848,634	69,8740463256836
15/07/2016	20:00:15	083	849,048	69,3217544555664
15/07/2016	20:00:15	461	849,426	68,5847930908203
15/07/2016	20:00:15	626	849,591	68,0719833374023
15/07/2016	20:00:16	048	850,013	68,1160049438477
15/07/2016	20:00:16	198	850,163	68,0499725341797
15/07/2016	20:00:16	357	850,322	67,9839096069336
15/07/2016	20:00:16	915	850,88	68,0609817504883
15/07/2016	20:00:17	217	851,182	67,9655532836914
15/07/2016	20:00:17	330	851,295	67,9067993164063
15/07/2016	20:00:17	873	851,838	67,7340850830078
15/07/2016	20:00:18	031	851,996	68,0829925537109
15/07/2016	20:00:18	187	852,152	67,932502746582
15/07/2016	20:00:18	687	852,652	67,9361801147461
15/07/2016	20:00:18	797	852,762	68,2992935180664
15/07/2016	20:00:19	316	853,281	68,4347839355469
15/07/2016	20:00:19	500	853,465	68,3871917724609
15/07/2016	20:00:19	761	853,726	68,3688888549805
15/07/2016	20:00:20	019	853,984	68,2260055541992
15/07/2016	20:00:20	488	854,453	68,1966781616211
15/07/2016	20:00:20	610	854,575	67,8553695678711
15/07/2016	20:00:21	078	855,043	67,7561416625977
15/07/2016	20:00:21	487	855,452	68,3542404174805
15/07/2016	20:00:21	608	855,573	68,5884475708008
15/07/2016	20:00:22	107	856,072	68,8259658813477
15/07/2016	20:00:22	592	856,557	69,5036468505859
15/07/2016	20:00:22	973	856,938	70,0226898193359
15/07/2016	20:00:23	403	857,368	69,6090393066406
15/07/2016	20:00:23	797	857,762	69,2416610717773
15/07/2016	20:00:23	955	857,92	69,3071975708008
15/07/2016	20:00:24	363	858,328	69,318115234375
15/07/2016	20:00:24	575	858,54	68,9792404174805
15/07/2016	20:00:24	768	858,733	68,8807220458984
15/07/2016	20:00:25	317	859,282	68,8186569213867
15/07/2016	20:00:25	598	859,563	69,2416610717773
15/07/2016	20:00:25	929	859,894	69,2015991210938
15/07/2016	20:00:26	051	860,016	69,1469497680664
15/07/2016	20:00:26	415	860,38	69,1542358398438
15/07/2016	20:00:26	552	860,517	69,1105041503906
15/07/2016	20:00:27	130	861,095	69,2052383422852
15/07/2016	20:00:27	342	861,307	69,5908737182617
15/07/2016	20:00:27	724	861,689	69,9538192749023
15/07/2016	20:00:27	823	861,788	69,8450241088867
15/07/2016	20:00:28	394	862,359	69,7543029785156
15/07/2016	20:00:28	510	862,475	70,0951461791992
15/07/2016	20:00:28	960	862,925	69,9900665283203
15/07/2016	20:00:29	137	863,102	69,8377685546875
15/07/2016	20:00:29	641	863,606	69,986442565918
15/07/2016	20:00:29	804	863,769	70,2652893066406
15/07/2016	20:00:30	021	863,986	70,4677810668945
15/07/2016	20:00:30	235	864,2	70,633918762207
15/07/2016	20:00:30	824	864,789	71,7598266601563
15/07/2016	20:00:31	124	865,089	71,2320327758789
15/07/2016	20:00:31	420	865,385	71,0269088745117
15/07/2016	20:00:31	910	865,875	70,7818603515625
15/07/2016	20:00:32	020	865,985	70,3376388549805
15/07/2016	20:00:32	317	866,282	70,4027252197266
15/07/2016	20:00:33	282	867,247	70,384651184082
15/07/2016	20:00:33	426	867,391	70,7061004638672
15/07/2016	20:00:33	709	867,674	70,9404602050781
15/07/2016	20:00:34	108	868,073	72,1071548461914
15/07/2016	20:00:34	388	868,353	71,9496994018555
15/07/2016	20:00:34	649	868,614	71,6486663818359
15/07/2016	20:00:35	095	869,06	71,6666030883789
15/07/2016	20:00:35	399	869,364	71,9138870239258
15/07/2016	20:00:35	710	869,675	71,4153442382813
15/07/2016	20:00:35	944	869,909	71,0701141357422
15/07/2016	20:00:36	446	870,411	70,3376388549805
15/07/2016	20:00:36	576	870,541	70,3738021850586
15/07/2016	20:00:37	105	871,07	70,3810348510742
15/07/2016	20:00:37	444	871,409	70,0045700073242
15/07/2016	20:00:38	150	872,115	70,5183639526367
15/07/2016	20:00:38	310	872,275	70,8323364257813
15/07/2016	20:00:38	512	872,477	70,8143081665039
15/07/2016	20:00:38	940	872,905	70,6772308349609
15/07/2016	20:00:39	090	873,055	70,0625457763672
15/07/2016	20:00:39	593	873,558	70,0081939697266
15/07/2016	20:00:39	693	873,658	70,2906188964844
15/07/2016	20:00:40	215	874,18	70,5978164672852
15/07/2016	20:00:40	643	874,608	70,8828048706055
15/07/2016	20:00:40	791	874,756	71,2428207397461
15/07/2016	20:00:41	078	875,043	71,2104568481445
15/07/2016	20:00:41	511	875,476	71,1744842529297
15/07/2016	20:00:41	723	875,688	71,1996612548828
15/07/2016	20:00:42	157	876,122	71,156494140625
15/07/2016	20:00:42	361	876,326	71,1888732910156
15/07/2016	20:00:42	839	876,804	71,4153442382813
15/07/2016	20:00:43	001	876,966	71,5769119262695
15/07/2016	20:00:43	177	877,142	71,734733581543
15/07/2016	20:00:43	692	877,657	71,8816604614258
15/07/2016	20:00:43	913	877,878	71,9031448364258
15/07/2016	20:00:44	322	878,287	71,7956695556641
15/07/2016	20:00:44	752	878,717	71,6092071533203
15/07/2016	20:00:44	849	878,814	71,5912628173828
15/07/2016	20:00:45	023	878,988	71,5410232543945
15/07/2016	20:00:45	652	879,617	72,4929885864258
15/07/2016	20:00:46	052	880,017	73,2192916870117
15/07/2016	20:00:46	174	880,139	73,1802139282227
15/07/2016	20:00:46	399	880,364	73,2974243164063
15/07/2016	20:00:46	929	880,894	73,8291549682617
15/07/2016	20:00:47	042	881,007	74,1685485839844
15/07/2016	20:00:47	248	881,213	74,1438293457031
15/07/2016	20:00:47	729	881,694	74,0060119628906
15/07/2016	20:00:48	197	882,162	73,64501953125
15/07/2016	20:00:48	561	882,526	73,6662750244141
15/07/2016	20:00:48	676	882,641	73,5493240356445
15/07/2016	20:00:49	258	883,223	73,5493240356445
15/07/2016	20:00:49	568	883,533	73,655647277832
15/07/2016	20:00:49	813	883,778	73,6910705566406
15/07/2016	20:00:49	943	883,908	73,7264862060547
15/07/2016	20:00:50	517	884,482	73,9671173095703
15/07/2016	20:00:50	608	884,573	74,4579010009766
15/07/2016	20:00:51	017	884,982	74,8452529907227
15/07/2016	20:00:51	206	885,171	74,7502593994141
15/07/2016	20:00:51	652	885,617	75,2878265380859
15/07/2016	20:00:52	035	886	75,1298980712891
15/07/2016	20:00:52	353	886,318	74,7150650024414
15/07/2016	20:00:52	579	886,544	74,2391738891602
15/07/2016	20:00:53	184	887,149	73,542236328125
15/07/2016	20:00:53	329	887,294	73,3435745239258
15/07/2016	20:00:53	748	887,713	73,1660003662109
15/07/2016	20:00:54	219	888,184	72,3037643432617
15/07/2016	20:00:54	377	888,342	72,3180465698242
15/07/2016	20:00:54	864	888,829	72,3001861572266
15/07/2016	20:00:54	981	888,946	72,4394607543945
15/07/2016	20:00:55	472	889,437	72,6926879882813
15/07/2016	20:00:55	661	889,626	73,1908721923828
15/07/2016	20:00:56	018	889,983	73,4606704711914
15/07/2016	20:00:56	280	890,245	73,4251937866211
15/07/2016	20:00:56	540	890,505	73,1340103149414
15/07/2016	20:00:56	860	890,825	72,4073257446289
15/07/2016	20:00:57	110	891,075	71,4979400634766
15/07/2016	20:00:57	538	891,503	71,2500152587891
15/07/2016	20:00:57	804	891,769	71,688117980957
15/07/2016	20:00:57	951	891,916	72,3394775390625
15/07/2016	20:00:58	236	892,201	72,4608764648438
15/07/2016	20:00:58	418	892,383	72,6178359985352
15/07/2016	20:00:58	950	892,915	72,7318878173828
15/07/2016	20:00:59	324	893,289	72,6107025146484
15/07/2016	20:00:59	876	893,841	72,4751510620117
15/07/2016	20:01:00	026	893,991	72,5393753051758
15/07/2016	20:01:00	304	894,269	72,596435546875
15/07/2016	20:01:00	475	894,44	72,9668807983398
15/07/2016	20:01:00	864	894,829	73,4606704711914
15/07/2016	20:01:01	305	895,27	74,1508941650391
15/07/2016	20:01:01	781	895,746	75,0456085205078
15/07/2016	20:01:02	001	895,966	75,5682144165039
15/07/2016	20:01:02	240	896,205	75,217658996582
15/07/2016	20:01:02	815	896,78	75,2001113891602
15/07/2016	20:01:03	464	897,429	75,4736328125
15/07/2016	20:01:03	638	897,603	74,7467422485352
15/07/2016	20:01:04	155	898,12	74,0166168212891
15/07/2016	20:01:04	344	898,309	74,0060119628906
15/07/2016	20:01:04	482	898,447	73,9671173095703
15/07/2016	20:01:05	196	899,161	73,3506774902344
15/07/2016	20:01:05	434	899,399	72,3180465698242
15/07/2016	20:01:05	544	899,509	72,1214599609375
15/07/2016	20:01:06	162	900,127	72,5607757568359
15/07/2016	20:01:06	362	900,327	72,8245010375977
15/07/2016	20:01:06	521	900,486	72,8672256469727
15/07/2016	20:01:06	760	900,725	72,8992691040039
15/07/2016	20:01:07	204	901,169	73,0735778808594
15/07/2016	20:01:08	111	902,076	73,6166687011719
15/07/2016	20:01:08	551	902,516	73,9565124511719
15/07/2016	20:01:08	851	902,816	74,5142974853516
15/07/2016	20:01:09	049	903,014	74,9366760253906
15/07/2016	20:01:09	654	903,619	75,3930282592773
15/07/2016	20:01:09	884	903,849	75,1298980712891
15/07/2016	20:01:10	446	904,411	74,6728134155273
15/07/2016	20:01:10	839	904,804	74,3485717773438
15/07/2016	20:01:11	218	905,183	73,6946105957031
15/07/2016	20:01:11	378	905,343	73,5138702392578
15/07/2016	20:01:11	634	905,599	73,7016983032227
15/07/2016	20:01:11	790	905,755	73,9671173095703
15/07/2016	20:01:12	325	906,29	74,6728134155273
15/07/2016	20:01:12	445	906,41	75,0104751586914
15/07/2016	20:01:12	889	906,854	75,6662368774414
15/07/2016	20:01:13	385	907,35	75,4035415649414
15/07/2016	20:01:13	554	907,519	75,449104309082
15/07/2016	20:01:13	744	907,709	75,3509521484375
15/07/2016	20:01:13	944	907,909	75,3018569946289
15/07/2016	20:01:14	419	908,384	75,6732330322266
15/07/2016	20:01:14	981	908,946	76,6641693115234
15/07/2016	20:01:15	366	909,331	76,3821487426758
15/07/2016	20:01:15	745	909,71	76,1519927978516
15/07/2016	20:01:15	884	909,849	76,4309234619141
15/07/2016	20:01:16	055	910,02	76,5736999511719
15/07/2016	20:01:16	811	910,776	77,5177917480469
15/07/2016	20:01:17	043	911,008	78,3154296875
15/07/2016	20:01:17	680	911,645	78,5082321166992
15/07/2016	20:01:17	881	911,846	77,673469543457
15/07/2016	20:01:18	133	912,098	77,0568237304688
15/07/2016	20:01:18	282	912,247	76,6085052490234
15/07/2016	20:01:18	792	912,757	76,1799087524414
15/07/2016	20:01:19	265	913,23	75,746711730957
15/07/2016	20:01:19	641	913,606	75,3649826049805
15/07/2016	20:01:19	793	913,758	75,8271484375
15/07/2016	20:01:20	265	914,23	76,0263214111328
15/07/2016	20:01:20	415	914,38	76,2950057983398
15/07/2016	20:01:20	686	914,651	76,3507843017578
15/07/2016	20:01:21	792	915,757	77,053352355957
15/07/2016	20:01:22	203	916,168	76,3333511352539
15/07/2016	20:01:22	762	916,727	76,3751754760742
15/07/2016	20:01:23	104	917,069	76,1903762817383
15/07/2016	20:01:23	492	917,457	76,1136093139648
15/07/2016	20:01:23	782	917,747	76,2147979736328
15/07/2016	20:01:24	305	918,27	76,1275634765625
15/07/2016	20:01:24	543	918,508	75,9739303588867
15/07/2016	20:01:24	878	918,843	75,7921829223633
15/07/2016	20:01:25	110	919,075	75,7851867675781
15/07/2016	20:01:25	245	919,21	75,7607040405273
15/07/2016	20:01:25	460	919,425	75,8131637573242
15/07/2016	20:01:25	963	919,928	75,8411331176758
15/07/2016	20:01:26	359	920,324	75,8411331176758
15/07/2016	20:01:26	797	920,762	75,498161315918
15/07/2016	20:01:26	969	920,934	75,5612106323242
15/07/2016	20:01:27	203	921,168	75,5156784057617
15/07/2016	20:01:27	628	921,593	75,1123428344727
15/07/2016	20:01:27	837	921,802	74,9085464477539
15/07/2016	20:01:28	302	922,267	74,905029296875
15/07/2016	20:01:28	492	922,457	74,8628387451172
15/07/2016	20:01:28	670	922,635	75,4035415649414
15/07/2016	20:01:29	226	923,191	76,235725402832
15/07/2016	20:01:29	393	923,358	76,5319213867188
15/07/2016	20:01:29	582	923,547	76,5249633789063
15/07/2016	20:01:30	022	923,987	76,2496719360352
15/07/2016	20:01:30	353	924,318	75,9005584716797
15/07/2016	20:01:30	603	924,568	75,6067276000977
15/07/2016	20:01:30	845	924,81	75,5191802978516
15/07/2016	20:01:31	077	925,042	75,438591003418
15/07/2016	20:01:31	605	925,57	75,6732330322266
15/07/2016	20:01:31	661	925,626	75,4000396728516
15/07/2016	20:01:32	043	926,008	75,4210662841797
15/07/2016	20:01:32	430	926,395	75,273796081543
15/07/2016	20:01:32	751	926,716	75,0456085205078
15/07/2016	20:01:33	011	926,976	74,9964218139648
15/07/2016	20:01:33	612	927,577	74,9261245727539
15/07/2016	20:01:33	754	927,719	74,8487701416016
15/07/2016	20:01:34	433	928,398	74,9085464477539
15/07/2016	20:01:34	645	928,61	76,2322387695313
15/07/2016	20:01:35	135	929,1	77,3446426391602
15/07/2016	20:01:35	398	929,363	77,5281753540039
15/07/2016	20:01:35	788	929,753	77,434700012207
15/07/2016	20:01:36	133	930,098	77,3169250488281
15/07/2016	20:01:36	427	930,392	77,1609115600586
15/07/2016	20:01:36	705	930,67	77,0707015991211
15/07/2016	20:01:36	829	930,794	77,0394668579102
