Plot 1 FLIR A320(30 Hz)EIP - 48200894

				Image.Max.
Emissivity				0.949999988079071
Distance				1
Reflected temperature				19.999993896484398
Location X				
Location Y				
Size X				
Size Y				
Surface (pixels)				76800

Date	Time	Milliseconds	Relative time	Image.Max.
18/07/2016	18:56:12	589	5319,147	39,8927688598633
18/07/2016	18:56:12	693	5319,251	39,9780540466309
18/07/2016	18:56:13	065	5319,623	39,8478584289551
18/07/2016	18:56:13	285	5319,843	39,7804641723633
18/07/2016	18:56:13	698	5320,256	39,6545639038086
18/07/2016	18:56:13	954	5320,512	39,6275672912598
18/07/2016	18:56:14	316	5320,874	39,7579917907715
18/07/2016	18:56:14	499	5321,057	39,7040405273438
18/07/2016	18:56:14	778	5321,336	39,9331741333008
18/07/2016	18:56:15	145	5321,703	39,8388748168945
18/07/2016	18:56:15	294	5321,852	39,8748054504395
18/07/2016	18:56:15	681	5322,239	39,8164138793945
18/07/2016	18:56:16	294	5322,852	40,0004844665527
18/07/2016	18:56:16	479	5323,037	40,0587959289551
18/07/2016	18:56:16	804	5323,362	40,1887702941895
18/07/2016	18:56:16	986	5323,544	40,229076385498
18/07/2016	18:56:17	187	5323,745	40,300708770752
18/07/2016	18:56:17	710	5324,268	40,2559432983398
18/07/2016	18:56:17	853	5324,411	40,2604217529297
18/07/2016	18:56:18	157	5324,715	40,2828025817871
18/07/2016	18:56:18	604	5325,162	40,2469902038574
18/07/2016	18:56:18	774	5325,332	40,300708770752
18/07/2016	18:56:19	158	5325,716	40,3678207397461
18/07/2016	18:56:19	463	5326,021	40,3901863098145
18/07/2016	18:56:19	835	5326,393	40,3499298095703
18/07/2016	18:56:20	098	5326,656	40,3051834106445
18/07/2016	18:56:20	539	5327,097	40,4214897155762
18/07/2016	18:56:20	897	5327,455	40,3230819702148
18/07/2016	18:56:21	141	5327,699	40,3722953796387
18/07/2016	18:56:21	509	5328,067	40,3275566101074
18/07/2016	18:56:21	687	5328,245	40,4438438415527
18/07/2016	18:56:22	013	5328,571	40,4125442504883
18/07/2016	18:56:22	232	5328,79	40,4527816772461
18/07/2016	18:56:22	575	5329,133	40,4795989990234
18/07/2016	18:56:23	059	5329,617	40,300708770752
18/07/2016	18:56:23	449	5330,007	40,3275566101074
18/07/2016	18:56:23	568	5330,126	40,1932487487793
18/07/2016	18:56:24	146	5330,704	40,2156448364258
18/07/2016	18:56:24	376	5330,934	40,3096580505371
18/07/2016	18:56:24	791	5331,349	40,4438438415527
18/07/2016	18:56:25	289	5331,847	40,524284362793
18/07/2016	18:56:25	494	5332,052	40,5376853942871
18/07/2016	18:56:25	963	5332,521	40,6894760131836
18/07/2016	18:56:26	088	5332,646	40,7028579711914
18/07/2016	18:56:26	260	5332,818	40,827709197998
18/07/2016	18:56:26	555	5333,113	40,7831344604492
18/07/2016	18:56:26	687	5333,245	40,7340812683105
18/07/2016	18:56:26	867	5333,425	40,7697601318359
18/07/2016	18:56:27	262	5333,82	40,7742156982422
18/07/2016	18:56:27	385	5333,943	40,7162399291992
18/07/2016	18:56:27	540	5334,098	40,644847869873
18/07/2016	18:56:27	787	5334,345	40,6760902404785
18/07/2016	18:56:27	964	5334,522	40,6225318908691
18/07/2016	18:56:28	187	5334,745	40,6269950866699
18/07/2016	18:56:28	559	5335,117	40,5510864257813
18/07/2016	18:56:28	884	5335,442	40,4393730163574
18/07/2016	18:56:29	018	5335,576	40,4259605407715
18/07/2016	18:56:29	376	5335,934	40,4438438415527
18/07/2016	18:56:29	843	5336,401	40,4795989990234
18/07/2016	18:56:29	996	5336,554	40,6359214782715
18/07/2016	18:56:30	223	5336,781	40,7340812683105
18/07/2016	18:56:30	636	5337,194	40,8321647644043
18/07/2016	18:56:31	011	5337,569	40,9301719665527
18/07/2016	18:56:31	356	5337,914	40,9657936096191
18/07/2016	18:56:31	892	5338,45	40,8900871276855
18/07/2016	18:56:32	963	5339,521	40,6314582824707
18/07/2016	18:56:33	205	5339,763	40,644847869873
18/07/2016	18:56:33	588	5340,146	40,814338684082
18/07/2016	18:56:33	744	5340,302	40,8811798095703
18/07/2016	18:56:34	323	5340,881	41,2059631347656
18/07/2016	18:56:34	815	5341,373	41,529914855957
18/07/2016	18:56:35	161	5341,719	41,6008071899414
18/07/2016	18:56:35	568	5342,126	41,711498260498
18/07/2016	18:56:35	785	5342,343	41,8265113830566
18/07/2016	18:56:36	114	5342,672	41,8972358703613
18/07/2016	18:56:36	419	5342,977	42,0032539367676
18/07/2016	18:56:36	663	5343,221	41,8839797973633
18/07/2016	18:56:36	996	5343,554	41,8839797973633
18/07/2016	18:56:37	171	5343,729	41,7822875976563
18/07/2016	18:56:37	362	5343,92	41,8972358703613
18/07/2016	18:56:37	730	5344,288	41,8883972167969
18/07/2016	18:56:38	058	5344,616	41,8088226318359
18/07/2016	18:56:38	385	5344,943	41,7645950317383
18/07/2016	18:56:38	440	5344,998	41,6982192993164
18/07/2016	18:56:38	655	5345,213	41,7690162658691
18/07/2016	18:56:39	079	5345,637	41,8928184509277
18/07/2016	18:56:39	184	5345,742	41,9502563476563
18/07/2016	18:56:39	425	5345,983	41,9193305969238
18/07/2016	18:56:39	857	5346,415	41,9502563476563
18/07/2016	18:56:39	970	5346,528	41,7070732116699
18/07/2016	18:56:40	288	5346,846	41,4944534301758
18/07/2016	18:56:40	733	5347,291	41,3347587585449
18/07/2016	18:56:41	087	5347,645	41,2947998046875
18/07/2016	18:56:41	304	5347,862	41,1881904602051
18/07/2016	18:56:41	556	5348,114	41,2459487915039
18/07/2016	18:56:41	804	5348,362	41,3036804199219
18/07/2016	18:56:42	143	5348,701	41,2725982666016
18/07/2016	18:56:42	359	5348,917	41,1615219116211
18/07/2016	18:56:42	614	5349,172	41,2459487915039
18/07/2016	18:56:43	065	5349,623	41,1481895446777
18/07/2016	18:56:43	223	5349,781	41,0459022521973
18/07/2016	18:56:43	590	5350,148	41,0903854370117
18/07/2016	18:56:43	920	5350,478	41,1392974853516
18/07/2016	18:56:44	054	5350,612	41,1526336669922
18/07/2016	18:56:44	489	5351,047	41,4101943969727
18/07/2016	18:56:44	963	5351,521	41,5697975158691
18/07/2016	18:56:45	290	5351,848	41,4501152038574
18/07/2016	18:56:45	342	5351,9	41,3303184509277
18/07/2016	18:56:45	644	5352,202	41,3258781433105
18/07/2016	18:56:45	945	5352,503	41,2503890991211
18/07/2016	18:56:46	086	5352,644	41,2903594970703
18/07/2016	18:56:46	640	5353,198	41,388011932373
18/07/2016	18:56:46	837	5353,395	41,4013214111328
18/07/2016	18:56:46	988	5353,546	41,5033226013184
18/07/2016	18:56:47	422	5353,98	41,6628074645996
18/07/2016	18:56:48	040	5354,598	41,9193305969238
18/07/2016	18:56:48	352	5354,91	42,1576995849609
18/07/2016	18:56:48	741	5355,299	42,3383865356445
18/07/2016	18:56:49	103	5355,661	42,3604011535645
18/07/2016	18:56:49	103	5355,661	42,3604011535645
18/07/2016	18:56:49	103	5355,661	42,3604011535645
18/07/2016	18:56:52	108	5358,666	42,6989898681641
18/07/2016	18:56:52	466	5359,024	42,5979461669922
18/07/2016	18:56:52	923	5359,481	42,8218879699707
18/07/2016	18:56:53	096	5359,654	42,7297248840332
18/07/2016	18:56:53	322	5359,88	42,6506729125977
18/07/2016	18:56:53	608	5360,166	42,5979461669922
18/07/2016	18:56:54	057	5360,615	42,6506729125977
18/07/2016	18:56:54	274	5360,832	42,8613662719727
18/07/2016	18:56:54	642	5361,2	42,8876800537109
18/07/2016	18:56:54	782	5361,34	42,8131141662598
18/07/2016	18:56:55	141	5361,699	42,7780075073242
18/07/2016	18:56:55	321	5361,879	42,6770286560059
18/07/2016	18:56:55	520	5362,078	42,6462821960449
18/07/2016	18:56:55	683	5362,241	42,6199188232422
18/07/2016	18:56:56	085	5362,643	42,5847625732422
18/07/2016	18:56:56	447	5363,005	42,5979461669922
18/07/2016	18:56:56	652	5363,21	42,5759696960449
18/07/2016	18:56:57	112	5363,67	42,8175010681152
18/07/2016	18:56:57	313	5363,871	43,0235366821289
18/07/2016	18:56:57	457	5364,015	43,0673332214355
18/07/2016	18:56:57	943	5364,501	43,0454368591309
18/07/2016	18:56:58	032	5364,59	43,2467346191406
18/07/2016	18:56:58	512	5365,07	43,2948265075684
18/07/2016	18:56:58	760	5365,318	43,2030029296875
18/07/2016	18:56:59	057	5365,615	43,0585746765137
18/07/2016	18:56:59	294	5365,852	42,9096031188965
18/07/2016	18:56:59	403	5365,961	42,9359016418457
18/07/2016	18:56:59	758	5366,316	42,8394355773926
18/07/2016	18:56:59	896	5366,454	42,9008331298828
18/07/2016	18:57:00	379	5366,937	42,9972534179688
18/07/2016	18:57:00	730	5367,288	43,0235366821289
18/07/2016	18:57:00	837	5367,395	43,2379913330078
18/07/2016	18:57:01	088	5367,646	43,3210487365723
18/07/2016	18:57:01	257	5367,815	43,2467346191406
18/07/2016	18:57:01	709	5368,267	43,1767539978027
18/07/2016	18:57:02	124	5368,682	43,001636505127
18/07/2016	18:57:02	279	5368,837	42,9928741455078
18/07/2016	18:57:03	189	5369,747	43,163631439209
18/07/2016	18:57:03	435	5369,993	43,0936050415039
18/07/2016	18:57:03	686	5370,244	43,1198692321777
18/07/2016	18:57:04	590	5371,148	43,4084205627441
18/07/2016	18:57:04	770	5371,328	43,3385276794434
18/07/2016	18:57:04	991	5371,549	43,2423629760742
18/07/2016	18:57:05	158	5371,716	43,1417503356934
18/07/2016	18:57:05	568	5372,126	43,0454368591309
18/07/2016	18:57:05	883	5372,441	42,8657531738281
18/07/2016	18:57:06	064	5372,622	42,9227523803711
18/07/2016	18:57:06	177	5372,735	42,9534339904785
18/07/2016	18:57:06	563	5373,121	42,9096031188965
18/07/2016	18:57:06	714	5373,272	43,0717124938965
18/07/2016	18:57:07	137	5373,695	43,036678314209
18/07/2016	18:57:07	309	5373,867	43,0060157775879
18/07/2016	18:57:07	707	5374,265	43,1067352294922
18/07/2016	18:57:07	917	5374,475	43,1505012512207
18/07/2016	18:57:08	347	5374,905	42,9096031188965
18/07/2016	18:57:08	664	5375,222	43,0410575866699
18/07/2016	18:57:08	898	5375,456	43,1067352294922
18/07/2016	18:57:09	334	5375,892	43,2292442321777
18/07/2016	18:57:09	496	5376,054	43,495735168457
18/07/2016	18:57:09	721	5376,279	43,5699043273926
18/07/2016	18:57:10	090	5376,648	43,5437316894531
18/07/2016	18:57:10	531	5377,089	43,8226280212402
18/07/2016	18:57:10	727	5377,285	43,709400177002
18/07/2016	18:57:11	205	5377,763	43,7486038208008
18/07/2016	18:57:11	541	5378,099	43,7790908813477
18/07/2016	18:57:11	798	5378,356	43,8182754516602
18/07/2016	18:57:11	918	5378,476	43,8226280212402
18/07/2016	18:57:12	293	5378,851	43,8618011474609
18/07/2016	18:57:12	523	5379,081	43,5611801147461
18/07/2016	18:57:12	833	5379,391	43,6527481079102
18/07/2016	18:57:12	926	5379,484	43,7268257141113
18/07/2016	18:57:13	600	5380,158	44,0401000976563
18/07/2016	18:57:13	756	5380,314	43,9227104187012
18/07/2016	18:57:14	200	5380,758	43,9662017822266
18/07/2016	18:57:14	332	5380,89	43,8574485778809
18/07/2016	18:57:14	653	5381,211	43,9748954772949
18/07/2016	18:57:15	064	5381,622	43,9227104187012
18/07/2016	18:57:15	159	5381,717	43,7877998352051
18/07/2016	18:57:15	589	5382,147	43,9879379272461
18/07/2016	18:57:15	768	5382,326	44,0009803771973
18/07/2016	18:57:16	121	5382,679	43,9705467224121
18/07/2016	18:57:16	389	5382,947	44,1052665710449
18/07/2016	18:57:16	521	5383,079	43,9575042724609
18/07/2016	18:57:16	815	5383,373	43,9575042724609
18/07/2016	18:57:17	008	5383,566	43,9922866821289
18/07/2016	18:57:17	195	5383,753	44,1530380249023
18/07/2016	18:57:17	770	5384,328	44,1009254455566
18/07/2016	18:57:18	252	5384,81	43,9444580078125
18/07/2016	18:57:18	407	5384,965	43,9662017822266
18/07/2016	18:57:18	840	5385,398	43,9009590148926
18/07/2016	18:57:19	068	5385,626	44,1182975769043
18/07/2016	18:57:19	429	5385,987	43,9966354370117
18/07/2016	18:57:19	636	5386,194	44,1834297180176
18/07/2016	18:57:20	447	5387,005	44,2181510925293
18/07/2016	18:57:20	738	5387,296	44,1573791503906
18/07/2016	18:57:20	887	5387,445	44,1313285827637
18/07/2016	18:57:21	280	5387,838	43,9705467224121
18/07/2016	18:57:21	600	5388,158	43,9096603393555
18/07/2016	18:57:21	661	5388,219	43,9053115844727
18/07/2016	18:57:22	262	5388,82	43,9444580078125
18/07/2016	18:57:22	403	5388,961	43,9531555175781
18/07/2016	18:57:22	597	5389,155	43,8705024719238
18/07/2016	18:57:23	054	5389,612	43,8618011474609
18/07/2016	18:57:23	306	5389,864	43,8966102600098
18/07/2016	18:57:23	468	5390,026	43,7398948669434
18/07/2016	18:57:23	720	5390,278	43,8226280212402
18/07/2016	18:57:23	782	5390,34	43,8922576904297
18/07/2016	18:57:24	173	5390,731	43,879207611084
18/07/2016	18:57:24	689	5391,247	44,0009803771973
18/07/2016	18:57:25	015	5391,573	44,0314064025879
18/07/2016	18:57:25	167	5391,725	44,0096740722656
18/07/2016	18:57:25	554	5392,112	44,0270614624023
18/07/2016	18:57:25	718	5392,276	44,0661697387695
18/07/2016	18:57:26	053	5392,611	44,0401000976563
18/07/2016	18:57:26	205	5392,763	44,113956451416
18/07/2016	18:57:26	489	5393,047	44,2007904052734
18/07/2016	18:57:26	689	5393,247	44,4609489440918
18/07/2016	18:57:27	059	5393,617	44,4089584350586
18/07/2016	18:57:27	506	5394,064	44,547550201416
18/07/2016	18:57:27	618	5394,176	44,3786201477051
18/07/2016	18:57:28	027	5394,585	44,317928314209
18/07/2016	18:57:28	312	5394,87	44,5129165649414
18/07/2016	18:57:28	712	5395,27	44,811336517334
18/07/2016	18:57:29	125	5395,683	44,7465209960938
18/07/2016	18:57:29	190	5395,748	44,7119369506836
18/07/2016	18:57:29	473	5396,031	44,7638053894043
18/07/2016	18:57:29	619	5396,177	44,6643753051758
18/07/2016	18:57:30	058	5396,616	44,7335510253906
18/07/2016	18:57:30	277	5396,835	44,5778503417969
18/07/2016	18:57:30	420	5396,978	44,6384239196777
18/07/2016	18:57:30	799	5397,357	44,6038131713867
18/07/2016	18:57:31	222	5397,78	44,6297721862793
18/07/2016	18:57:31	562	5398,12	44,6686973571777
18/07/2016	18:57:31	968	5398,526	44,8588447570801
18/07/2016	18:57:32	082	5398,64	45,0961380004883
18/07/2016	18:57:32	838	5399,396	45,1521606445313
18/07/2016	18:57:33	128	5399,686	45,0788955688477
18/07/2016	18:57:33	626	5400,184	45,2210807800293
18/07/2016	18:57:34	038	5400,596	45,2770500183105
18/07/2016	18:57:34	268	5400,826	45,2942695617676
18/07/2016	18:57:34	551	5401,109	45,3416023254395
18/07/2016	18:57:34	754	5401,312	45,2555274963379
18/07/2016	18:57:34	811	5401,369	45,0918273925781
18/07/2016	18:57:35	356	5401,914	45,0659599304199
18/07/2016	18:57:35	747	5402,305	45,1435432434082
18/07/2016	18:57:36	092	5402,65	45,1521606445313
18/07/2016	18:57:36	530	5403,088	45,1349258422852
18/07/2016	18:57:36	974	5403,532	45,3588104248047
18/07/2016	18:57:37	168	5403,726	45,3028755187988
18/07/2016	18:57:37	687	5404,245	45,3631134033203
18/07/2016	18:57:38	177	5404,735	45,3200874328613
18/07/2016	18:57:38	432	5404,99	45,414722442627
18/07/2016	18:57:38	537	5405,095	45,3545074462891
18/07/2016	18:57:38	720	5405,278	45,2296943664551
18/07/2016	18:57:39	175	5405,733	45,2038536071777
18/07/2016	18:57:39	302	5405,86	45,2727470397949
18/07/2016	18:57:39	734	5406,292	45,3502082824707
18/07/2016	18:57:39	847	5406,405	45,324390411377
18/07/2016	18:57:40	256	5406,814	45,2641372680664
18/07/2016	18:57:40	378	5406,936	45,2253875732422
18/07/2016	18:57:40	552	5407,11	45,2383041381836
18/07/2016	18:57:40	977	5407,535	45,4018211364746
18/07/2016	18:57:41	155	5407,713	45,268440246582
18/07/2016	18:57:41	640	5408,198	45,0961380004883
18/07/2016	18:57:41	831	5408,389	44,8674812316895
18/07/2016	18:57:42	253	5408,811	44,7983741760254
18/07/2016	18:57:42	395	5408,953	45,048713684082
18/07/2016	18:57:42	566	5409,124	45,1521606445313
18/07/2016	18:57:42	731	5409,289	45,3588104248047
18/07/2016	18:57:42	980	5409,538	45,3416023254395
18/07/2016	18:57:43	489	5410,047	45,5436553955078
18/07/2016	18:57:43	875	5410,433	45,5436553955078
18/07/2016	18:57:44	160	5410,718	45,6080741882324
18/07/2016	18:57:44	394	5410,952	45,5307693481445
18/07/2016	18:57:44	671	5411,229	45,3760147094727
18/07/2016	18:57:44	819	5411,377	45,5092849731445
18/07/2016	18:57:45	022	5411,58	45,406120300293
18/07/2016	18:57:45	400	5411,958	45,5350646972656
18/07/2016	18:57:45	504	5412,062	45,7067909240723
18/07/2016	18:57:45	794	5412,352	45,8011436462402
18/07/2016	18:57:45	981	5412,539	45,7067909240723
18/07/2016	18:57:46	680	5413,238	45,4749069213867
18/07/2016	18:57:46	810	5413,368	45,5565414428711
18/07/2016	18:57:47	015	5413,573	45,6209564208984
18/07/2016	18:57:47	162	5413,72	45,7153701782227
18/07/2016	18:57:47	719	5414,277	46,0153312683105
18/07/2016	18:57:48	010	5414,568	45,8911437988281
18/07/2016	18:57:48	505	5415,063	45,8011436462402
18/07/2016	18:57:48	898	5415,456	45,6982116699219
18/07/2016	18:57:49	075	5415,633	45,3372993469238
18/07/2016	18:57:49	539	5416,097	45,2383041381836
18/07/2016	18:57:49	738	5416,296	45,406120300293
18/07/2016	18:57:49	977	5416,535	45,3028755187988
18/07/2016	18:57:50	401	5416,959	45,2770500183105
18/07/2016	18:57:50	574	5417,132	45,1435432434082
18/07/2016	18:57:50	817	5417,375	45,2469177246094
18/07/2016	18:57:51	233	5417,791	45,3286933898926
18/07/2016	18:57:51	328	5417,886	45,1263084411621
18/07/2016	18:57:51	712	5418,27	45,2296943664551
18/07/2016	18:57:51	910	5418,468	45,0573387145996
18/07/2016	18:57:52	097	5418,655	44,9753875732422
18/07/2016	18:57:52	738	5419,296	44,811336517334
18/07/2016	18:57:52	933	5419,491	44,9710731506348
18/07/2016	18:57:53	128	5419,686	44,8502082824707
18/07/2016	18:57:53	640	5420,198	44,8502082824707
18/07/2016	18:57:54	040	5420,598	45,0185241699219
18/07/2016	18:57:54	226	5420,784	45,2469177246094
18/07/2016	18:57:54	617	5421,175	45,1650848388672
18/07/2016	18:57:54	769	5421,327	45,2210807800293
18/07/2016	18:57:55	236	5421,794	45,251220703125
18/07/2016	18:57:55	414	5421,972	45,5006904602051
18/07/2016	18:57:55	886	5422,444	45,8397254943848
18/07/2016	18:57:56	345	5422,903	45,9339828491211
18/07/2016	18:57:56	555	5423,113	46,1479530334473
18/07/2016	18:57:56	880	5423,438	46,135124206543
18/07/2016	18:57:57	200	5423,758	46,2248954772949
18/07/2016	18:57:57	557	5424,115	46,2120742797852
18/07/2016	18:57:57	949	5424,507	46,3146057128906
18/07/2016	18:57:58	378	5424,936	46,3188781738281
18/07/2016	18:57:58	869	5425,427	46,6132049560547
18/07/2016	18:57:59	124	5425,682	46,7452239990234
18/07/2016	18:57:59	286	5425,844	46,847339630127
18/07/2016	18:57:59	503	5426,061	46,9918746948242
18/07/2016	18:57:59	917	5426,475	46,9961204528809
18/07/2016	18:57:59	978	5426,536	46,8388328552246
18/07/2016	18:58:00	226	5426,784	46,7707595825195
18/07/2016	18:58:00	632	5427,19	46,7622489929199
18/07/2016	18:58:00	771	5427,329	46,8090553283691
18/07/2016	18:58:01	278	5427,836	46,9621276855469
18/07/2016	18:58:01	623	5428,181	47,2635040283203
18/07/2016	18:58:01	854	5428,412	47,3609886169434
18/07/2016	18:58:02	020	5428,578	47,5641975402832
18/07/2016	18:58:02	286	5428,844	47,6868209838867
18/07/2016	18:58:03	114	5429,672	48,0919380187988
18/07/2016	18:58:03	532	5430,09	48,0034255981445
18/07/2016	18:58:03	620	5430,178	47,914852142334
18/07/2016	18:58:04	154	5430,712	47,9359436035156
18/07/2016	18:58:04	625	5431,183	48,007640838623
18/07/2016	18:58:04	752	5431,31	48,0160713195801
18/07/2016	18:58:05	153	5431,711	48,0413665771484
18/07/2016	18:58:05	210	5431,768	47,9823417663574
18/07/2016	18:58:05	460	5432,018	47,9359436035156
18/07/2016	18:58:05	606	5432,164	47,8304405212402
18/07/2016	18:58:05	735	5432,293	47,8177757263184
18/07/2016	18:58:05	916	5432,474	47,9064140319824
18/07/2016	18:58:06	376	5432,934	47,9739074707031
18/07/2016	18:58:06	706	5433,264	47,7713203430176
18/07/2016	18:58:06	879	5433,437	47,9021911621094
18/07/2016	18:58:07	147	5433,705	47,7924385070801
18/07/2016	18:58:07	473	5434,031	47,9190711975098
18/07/2016	18:58:07	610	5434,168	47,8431053161621
18/07/2016	18:58:07	763	5434,321	47,788215637207
18/07/2016	18:58:08	175	5434,733	47,8135528564453
18/07/2016	18:58:08	569	5435,127	47,8473281860352
18/07/2016	18:58:08	824	5435,382	47,9823417663574
18/07/2016	18:58:09	018	5435,576	47,8937530517578
18/07/2016	18:58:09	478	5436,036	48,0919380187988
18/07/2016	18:58:09	629	5436,187	48,2098655700684
18/07/2016	18:58:09	819	5436,377	48,1298561096191
18/07/2016	18:58:10	354	5436,912	48,007640838623
18/07/2016	18:58:10	506	5437,064	48,3234825134277
18/07/2016	18:58:11	025	5437,583	48,5000305175781
18/07/2016	18:58:11	094	5437,652	48,3823585510254
18/07/2016	18:58:11	515	5438,073	48,3571319580078
18/07/2016	18:58:11	792	5438,35	48,2687911987305
18/07/2016	18:58:12	166	5438,724	48,3613357543945
18/07/2016	18:58:12	426	5438,984	48,3276901245117
18/07/2016	18:58:12	876	5439,434	48,5966110229492
18/07/2016	18:58:13	093	5439,651	48,722484588623
18/07/2016	18:58:13	524	5440,082	48,7308731079102
18/07/2016	18:58:14	020	5440,578	48,7182922363281
18/07/2016	18:58:14	688	5441,246	48,6175994873047
18/07/2016	18:58:14	799	5441,357	48,6175994873047
18/07/2016	18:58:15	009	5441,567	48,4580154418945
18/07/2016	18:58:15	225	5441,783	48,3066596984863
18/07/2016	18:58:15	712	5442,27	48,2814140319824
18/07/2016	18:58:15	973	5442,531	48,0708694458008
18/07/2016	18:58:16	164	5442,722	48,1214294433594
18/07/2016	18:58:16	359	5442,917	48,2393341064453
18/07/2016	18:58:16	657	5443,215	48,3361015319824
18/07/2016	18:58:16	833	5443,391	48,4664192199707
18/07/2016	18:58:17	392	5443,95	48,6931266784668
18/07/2016	18:58:17	640	5444,198	48,8775634765625
18/07/2016	18:58:17	828	5444,386	48,8985061645508
18/07/2016	18:58:18	176	5444,734	48,6931266784668
18/07/2016	18:58:18	405	5444,963	48,369743347168
18/07/2016	18:58:18	659	5445,217	48,3487205505371
18/07/2016	18:58:18	865	5445,423	48,2645835876465
18/07/2016	18:58:19	022	5445,58	48,3445129394531
18/07/2016	18:58:19	534	5446,092	48,1888160705566
18/07/2016	18:58:19	851	5446,409	48,3361015319824
18/07/2016	18:58:20	050	5446,608	48,4412078857422
18/07/2016	18:58:20	461	5447,019	48,4370040893555
18/07/2016	18:58:20	928	5447,486	48,4580154418945
18/07/2016	18:58:20	988	5447,546	48,4117851257324
18/07/2016	18:58:21	388	5447,946	48,5798225402832
18/07/2016	18:58:21	467	5448,025	48,4622192382813
18/07/2016	18:58:21	778	5448,336	48,5756225585938
18/07/2016	18:58:22	298	5448,856	48,6889305114746
18/07/2016	18:58:22	756	5449,314	48,9403839111328
18/07/2016	18:58:22	924	5449,482	48,8021430969238
18/07/2016	18:58:23	370	5449,928	48,8272857666016
18/07/2016	18:58:23	500	5450,058	48,8063316345215
18/07/2016	18:58:23	942	5450,5	48,6679534912109
18/07/2016	18:58:24	109	5450,667	48,6679534912109
18/07/2016	18:58:24	299	5450,857	48,6008110046387
18/07/2016	18:58:24	790	5451,348	48,369743347168
18/07/2016	18:58:25	259	5451,817	48,4117851257324
18/07/2016	18:58:25	739	5452,297	48,315071105957
18/07/2016	18:58:25	971	5452,529	48,5714225769043
18/07/2016	18:58:26	162	5452,72	48,709903717041
18/07/2016	18:58:26	559	5453,117	48,7140960693359
18/07/2016	18:58:27	003	5453,561	48,6469764709473
18/07/2016	18:58:27	120	5453,678	48,6763458251953
18/07/2016	18:58:27	482	5454,04	48,6008110046387
18/07/2016	18:58:27	743	5454,301	48,4916305541992
18/07/2016	18:58:28	114	5454,672	48,4580154418945
18/07/2016	18:58:28	369	5454,927	48,4916305541992
18/07/2016	18:58:28	841	5455,399	48,7308731079102
18/07/2016	18:58:29	129	5455,687	48,8105239868164
18/07/2016	18:58:29	257	5455,815	48,8021430969238
18/07/2016	18:58:29	545	5456,103	48,856616973877
18/07/2016	18:58:29	957	5456,515	49,0366477966309
18/07/2016	18:58:30	335	5456,893	49,1830062866211
18/07/2016	18:58:30	613	5457,171	49,1453857421875
18/07/2016	18:58:31	007	5457,565	49,2456817626953
18/07/2016	18:58:31	417	5457,975	49,2456817626953
18/07/2016	18:58:31	567	5458,125	49,2415046691895
18/07/2016	18:58:31	858	5458,416	49,3125038146973
18/07/2016	18:58:32	187	5458,745	49,2456817626953
18/07/2016	18:58:32	291	5458,849	49,2247924804688
18/07/2016	18:58:32	935	5459,493	49,1495666503906
18/07/2016	18:58:33	183	5459,741	48,9989852905273
18/07/2016	18:58:33	344	5459,902	48,994800567627
18/07/2016	18:58:33	742	5460,3	48,9152565002441
18/07/2016	18:58:33	886	5460,444	48,8943176269531
18/07/2016	18:58:34	356	5460,914	49,0157279968262
18/07/2016	18:58:34	521	5461,079	49,1328430175781
18/07/2016	18:58:34	902	5461,46	49,3125038146973
18/07/2016	18:58:35	248	5461,806	49,2289733886719
18/07/2016	18:58:35	699	5462,257	49,471076965332
18/07/2016	18:58:36	104	5462,662	49,6711120605469
18/07/2016	18:58:36	219	5462,777	49,7293968200684
18/07/2016	18:58:36	576	5463,134	49,8001441955566
18/07/2016	18:58:36	743	5463,301	49,7585334777832
18/07/2016	18:58:37	096	5463,654	49,5711288452148
18/07/2016	18:58:37	248	5463,806	49,4001579284668
18/07/2016	18:58:37	439	5463,997	49,4251937866211
18/07/2016	18:58:37	797	5464,355	49,2999801635742
18/07/2016	18:58:38	049	5464,607	49,2958030700684
18/07/2016	18:58:38	274	5464,832	49,2415046691895
18/07/2016	18:58:38	710	5465,268	49,2415046691895
18/07/2016	18:58:38	878	5465,436	49,2790985107422
18/07/2016	18:58:39	035	5465,593	49,3667755126953
18/07/2016	18:58:39	529	5466,087	49,4502220153809
18/07/2016	18:58:39	788	5466,346	49,4418792724609
18/07/2016	18:58:39	958	5466,516	49,3584251403809
18/07/2016	18:58:40	221	5466,779	49,3542518615723
18/07/2016	18:58:40	808	5467,366	49,216438293457
18/07/2016	18:58:40	961	5467,519	49,3292045593262
18/07/2016	18:58:41	199	5467,757	49,433536529541
18/07/2016	18:58:41	688	5468,246	49,8874816894531
18/07/2016	18:58:41	873	5468,431	49,9996910095215
18/07/2016	18:58:42	026	5468,584	49,9248962402344
18/07/2016	18:58:42	193	5468,751	49,9332084655762
18/07/2016	18:58:42	605	5469,163	50,0204582214355
18/07/2016	18:58:42	887	5469,445	50,0038452148438
18/07/2016	18:58:43	340	5469,898	50,0204582214355
18/07/2016	18:58:43	666	5470,224	49,991382598877
18/07/2016	18:58:43	929	5470,487	50,0536842346191
18/07/2016	18:58:44	124	5470,682	50,2279777526855
18/07/2016	18:58:44	325	5470,883	50,505558013916
18/07/2016	18:58:44	622	5471,18	50,4807243347168
18/07/2016	18:58:45	294	5471,852	50,6379356384277
18/07/2016	18:58:45	431	5471,989	50,7701797485352
18/07/2016	18:58:45	834	5472,392	50,8527717590332
