xs-	ys-	xs+	ys+	xl-	yl-	xl+	yl+	theta	k	f	
	 0.68728	 -0.74903	 0.85424	 0.55789	 0.69492	 -0.50996	 0.89975	 -0.87298	 -0.31725 	 475.32145 	 0.82320
	 0.69788	 -0.70675	 0.84195	 0.55701	 0.68224	 -0.42993	 0.89028	 -0.88001	 -0.33201 	 480.96544 	 0.81788
	 0.69695	 -0.63077	 0.87170	 0.44778	 0.68572	 -0.42298	 0.88944	 -0.85459	 -0.34000 	 514.44341 	 0.82682
	 0.68531	 -0.75181	 0.85342	 0.61039	 0.69046	 -0.50911	 0.90001	 -0.73953	 -0.29693 	 473.37133 	 0.83279
	 0.69836	 -0.55087	 0.86275	 0.00657	 0.69985	 -0.40911	 0.87433	 -0.83985	 -0.35542 	 523.42988 	 0.82246
	 0.69836	 -0.55679	 0.84195	 0.52540	 0.68352	 -0.41080	 0.87320	 -0.89626	 0.00000 	 9999.00000 	 4.68699
	 0.69233	 -0.61480	 0.86407	 0.06259	 0.68326	 -0.53995	 0.89968	 -0.85491	 -0.28213 	 485.88358 	 0.84519
	 0.69788	 -0.74076	 0.84774	 0.49451	 0.68224	 -0.26852	 0.88725	 -0.88001	 -0.24567 	 594.48849 	 0.90598
	 0.69359	 -0.63287	 0.85816	 0.59313	 0.66685	 -0.51414	 0.87625	 -0.79943	 -0.26112 	 437.80510 	 0.83721
	 0.69805	 -0.74076	 0.82803	 0.55701	 0.68224	 -0.42993	 0.89937	 -0.88755	 -0.31558 	 465.47845 	 0.82022
	 0.67266	 -0.74076	 0.84152	 0.55701	 0.68351	 -0.63588	 0.89975	 -0.82628	 -0.22559 	 387.22508 	 0.83564
	 0.68925	 -0.74076	 0.83253	 0.55701	 0.68351	 -0.63588	 0.89975	 -0.86473	 -0.23561 	 390.97894 	 0.83199
	 0.67261	 -0.78776	 0.86014	 0.61498	 0.68351	 -0.56832	 0.89427	 -0.86602	 -0.26455 	 447.77814 	 0.83934
	 0.68975	 -0.75768	 0.84130	 0.55293	 0.69479	 -0.53108	 0.91103	 -0.85214	 -0.30771 	 453.94386 	 0.81975
	 0.68734	 -0.74896	 0.85383	 0.59541	 0.68354	 -0.51389	 0.88727	 -0.87812	 -0.29920 	 461.89531 	 0.82717
	 0.69836	 -0.54840	 0.84197	 0.03098	 0.68326	 -0.41080	 0.87320	 -0.89626	 -0.33778 	 488.94994 	 0.81805
	 0.65091	 -0.76537	 0.86537	 0.48598	 0.69290	 -0.55311	 0.89932	 -0.80448	 -0.21917 	 453.47888 	 0.86466
	 0.68447	 -0.55119	 0.86329	 0.00657	 0.68756	 -0.50587	 0.87433	 -0.83977	 -0.30597 	 469.31505 	 0.82661
	 0.69904	 -0.74871	 0.85289	 0.59537	 0.69492	 -0.41320	 0.88852	 -0.87575	 -0.33946 	 526.68452 	 0.83186
	 0.68766	 -0.77472	 0.85379	 0.57811	 0.69352	 -0.44619	 0.89368	 -0.77678	 -0.32174 	 513.82238 	 0.83588
	 0.68528	 -0.64779	 0.86014	 0.38690	 0.68481	 -0.54277	 0.88945	 -0.85460	 -0.28837 	 450.41806 	 0.82823
	 0.68975	 -0.64779	 0.86014	 0.55324	 0.68341	 -0.51872	 0.88945	 -0.84781	 -0.28250 	 446.48479 	 0.82969
	 0.69464	 -0.62826	 0.85954	 0.55824	 0.68351	 -0.50638	 0.89971	 -0.84655	 -0.29580 	 452.71431 	 0.82534
	 0.68839	 -0.63077	 0.87170	 0.53495	 0.68572	 -0.42704	 0.88944	 -0.86395	 -0.27976 	 492.47510 	 0.84896
	 0.69695	 -0.63077	 0.86860	 0.45542	 0.68572	 -0.42704	 0.88944	 -0.85459	 -0.34080 	 508.14771 	 0.82397
	 0.69695	 -0.63077	 0.87170	 0.53028	 0.68572	 -0.42704	 0.88944	 -0.89351	 -0.33571 	 501.70410 	 0.82406
	 0.69805	 -0.74076	 0.82803	 0.55701	 0.68224	 -0.42993	 0.89937	 -0.88755	 -0.31558 	 465.47845 	 0.82022
	 0.68716	 -0.62398	 0.86551	 0.57356	 0.69411	 -0.53905	 0.89968	 -0.87517	 -0.25460 	 436.03162 	 0.83984
	 0.69251	 -0.74825	 0.85379	 0.55389	 0.69492	 -0.51085	 0.90737	 -0.85541	 -0.34491 	 485.60196 	 0.81311
	 0.69695	 -0.63077	 0.86860	 0.38208	 0.67228	 -0.42704	 0.88919	 -0.85459	 -0.30446 	 510.70558 	 0.84347
	 0.68734	 -0.74903	 0.85379	 0.53713	 0.69492	 -0.47709	 0.90066	 -0.87566	 -0.31301 	 491.01934 	 0.83147
	 0.69805	 -0.76187	 0.82803	 0.55701	 0.67877	 -0.42993	 0.89937	 -0.87760	 -0.30964 	 472.66272 	 0.82604
	 0.69695	 -0.63077	 0.87170	 0.53028	 0.68572	 -0.42704	 0.88944	 -0.78088	 -0.33527 	 511.76770 	 0.82819
	 0.69696	 -0.62847	 0.85838	 0.47624	 0.68572	 -0.62522	 0.89982	 -0.85459	 -0.24313 	 422.82527 	 0.84054
	 0.69463	 -0.63056	 0.87286	 0.45554	 0.68351	 -0.42739	 0.88934	 -0.84655	 -0.33243 	 510.01240 	 0.82896
	 0.68728	 -0.74903	 0.85424	 0.55789	 0.69492	 -0.50996	 0.89975	 -0.87298	 -0.31725 	 475.32145 	 0.82320
	 0.68734	 -0.74896	 0.87280	 0.55112	 0.67853	 -0.51389	 0.88727	 -0.88594	 -0.28658 	 494.12190 	 0.84613
	 0.69836	 -0.63407	 0.86045	 0.50593	 0.68109	 -0.43396	 0.89301	 -0.81829	 -0.31945 	 496.18053 	 0.83019
	 0.68447	 -0.55119	 0.86329	 0.04719	 0.68864	 -0.50587	 0.87433	 -0.84264	 -0.30087 	 465.02829 	 0.82754
	 0.69788	 -0.74076	 0.84009	 0.55701	 0.68224	 -0.42993	 0.89028	 -0.88001	 -0.33623 	 489.36543 	 0.81899
	 0.69464	 -0.62826	 0.85830	 0.55824	 0.68633	 -0.50638	 0.89971	 -0.84774	 -0.29215 	 451.21118 	 0.82661
	 0.69565	 -0.62143	 0.84338	 0.55293	 0.69444	 -0.37777	 0.91103	 -0.85157	 -0.27283 	 488.26012 	 0.85086
	 0.69695	 -0.76702	 0.86961	 0.44778	 0.68608	 -0.52638	 0.88944	 -0.88237	 -0.29937 	 514.27811 	 0.84745
	 0.68447	 -0.56035	 0.86305	 0.00657	 0.68756	 -0.61089	 0.87871	 -0.89562	 -0.24824 	 435.68505 	 0.84294
	 0.69836	 -0.54836	 0.84939	 0.03098	 0.68326	 -0.38963	 0.87299	 -0.84006	 -0.33985 	 510.49658 	 0.82536
	 0.68734	 -0.74039	 0.84162	 0.59541	 0.68354	 -0.43550	 0.89278	 -0.88007	 -0.27362 	 466.44388 	 0.84197
	 0.69788	 -0.74827	 0.83627	 0.55701	 0.68224	 -0.50832	 0.88687	 -0.88003	 -0.29509 	 451.72486 	 0.82531
	 0.68531	 -0.75181	 0.85342	 0.61039	 0.68424	 -0.50911	 0.90001	 -0.88075	 -0.28598 	 463.52406 	 0.83454
	 0.69836	 -0.54840	 0.84197	 0.06583	 0.68326	 -0.41080	 0.87320	 -0.89705	 -0.34184 	 484.39464 	 0.81421
	 0.69788	 -0.70675	 0.84195	 0.55701	 0.68224	 -0.42993	 0.88306	 -0.86230	 -0.33098 	 478.77312 	 0.81755
	 0.68728	 -0.74903	 0.85424	 0.55789	 0.69492	 -0.50996	 0.89975	 -0.81401	 -0.31400 	 478.80931 	 0.82621
	 0.69695	 -0.63077	 0.86649	 0.44778	 0.67021	 -0.42298	 0.88932	 -0.85459	 -0.30227 	 503.35537 	 0.84173
	 0.69591	 -0.62825	 0.85954	 0.55824	 0.68363	 -0.50638	 0.89983	 -0.84655	 -0.30030 	 454.65059 	 0.82380
	 0.66911	 -0.55087	 0.86275	 0.00657	 0.67782	 -0.40911	 0.86836	 -0.83985	 -0.25718 	 490.74715 	 0.85979
	 0.69471	 -0.75839	 0.86528	 0.55824	 0.69290	 -0.55311	 0.89971	 -0.80448	 -0.31379 	 492.78032 	 0.83175
	 0.68975	 -0.62210	 0.86014	 0.54008	 0.68741	 -0.41926	 0.88945	 -0.85231	 -0.27178 	 477.94887 	 0.84738
	 0.69720	 -0.63077	 0.87170	 0.55313	 0.68572	 -0.31812	 0.88944	 -0.86425	 -0.27736 	 560.69773 	 0.87671
	 0.69836	 -0.54840	 0.84197	 0.02610	 0.68326	 -0.41080	 0.87320	 -0.89626	 -0.33722 	 489.57286 	 0.81857
	 0.68920	 -0.78776	 0.86014	 0.62755	 0.68351	 -0.44455	 0.89097	 -0.86602	 -0.33975 	 516.34504 	 0.82769
	 0.68975	 -0.70659	 0.84197	 0.55293	 0.68186	 -0.53108	 0.91138	 -0.85027	 -0.27761 	 437.03012 	 0.82851
	 0.69788	 -0.75784	 0.84127	 0.55701	 0.69517	 -0.42993	 0.91861	 -0.88188	 -0.33668 	 514.96561 	 0.82872
	 0.69729	 -0.68537	 0.84559	 0.53028	 0.68576	 -0.54898	 0.88944	 -0.86196	 -0.28931 	 439.46567 	 0.82349
	 0.69198	 -0.62341	 0.87153	 0.55370	 0.68348	 -0.41801	 0.88453	 -0.77429	 -0.29923 	 501.43512 	 0.84253
	 0.69836	 -0.55087	 0.86275	 0.00657	 0.68756	 -0.40911	 0.88234	 -0.83985	 -0.34764 	 522.28548 	 0.82598
	 0.69695	 -0.62589	 0.86191	 0.53748	 0.68572	 -0.42704	 0.88944	 -0.85459	 -0.31192 	 489.14989 	 0.83129
	 0.69836	 -0.54840	 0.84197	 0.03098	 0.69161	 -0.41080	 0.88795	 -0.89626	 -0.33822 	 501.41802 	 0.82267
	 0.69836	 -0.54383	 0.84197	 0.03098	 0.68326	 -0.25727	 0.87320	 -0.89626	 -0.26819 	 565.62400 	 0.88329
	 0.69676	 -0.63077	 0.87170	 0.46518	 0.68552	 -0.42704	 0.89684	 -0.89099	 -0.33125 	 511.43846 	 0.83011
	 0.69855	 -0.55087	 0.86275	 0.08005	 0.69977	 -0.40911	 0.87404	 -0.83893	 -0.36146 	 516.19106 	 0.81657
	 0.69695	 -0.62133	 0.86860	 0.45542	 0.68320	 -0.18713	 0.88944	 -0.89975	 -0.20110 	 648.19960 	 0.94956
	 0.68013	 -0.63450	 0.84197	 0.03100	 0.68578	 -0.41080	 0.87320	 -0.85218	 -0.32849 	 509.12726 	 0.83062
	 0.69251	 -0.74825	 0.85379	 0.55389	 0.69492	 -0.51085	 0.90737	 -0.85541	 -0.34491 	 485.60196 	 0.81311
	 0.69805	 -0.74076	 0.82803	 0.55701	 0.68224	 -0.42993	 0.89937	 -0.88755	 -0.31558 	 465.47845 	 0.82022
	 0.69805	 -0.69498	 0.82803	 0.55701	 0.68224	 -0.42993	 0.89937	 -0.88742	 -0.29115 	 449.09127 	 0.82630
	 0.69788	 -0.74076	 0.84195	 0.55701	 0.68224	 -0.51237	 0.89028	 -0.88014	 -0.29652 	 460.39086 	 0.82796
	 0.69233	 -0.62320	 0.86405	 0.64242	 0.68351	 -0.34834	 0.89968	 -0.86690	 -0.27664 	 515.57173 	 0.85953
	 0.68734	 -0.74896	 0.85383	 0.59541	 0.68354	 -0.51389	 0.88727	 -0.87812	 -0.29920 	 461.89531 	 0.82717
	 0.69788	 -0.70675	 0.84195	 0.55701	 0.68224	 -0.42993	 0.88306	 -0.86230	 -0.33098 	 478.77312 	 0.81755
	 0.69805	 -0.74076	 0.82803	 0.57094	 0.68224	 -0.39892	 0.89937	 -0.88755	 -0.30568 	 477.05606 	 0.82977
	 0.69526	 -0.74365	 0.85440	 0.55824	 0.68633	 -0.50638	 0.89975	 -0.84774	 -0.31770 	 487.37257 	 0.82765
	 0.68666	 -0.63363	 0.85814	 0.55789	 0.67866	 -0.50996	 0.89971	 -0.87298	 -0.24700 	 437.37346 	 0.84423
	 0.68975	 -0.75768	 0.85444	 0.55293	 0.69479	 -0.53108	 0.91362	 -0.85214	 -0.33456 	 479.27764 	 0.81592
	 0.69251	 -0.74825	 0.85379	 0.57031	 0.69492	 -0.51085	 0.90737	 -0.85541	 -0.33849 	 483.78274 	 0.81567
	 0.69839	 -0.74827	 0.86304	 0.55701	 0.68786	 -0.50832	 0.87363	 -0.84464	 -0.32396 	 496.99448 	 0.82821
	 0.69785	 -0.55087	 0.83599	 0.00657	 0.68193	 -0.40911	 0.88757	 -0.87524	 -0.32819 	 498.25535 	 0.82655
	 0.69836	 -0.55087	 0.86275	 0.00657	 0.68756	 -0.40911	 0.87433	 -0.79681	 -0.35139 	 522.30791 	 0.82408
	 0.69591	 -0.61947	 0.85954	 0.55824	 0.67253	 -0.50638	 0.89983	 -0.84655	 -0.27115 	 449.79992 	 0.83676
	 0.69836	 -0.54840	 0.84197	 0.03567	 0.69175	 -0.41080	 0.87320	 -0.89710	 -0.34039 	 492.19351 	 0.81798
	 0.69836	 -0.54840	 0.84197	 0.06546	 0.68326	 -0.41080	 0.87320	 -0.89622	 -0.34179 	 484.52833 	 0.81428
	 0.69460	 -0.54884	 0.84197	 0.06583	 0.68326	 -0.41080	 0.87320	 -0.89705	 -0.33564 	 480.93869 	 0.81602
	 0.69836	 -0.55087	 0.85125	 0.00657	 0.68756	 -0.40911	 0.88234	 -0.83985	 -0.34105 	 514.23288 	 0.82621
	 0.69836	 -0.54836	 0.84939	 0.03098	 0.68326	 -0.38963	 0.87320	 -0.84006	 -0.33980 	 510.63138 	 0.82544
	 0.69836	 -0.54840	 0.84197	 0.03098	 0.68290	 -0.41080	 0.87299	 -0.89626	 -0.33772 	 488.66425 	 0.81796
	 0.69695	 -0.63077	 0.87170	 0.53028	 0.67594	 -0.42704	 0.88944	 -0.86196	 -0.31716 	 501.39447 	 0.83338
	 0.69233	 -0.57930	 0.86405	 0.55370	 0.68351	 -0.53995	 0.89921	 -0.78732	 -0.25274 	 429.26916 	 0.83815
	 0.69963	 -0.70992	 0.84195	 0.55701	 0.68190	 -0.42993	 0.90071	 -0.89647	 -0.32127 	 489.49356 	 0.82666
	 0.69804	 -0.81858	 0.82977	 0.53740	 0.67911	 -0.42993	 0.88894	 -0.87772	 -0.32116 	 493.79667 	 0.82839
	 0.68447	 -0.55119	 0.86329	 0.00657	 0.68756	 -0.50587	 0.86667	 -0.83977	 -0.30197 	 466.35271 	 0.82750
	 0.69695	 -0.63034	 0.87170	 0.53028	 0.67731	 -0.42704	 0.88944	 -0.89625	 -0.32387 	 498.42635 	 0.82881
	 0.69788	 -0.88359	 0.84195	 0.55701	 0.68224	 -0.42993	 0.88286	 -0.86230	 -0.30369 	 538.73329 	 0.85476
	 0.69788	 -0.70797	 0.84009	 0.55701	 0.67930	 -0.42993	 0.89047	 -0.88001	 -0.32646 	 476.81039 	 0.81909
	 0.69788	 -0.70675	 0.84195	 0.03642	 0.68224	 -0.42993	 0.86348	 -0.83620	 -0.29658 	 534.88195 	 0.85688
	 0.69836	 -0.46872	 0.85593	 0.53826	 0.69990	 -0.40911	 0.89020	 -0.88366	 0.00000 	 9999.00000 	 4.68699
	 0.69836	 -0.48523	 0.84197	 0.03098	 0.68326	 -0.41080	 0.87320	 -0.89626	 -0.32298 	 465.01068 	 0.81627
	 0.69788	 -0.74076	 0.83606	 0.55701	 0.67662	 -0.42993	 0.89028	 -0.88001	 -0.31945 	 478.95132 	 0.82349
	 0.69836	 -0.55163	 0.84197	 0.05429	 0.68218	 -0.41060	 0.88254	 -0.89135	 -0.33791 	 493.11853 	 0.81960
	 0.69788	 -0.70675	 0.84195	 0.53114	 0.69182	 -0.43014	 0.87371	 -0.86230	 -0.33878 	 480.67547 	 0.81432
	 0.69836	 -0.54840	 0.84197	 0.06546	 0.68326	 -0.41080	 0.87320	 -0.89622	 -0.34179 	 484.52833 	 0.81428
	 0.69805	 -0.67542	 0.82803	 0.53565	 0.68224	 -0.42993	 0.89937	 -0.88755	 0.00000 	 9999.00000 	 4.68699
	 0.69836	 -0.54840	 0.84342	 0.08322	 0.68326	 -0.41080	 0.87320	 -0.89705	 -0.34483 	 483.55234 	 0.81235
	 0.68975	 -0.75768	 0.85444	 0.63931	 0.67414	 -0.53108	 0.91362	 -0.85854	 -0.25505 	 467.18191 	 0.85171
	 0.69836	 -0.54840	 0.84197	 0.06583	 0.68223	 -0.41080	 0.88203	 -0.89705	 -0.34043 	 489.46870 	 0.81689
	 0.69788	 -0.70675	 0.84161	 0.55701	 0.68326	 -0.42993	 0.87423	 -0.86230	 -0.32806 	 473.71912 	 0.81707
	 0.69836	 -0.59131	 0.81503	 0.02540	 0.68326	 -0.41080	 0.87812	 -0.89626	 -0.30809 	 477.00285 	 0.82852
	 0.69638	 -0.68765	 0.84195	 0.55701	 0.68224	 -0.54180	 0.88306	 -0.86232	 -0.27806 	 428.89315 	 0.82511
	 0.69834	 -0.54840	 0.84197	 0.03567	 0.69175	 -0.41080	 0.87320	 -0.85525	 -0.34007 	 496.29373 	 0.81973
	 0.69253	 -0.74825	 0.85379	 0.55389	 0.69492	 -0.51085	 0.90737	 -0.89700	 -0.34223 	 483.37580 	 0.81361
	 0.64806	 -0.54840	 0.83896	 0.03098	 0.68290	 -0.41080	 0.87299	 -0.89877	 -0.21005 	 448.47066 	 0.86736
	 0.68743	 -0.74076	 0.82803	 0.55701	 0.68224	 -0.42993	 0.89937	 -0.88755	 0.00000 	 9999.00000 	 4.68699
	 0.66150	 -0.63077	 0.87313	 0.50714	 0.67990	 -0.42704	 0.89004	 -0.85459	 -0.19973 	 466.37734 	 0.87958
	 0.69836	 -0.54583	 0.84197	 0.03098	 0.68290	 -0.41080	 0.87299	 -0.86913	 -0.33827 	 490.57302 	 0.81842
	 0.69835	 -0.55087	 0.86275	 0.02654	 0.68756	 -0.40911	 0.87464	 -0.88382	 -0.35391 	 511.17525 	 0.81847
	 0.69788	 -0.70797	 0.84009	 0.54859	 0.66891	 -0.42993	 0.89047	 -0.88001	 -0.29818 	 475.08102 	 0.83282
	 0.69460	 -0.54804	 0.84197	 0.06724	 0.68820	 -0.41080	 0.87320	 -0.89705	 -0.33328 	 482.64414 	 0.81788
	 0.69836	 -0.48603	 0.84197	 0.03057	 0.68326	 -0.41080	 0.87320	 -0.89626	 -0.32270 	 465.37361 	 0.81656
	 0.69788	 -0.56539	 0.83977	 0.54148	 0.68906	 -0.42993	 0.86665	 -0.88001	 0.00000 	 9999.00000 	 4.68699
	 0.69836	 -0.68975	 0.84195	 0.07492	 0.68240	 -0.41080	 0.87467	 -0.89758	 -0.30214 	 533.84331 	 0.85365
	 0.68504	 -0.74212	 0.84009	 0.55701	 0.67214	 -0.45601	 0.89047	 -0.88001	 -0.27257 	 453.10364 	 0.83732
	 0.68811	 -0.70662	 0.84009	 0.55701	 0.68224	 -0.42993	 0.89028	 -0.88001	 -0.26889 	 458.68820 	 0.84136
	 0.65532	 -0.54016	 0.84201	 0.06153	 0.68326	 -0.50270	 0.87320	 -0.83162	 -0.21441 	 421.93307 	 0.85482
	 0.69236	 -0.73785	 0.85379	 0.55389	 0.69546	 -0.41895	 0.90737	 -0.85541	 -0.33581 	 525.35857 	 0.83320
	 0.69836	 -0.54844	 0.86304	 0.00657	 0.68759	 -0.40911	 0.89003	 -0.83985	 -0.33275 	 525.81273 	 0.83494
	 0.68445	 -0.75839	 0.84166	 0.58684	 0.68221	 -0.42993	 0.87458	 -0.88001	 -0.27596 	 461.43395 	 0.83883
	 0.69836	 -0.55087	 0.86275	 0.00657	 0.68756	 -0.40911	 0.87433	 -0.88351	 -0.35224 	 512.95371 	 0.82001
	 0.69251	 -0.74825	 0.87080	 0.57031	 0.69492	 -0.51085	 0.91315	 -0.85541	 -0.34595 	 511.58507 	 0.82268
	 0.69836	 -0.71688	 0.84197	 0.02610	 0.68547	 -0.41080	 0.88279	 -0.87885	 -0.29057 	 557.80436 	 0.86885
	 0.69788	 -0.53826	 0.84195	 0.55701	 0.68120	 -0.42049	 0.87347	 -0.89240	 0.00000 	 9999.00000 	 4.68699
	 0.68728	 -0.74903	 0.84833	 0.56757	 0.69492	 -0.50974	 0.91082	 -0.85259	 -0.29624 	 467.62811 	 0.83091
	 0.68492	 -0.75768	 0.84130	 0.53689	 0.69479	 -0.53130	 0.89996	 -0.87252	 -0.29065 	 444.28117 	 0.82468
	 0.69197	 -0.75779	 0.85379	 0.53638	 0.69492	 -0.51085	 0.90737	 -0.85541	 -0.34835 	 489.95048 	 0.81305
	 0.69029	 -0.74814	 0.85444	 0.55386	 0.69479	 -0.53108	 0.91362	 -0.85214	 -0.32773 	 476.77534 	 0.81843
	 0.69805	 -0.74825	 0.85379	 0.55389	 0.69980	 -0.51085	 0.87445	 -0.83255	 -0.34326 	 486.65863 	 0.81436
	 0.69302	 -0.57946	 0.86275	 0.08005	 0.69483	 -0.40911	 0.90696	 -0.85402	 -0.34255 	 536.13342 	 0.83396
	 0.69873	 -0.76951	 0.85086	 0.57031	 0.69492	 -0.42234	 0.90737	 -0.85541	 -0.33075 	 539.04646 	 0.84110
	 0.69233	 -0.55087	 0.86567	 0.08005	 0.69977	 -0.49762	 0.88374	 -0.81327	 -0.32792 	 480.08434 	 0.81962
	 0.68975	 -0.75768	 0.85972	 0.55293	 0.69337	 -0.53108	 0.91362	 -0.89480	 -0.31716 	 485.64715 	 0.82726
	 0.69788	 -0.70675	 0.84195	 0.55701	 0.69922	 -0.42993	 0.88306	 -0.86230	 -0.32733 	 484.98823 	 0.82182
	 0.69836	 -0.54840	 0.85463	 0.03098	 0.68290	 -0.27690	 0.87299	 -0.89626	 -0.28112 	 566.55624 	 0.87707
	 0.66003	 -0.77529	 0.84783	 0.55389	 0.69492	 -0.51085	 0.90737	 -0.85541	 -0.21115 	 436.86842 	 0.86229
	 0.69836	 -0.54840	 0.84197	 0.03107	 0.68326	 -0.41080	 0.86676	 -0.89622	 -0.33864 	 484.73778 	 0.81597
	 0.69831	 -0.54840	 0.84197	 0.06505	 0.68326	 -0.41080	 0.87320	 -0.89626	 -0.34185 	 484.52503 	 0.81425
	 0.69836	 -0.48603	 0.84197	 0.03057	 0.69476	 -0.41080	 0.86530	 -0.89626	 -0.32385 	 465.96036 	 0.81620
	 0.69734	 -0.75768	 0.86562	 0.55293	 0.69479	 -0.55376	 0.91362	 -0.85214	 -0.31740 	 497.75217 	 0.83184
	 0.69929	 -0.54840	 0.84197	 0.09568	 0.69176	 -0.41080	 0.87320	 -0.85525	 -0.34519 	 489.43584 	 0.81446
	 0.69788	 -0.70675	 0.84195	 0.47321	 0.69181	 -0.43014	 0.87371	 -0.86230	 -0.34430 	 488.17832 	 0.81442
	 0.69432	 -0.74076	 0.84211	 0.55319	 0.68224	 -0.40950	 0.89028	 -0.88001	 -0.32044 	 496.40504 	 0.82977
	 0.69412	 -0.54884	 0.83995	 0.07046	 0.68326	 -0.43123	 0.87320	 -0.89705	 -0.33020 	 469.74846 	 0.81444
	 0.68513	 -0.55087	 0.85386	 0.08005	 0.64525	 -0.40911	 0.87404	 -0.85653	 -0.26068 	 476.44742 	 0.85245
	 0.69251	 -0.78962	 0.86267	 0.55389	 0.69992	 -0.51085	 0.91069	 -0.83781	 -0.34213 	 516.58823 	 0.82657
	 0.69836	 -0.54583	 0.84197	 0.03098	 0.68237	 -0.34174	 0.87958	 -0.86913	 -0.30010 	 527.34126 	 0.85216
	 0.69197	 -0.75662	 0.85379	 0.53638	 0.69492	 -0.51085	 0.90737	 -0.85541	 -0.34786 	 489.55480 	 0.81314
	 0.68975	 -0.73158	 0.85130	 0.55293	 0.69479	 -0.63900	 0.91103	 -0.85214	 -0.26072 	 426.87975 	 0.83316
	 0.69836	 -0.54840	 0.83416	 0.06546	 0.68326	 -0.41080	 0.87301	 -0.89622	 -0.33681 	 476.53387 	 0.81371
	 0.69836	 -0.54840	 0.84197	 0.03276	 0.68326	 -0.41080	 0.87320	 -0.89705	 -0.33799 	 488.63826 	 0.81782
	 0.69836	 -0.54349	 0.84342	 0.01585	 0.68326	 -0.41080	 0.87320	 -0.89705	 -0.33872 	 490.20723 	 0.81806
	 0.69836	 -0.54840	 0.84197	 0.02610	 0.68326	 -0.41080	 0.87320	 -0.89626	 -0.33722 	 489.57286 	 0.81857
	 0.68266	 -0.70675	 0.84161	 0.55701	 0.68326	 -0.42993	 0.87423	 -0.86230	 -0.23729 	 446.47297 	 0.85271
	 0.69948	 -0.77320	 0.84781	 0.06546	 0.69632	 -0.41080	 0.87320	 -0.89622	 -0.28597 	 576.88636 	 0.87861
	 0.69251	 -0.55548	 0.84143	 0.57031	 0.67426	 -0.51085	 0.90737	 -0.85541	 0.00000 	 9999.00000 	 4.68699
	 0.69836	 -0.48603	 0.84197	 0.01820	 0.68326	 -0.41080	 0.87320	 -0.89626	 -0.32872 	 467.01344 	 0.81413
	 0.69251	 -0.74825	 0.85379	 0.56239	 0.69492	 -0.51085	 0.89799	 -0.85541	 -0.34106 	 481.84561 	 0.81361
	 0.69836	 -0.33666	 0.84197	 0.53952	 0.68326	 -0.40950	 0.88932	 -0.89381	 0.00000 	 9999.00000 	 4.68699
	 0.69788	 -0.70675	 0.84195	 0.02161	 0.69182	 -0.43144	 0.87368	 -0.86467	 -0.29634 	 543.14447 	 0.86022
	 0.69197	 -0.77502	 0.85379	 0.53638	 0.69492	 -0.51085	 0.90737	 -0.85541	 -0.34497 	 495.73345 	 0.81702
	 0.69788	 -0.70675	 0.84195	 0.55701	 0.68224	 -0.43945	 0.88306	 -0.86230	 -0.33331 	 474.85912 	 0.81484
	 0.69823	 -0.54558	 0.85462	 0.53862	 0.69451	 -0.52563	 0.86517	 -0.83893	 0.00000 	 9999.00000 	 4.68699
	 0.69061	 -0.75343	 0.86257	 0.09571	 0.69988	 -0.41455	 0.91695	 -0.88317	 -0.31502 	 591.76865 	 0.86961
	 0.69836	 -0.54840	 0.84197	 0.06583	 0.68326	 -0.41080	 0.87320	 -0.88367	 -0.34171 	 485.78154 	 0.81481
	 0.69836	 -0.54840	 0.84342	 0.08322	 0.68326	 -0.41080	 0.87320	 -0.89705	 -0.34483 	 483.55234 	 0.81235
	 0.67636	 -0.74825	 0.85297	 0.50771	 0.69492	 -0.51061	 0.90737	 -0.85602	 -0.26362 	 466.70232 	 0.84716
	 0.69836	 -0.54840	 0.84279	 0.06546	 0.68102	 -0.41105	 0.87320	 -0.89546	 -0.34184 	 484.33229 	 0.81418
	 0.69805	 -0.80364	 0.84368	 0.55389	 0.69980	 -0.51085	 0.87445	 -0.83255	 -0.32921 	 487.38581 	 0.82180
	 0.69836	 -0.54583	 0.84197	 0.03098	 0.67958	 -0.41080	 0.87393	 -0.86913	 -0.33738 	 489.82423 	 0.81859
	 0.69786	 -0.55085	 0.84197	 0.03226	 0.68199	 -0.41074	 0.88203	 -0.89705	 -0.33669 	 494.19896 	 0.82064
	 0.69838	 -0.70429	 0.84195	 0.57119	 0.68224	 -0.42999	 0.89028	 -0.88001	 -0.33218 	 479.15364 	 0.81708
	 0.69836	 -0.54840	 0.84197	 0.06587	 0.68506	 -0.41080	 0.87320	 -0.89940	 -0.34228 	 484.93814 	 0.81419
	 0.69836	 -0.60275	 0.84197	 0.06542	 0.68326	 -0.41080	 0.87320	 -0.89710	 -0.32511 	 504.27226 	 0.83045
	 0.69341	 -0.74475	 0.85379	 0.53638	 0.69943	 -0.51085	 0.90737	 -0.85541	 -0.35164 	 488.49665 	 0.81081
	 0.69836	 -0.47779	 0.84197	 0.06583	 0.68326	 -0.45495	 0.87320	 -0.89705	 -0.30704 	 441.13083 	 0.81511
	 0.69197	 -0.76916	 0.85379	 0.53638	 0.69492	 -0.51085	 0.90737	 -0.85541	 -0.34660 	 493.77414 	 0.81543
	 0.69197	 -0.75779	 0.85379	 0.53638	 0.69492	 -0.51085	 0.90737	 -0.85541	 -0.34835 	 489.95048 	 0.81305
