xs-	ys-	xs+	ys+	T_f	theta	power	
	 0.66833	 -0.47539	 0.85774	 0.09004	 412.67717	 -0.34155 	 15.64219
	 0.74023	 -0.47820	 0.99216	 0.12209	 412.85639	 -0.32087 	 19.74561
	 0.70377	 -0.40343	 0.77148	 0.07672	 412.36137	 -0.08910 	 4.99949
	 0.70331	 -0.40343	 0.98854	 0.13474	 413.03559	 -0.41303 	 23.23889
	 0.72124	 -0.56112	 0.83517	 0.69958	 412.85505	 -0.25184 	 9.61911
	 0.70278	 -0.40241	 0.78503	 0.13072	 412.85612	 -0.13225 	 6.19070
	 0.72597	 -0.59063	 0.99348	 0.15067	 412.37809	 -0.37351 	 21.86763
	 0.67303	 -0.48579	 0.81450	 0.61190	 411.55660	 0.00000 	 0.00000
	 0.73402	 -0.44608	 0.84316	 0.10972	 412.64610	 -0.23655 	 8.98257
	 0.49219	 -0.85041	 0.92226	 0.88580	 303.36228	 0.00000 	 0.05645
	 0.70368	 -0.40344	 0.98037	 0.13837	 412.92880	 -0.40560 	 22.51412
	 0.74197	 -0.58411	 0.78931	 0.70962	 412.54586	 -0.17531 	 4.97607
	 0.71248	 -0.56893	 0.82056	 0.15023	 412.91037	 -0.24528 	 9.12202
	 0.71247	 -0.51243	 0.85743	 0.13259	 402.16528	 -0.23569 	 10.64287
	 0.66160	 -0.38991	 0.83288	 0.16126	 412.93334	 -0.29475 	 13.48315
	 0.70368	 -0.54930	 0.81291	 0.13480	 412.84577	 -0.24875 	 9.08729
	 0.74006	 -0.47820	 0.76504	 0.12467	 412.85572	 -0.12031 	 2.52753
	 0.74341	 -0.47440	 0.79068	 0.10933	 412.92272	 -0.14670 	 4.21592
	 0.66833	 -0.40340	 0.85358	 0.77003	 412.75948	 -0.12707 	 13.42100
	 0.74368	 -0.39531	 0.75590	 0.23121	 410.67782	 -0.03075 	 1.62109
	 0.73865	 -0.57789	 0.77730	 0.20670	 411.12163	 -0.14730 	 3.74969
	 0.72524	 -0.40509	 0.77269	 0.20720	 412.99929	 -0.08925 	 3.74478
	 0.74368	 -0.61828	 0.75590	 0.13115	 412.42429	 -0.07744 	 1.99104
	 0.49219	 -0.85041	 0.92550	 0.86750	 306.10854	 -0.00000 	 0.79242
	 0.74199	 -0.41973	 0.76293	 0.06738	 411.62417	 -0.10885 	 2.08124
	 0.72507	 -0.58961	 0.78901	 0.15067	 412.37809	 -0.18743 	 5.59087
	 0.72124	 -0.56112	 0.83517	 0.69958	 412.85505	 -0.25184 	 9.61911
	 0.67253	 -0.41973	 0.84269	 0.06634	 411.62417	 -0.31315 	 13.64901
	 0.74449	 -0.32539	 0.77782	 0.20250	 412.91231	 -0.13122 	 2.97830
	 0.73470	 -0.56612	 0.76044	 0.11383	 369.96334	 -0.02784 	 1.46345
	 0.73864	 -0.42137	 0.77718	 0.19077	 411.12163	 -0.13860 	 3.39577
	 0.71247	 -0.49000	 0.85802	 0.13550	 411.51672	 -0.28238 	 11.89081
	 0.69609	 -0.48774	 0.84797	 0.15955	 411.19254	 -0.29242 	 12.31030
	 0.70372	 -0.40322	 0.99434	 0.13056	 412.85612	 -0.41518 	 23.61066
	 0.71243	 -0.49020	 0.85802	 0.13566	 411.52265	 -0.28246 	 11.89551
	 0.74030	 -0.47537	 0.76032	 0.76432	 409.71157	 0.00991 	 1.58455
	 0.74341	 -0.37974	 0.78871	 0.07290	 372.72341	 -0.05259 	 2.25666
	 0.69609	 -0.48774	 0.85293	 0.06902	 411.18660	 -0.29729 	 12.77005
	 0.74199	 -0.41973	 0.75562	 0.15791	 407.59086	 -0.03619 	 1.55470
	 0.70368	 -0.40343	 0.99369	 0.17767	 412.92995	 -0.41533 	 23.58293
	 0.69586	 -0.38991	 0.83177	 0.13261	 412.85951	 -0.26604 	 10.82960
	 0.70296	 -0.47522	 0.81450	 0.13070	 409.22180	 -0.22526 	 8.68170
	 0.72605	 -0.40303	 0.99369	 0.10798	 411.57044	 -0.34005 	 20.68407
	 0.69609	 -0.38404	 0.85803	 0.16199	 412.72116	 -0.30206 	 13.02241
	 0.68138	 -0.44800	 0.88609	 0.13172	 411.14261	 -0.34692 	 16.62353
	 0.70225	 -0.44800	 0.93346	 0.08417	 413.14439	 -0.37134 	 19.07396
	 0.66724	 -0.40226	 0.84211	 0.78874	 412.67717	 0.00000 	 0.00000
	 0.66114	 -0.40345	 0.99369	 0.13072	 397.42091	 -0.29880 	 21.46313
	 0.70372	 -0.40416	 0.93241	 0.76307	 413.14439	 -0.36616 	 18.53320
	 0.74341	 -0.47440	 0.76108	 0.75667	 412.84588	 -0.00856 	 2.96302
	 0.74029	 -0.41973	 0.78908	 0.08054	 374.02065	 -0.05801 	 2.49455
	 0.68103	 -0.56112	 0.82752	 0.66254	 412.85968	 -0.21010 	 11.26212
	 0.71267	 -0.57574	 0.80669	 0.21319	 411.91496	 -0.22554 	 7.84526
	 0.69610	 -0.40283	 0.81833	 0.13680	 412.93346	 -0.23971 	 9.65072
	 0.74325	 -0.43671	 0.75983	 0.13274	 413.09010	 -0.09488 	 1.90667
	 0.73670	 -0.48547	 0.86093	 0.09923	 412.67717	 -0.25179 	 10.26772
	 0.67035	 -0.49895	 0.81131	 0.60271	 411.52553	 0.00000 	 0.00000
	 0.67807	 -0.47462	 0.93739	 0.88053	 412.92893	 -0.39165 	 21.01847
	 0.70316	 -0.40344	 0.98037	 0.13837	 412.93330	 -0.40656 	 22.57047
	 0.74189	 -0.56776	 0.77730	 0.20720	 411.12163	 -0.13678 	 3.52480
	 0.74368	 -0.40225	 0.75561	 0.13115	 413.07784	 -0.05414 	 1.51287
	 0.70313	 -0.40418	 0.94803	 0.76307	 413.01619	 -0.38068 	 19.86970
	 0.68138	 -0.44608	 0.88741	 0.13166	 412.66814	 -0.35472 	 17.00143
	 0.69609	 -0.44073	 0.91296	 0.16164	 305.81820	 0.00000 	 0.35608
	 0.49219	 -0.85041	 0.92560	 0.86750	 412.05884	 -0.17776 	 21.42780
	 0.66833	 -0.44608	 0.84316	 0.10972	 412.67717	 -0.32587 	 14.24310
	 0.72534	 -0.47481	 0.81450	 0.10795	 411.52111	 -0.21488 	 7.35165
	 0.74080	 -0.42005	 0.81450	 0.11045	 370.66025	 0.00000 	 0.00000
	 0.72484	 -0.47449	 0.75988	 0.06488	 410.72106	 -0.06810 	 2.79352
	 0.71256	 -0.53163	 0.80972	 0.23391	 412.93325	 -0.22959 	 8.07505
	 0.69578	 -0.38991	 0.83177	 0.13262	 412.90312	 -0.26643 	 10.84164
	 0.74341	 -0.47440	 0.78871	 0.76964	 412.94408	 -0.00000 	 0.00000
	 0.66833	 -0.44608	 0.84316	 0.10972	 412.65581	 -0.32574 	 14.23948
	 0.67755	 -0.47462	 0.92412	 0.88053	 412.92305	 -0.39443 	 20.41642
	 0.74341	 -0.47440	 0.78978	 0.78550	 412.93311	 0.00000 	 0.00000
	 0.74130	 -0.41973	 0.76293	 0.06738	 411.62324	 -0.10866 	 2.11418
	 0.67812	 -0.47462	 0.92520	 0.89767	 411.72589	 -0.38888 	 20.19576
	 0.74199	 -0.48494	 0.75973	 0.08714	 408.42031	 -0.09424 	 1.91253
	 0.74197	 -0.41900	 0.80073	 0.70923	 411.80205	 -0.16840 	 5.23345
	 0.68138	 -0.44995	 0.88877	 0.13172	 411.46519	 -0.35054 	 16.91199
	 0.74029	 -0.41778	 0.75945	 0.06738	 376.85054	 -0.03610 	 1.20361
	 0.49219	 -0.85041	 0.92226	 0.86750	 306.10854	 -0.00000 	 0.78668
	 0.74199	 -0.35327	 0.76293	 0.06738	 411.62417	 -0.10114 	 1.94576
	 0.74199	 -0.41973	 0.75764	 0.06738	 411.62417	 -0.08203 	 1.66809
	 0.72124	 -0.56112	 0.83517	 0.69958	 412.85505	 -0.25184 	 9.61911
	 0.73865	 -0.56776	 0.80318	 0.20720	 411.11052	 -0.17122 	 5.64767
	 0.72124	 -0.63614	 0.83517	 0.69958	 412.86609	 -0.25573 	 9.85419
	 0.74197	 -0.58411	 0.78931	 0.64914	 412.54586	 -0.17361 	 4.91612
	 0.73402	 -0.44608	 0.84316	 0.10972	 412.64610	 -0.23655 	 8.98257
	 0.74030	 -0.61933	 0.76032	 0.06738	 377.35365	 -0.04686 	 1.50352
	 0.72524	 -0.42152	 0.77730	 0.20720	 412.37809	 -0.11768 	 4.14269
	 0.74032	 -0.47353	 0.78859	 0.12387	 412.33298	 -0.15548 	 4.28152
	 0.69586	 -0.39458	 0.83177	 0.13268	 413.08391	 -0.26885 	 10.87982
	 0.73863	 -0.42137	 0.77718	 0.19138	 411.12163	 -0.13857 	 3.39644
	 0.73403	 -0.44608	 0.84245	 0.09589	 412.64610	 -0.23584 	 8.92724
	 0.73862	 -0.56838	 0.77730	 0.20720	 398.38347	 -0.12054 	 3.23490
	 0.72528	 -0.62050	 0.77730	 0.20720	 411.14269	 -0.15930 	 4.56974
	 0.74032	 -0.48295	 0.78859	 0.09715	 412.36164	 -0.15267 	 4.27535
	 0.74209	 -0.32064	 0.77782	 0.20347	 412.91231	 -0.12797 	 3.08691
	 0.73904	 -0.40469	 0.81747	 0.61190	 412.88425	 -0.19186 	 6.58186
	 0.70368	 -0.52620	 0.98884	 0.17767	 411.54183	 -0.39256 	 23.03084
	 0.69586	 -0.36774	 0.83177	 0.05128	 412.85951	 -0.26857 	 10.84660
	 0.70368	 -0.40056	 0.99383	 0.17767	 412.92995	 -0.41531 	 23.57991
	 0.71248	 -0.39388	 0.91542	 0.16164	 412.80868	 -0.33516 	 16.34326
	 0.69608	 -0.30630	 0.85802	 0.13550	 411.51672	 -0.27173 	 12.47668
	 0.66833	 -0.40340	 0.85556	 0.69889	 412.67717	 -0.19932 	 13.87340
	 0.74197	 -0.58411	 0.78931	 0.12046	 412.54586	 -0.13635 	 4.34138
	 0.72124	 -0.63614	 0.83517	 0.69958	 412.86609	 -0.25573 	 9.85419
	 0.74199	 -0.41973	 0.76293	 0.06738	 411.62417	 -0.10885 	 2.08124
	 0.67755	 -0.47462	 0.78910	 0.88053	 412.93344	 0.00939 	 3.36811
	 0.74341	 -0.43781	 0.92481	 0.76964	 412.92272	 -0.27315 	 14.33108
	 0.74199	 -0.41973	 0.78843	 0.06738	 411.62417	 -0.15160 	 4.01315
	 0.74341	 -0.41216	 0.76059	 0.76964	 412.92272	 0.00000 	 0.00000
	 0.71178	 -0.44393	 0.84323	 0.13572	 412.66206	 -0.27080 	 10.74049
	 0.66902	 -0.49214	 0.87262	 0.10949	 411.59498	 -0.34746 	 16.71081
	 0.72534	 -0.44519	 0.81450	 0.10795	 411.53254	 -0.21273 	 7.27500
	 0.70367	 -0.40344	 0.98037	 0.16933	 412.91732	 -0.40552 	 22.50945
	 0.67253	 -0.58434	 0.84269	 0.06616	 412.38300	 -0.31465 	 14.15982
	 0.72507	 -0.42500	 0.78901	 0.15067	 411.61927	 -0.16540 	 5.14748
	 0.66698	 -0.40409	 0.94041	 0.16102	 412.80868	 -0.35351 	 20.26040
	 0.70368	 -0.44008	 0.99369	 0.17829	 412.92995	 -0.41538 	 23.74379
	 0.68138	 -0.44800	 0.88609	 0.13172	 413.06806	 -0.35501 	 16.96308
	 0.70091	 -0.41970	 0.83177	 0.13268	 411.15235	 -0.25680 	 10.34024
	 0.70225	 -0.44800	 0.92235	 0.16070	 307.47429	 0.00000 	 0.58560
	 0.49219	 -0.85041	 0.93337	 0.79870	 410.51576	 -0.15992 	 20.89876
	 0.70368	 -0.39379	 0.99369	 0.13085	 412.92995	 -0.41487 	 23.53724
	 0.74368	 -0.40342	 0.75590	 0.17797	 413.04552	 -0.04658 	 1.59643
	 0.73875	 -0.48579	 0.81450	 0.61190	 411.52553	 -0.19844 	 6.55507
	 0.67279	 -0.47539	 0.85675	 0.10004	 412.67717	 -0.33599 	 15.18079
	 0.73888	 -0.44800	 0.93685	 0.08417	 366.66468	 -0.06760 	 8.20433
	 0.70366	 -0.41973	 0.75864	 0.06738	 413.12368	 0.00000 	 0.00000
	 0.67119	 -0.41973	 0.84498	 0.06616	 411.13480	 -0.31476 	 13.87860
	 0.73992	 -0.57804	 0.77501	 0.20720	 411.61101	 -0.14263 	 3.52519
	 0.67755	 -0.44690	 0.88511	 0.79389	 408.67908	 -0.31278 	 15.82906
	 0.74197	 -0.48421	 0.81700	 0.05385	 412.84559	 0.00000 	 0.00000
	 0.71099	 -0.32539	 0.85127	 0.16706	 412.90975	 -0.25322 	 10.98281
	 0.74484	 -0.49000	 0.77593	 0.13303	 411.51924	 -0.12181 	 3.02548
	 0.74199	 -0.47641	 0.75734	 0.06738	 412.96626	 -0.08766 	 1.78503
	 0.74341	 -0.41772	 0.78871	 0.76964	 410.20912	 -0.00000 	 0.00000
	 0.69684	 -0.38608	 0.83177	 0.13261	 412.85951	 -0.26382 	 10.73895
	 0.74229	 -0.47822	 0.78871	 0.76964	 412.94408	 -0.00000 	 0.00000
	 0.70368	 -0.40344	 0.98037	 0.13837	 412.92880	 -0.40560 	 22.51412
	 0.72124	 -0.63614	 0.83837	 0.69958	 412.86609	 -0.25861 	 10.11380
	 0.74432	 -0.41973	 0.76032	 0.06738	 412.76662	 -0.10213 	 1.79862
	 0.69074	 -0.39458	 0.83177	 0.13268	 368.04685	 -0.04971 	 5.90237
	 0.70229	 -0.40418	 0.94803	 0.04746	 413.14650	 -0.38447 	 20.11145
	 0.70309	 -0.44800	 0.93346	 0.76665	 412.54646	 -0.36850 	 18.75957
	 0.67253	 -0.42318	 0.84269	 0.06686	 411.43435	 -0.31230 	 13.62846
	 0.70225	 -0.44800	 0.93346	 0.08348	 413.14978	 -0.37136 	 19.07511
	 0.66833	 -0.44608	 0.84273	 0.11812	 411.53404	 -0.31772 	 13.99627
	 0.71247	 -0.49000	 0.85845	 0.13278	 412.63849	 -0.28700 	 12.06748
	 0.69609	 -0.44073	 0.81796	 0.14538	 412.90560	 -0.24897 	 9.74930
	 0.71248	 -0.53163	 0.90718	 0.16148	 412.80612	 -0.32904 	 16.15355
	 0.73997	 -0.41814	 0.99012	 0.17232	 412.92995	 -0.30036 	 19.27831
	 0.70568	 -0.44166	 0.76293	 0.07335	 411.62417	 -0.04788 	 4.20104
	 0.74030	 -0.61933	 0.76032	 0.06738	 376.98778	 -0.04619 	 1.49468
	 0.74199	 -0.41973	 0.75764	 0.06738	 411.85513	 -0.08239 	 1.67221
	 0.74066	 -0.61933	 0.76032	 0.06725	 412.22162	 -0.11589 	 2.36668
	 0.69572	 -0.44073	 0.91766	 0.16177	 377.60448	 -0.12128 	 11.03654
	 0.74230	 -0.58411	 0.78870	 0.70962	 412.30348	 -0.17371 	 4.90859
	 0.74195	 -0.47822	 0.78932	 0.76964	 412.97780	 -0.00000 	 0.00000
	 0.72533	 -0.62112	 0.77730	 0.20720	 412.86534	 -0.16482 	 4.65779
	 0.72115	 -0.63614	 0.84620	 0.69958	 412.37885	 -0.26400 	 10.70127
	 0.74030	 -0.41973	 0.76032	 0.03865	 412.60498	 -0.10168 	 1.96062
	 0.70331	 -0.40343	 0.98854	 0.13474	 369.75381	 -0.08794 	 12.32206
	 0.74464	 -0.32785	 0.76166	 0.16952	 413.06204	 -0.08838 	 1.77784
	 0.70269	 -0.40098	 0.98037	 0.20231	 412.91732	 -0.40719 	 22.60018
	 0.74202	 -0.41973	 0.80205	 0.13405	 413.02658	 -0.17589 	 5.15426
	 0.74364	 -0.44620	 0.75590	 0.08288	 411.64217	 -0.07093 	 1.54569
	 0.67253	 -0.41900	 0.75688	 0.06616	 411.57569	 0.00000 	 0.00000
	 0.74415	 -0.40298	 0.84251	 0.13115	 413.08755	 -0.21692 	 8.04922
	 0.72653	 -0.44518	 0.99369	 0.17949	 412.92995	 -0.36067 	 21.22487
	 0.70222	 -0.58450	 0.78901	 0.14946	 412.37809	 -0.19632 	 7.01455
	 0.74199	 -0.41973	 0.76512	 0.06738	 411.62417	 -0.11486 	 2.24888
	 0.49219	 -0.85041	 0.92226	 0.86750	 306.10854	 -0.00000 	 0.78668
	 0.71248	 -0.49000	 0.83298	 0.13550	 411.51541	 -0.25534 	 9.84256
	 0.70313	 -0.40418	 0.97306	 0.76307	 411.97199	 -0.39342 	 21.67742
	 0.71178	 -0.44393	 0.84506	 0.13572	 412.95544	 -0.27426 	 10.92803
	 0.74229	 -0.47822	 0.78687	 0.74082	 412.65070	 0.00000 	 0.00000
	 0.72463	 -0.63614	 0.83851	 0.69958	 412.86203	 -0.25235 	 9.87883
	 0.67755	 -0.47462	 0.93154	 0.88053	 412.93750	 -0.39888 	 21.05929
	 0.71244	 -0.48202	 0.76293	 0.06635	 411.64234	 -0.07123 	 3.82650
	 0.74202	 -0.53204	 0.80972	 0.14626	 412.88485	 0.00000 	 0.00000
	 0.74427	 -0.32704	 0.84600	 0.20274	 412.90427	 -0.19875 	 8.00281
	 0.71199	 -0.44228	 0.77505	 0.13549	 412.67009	 -0.10822 	 4.81633
	 0.74199	 -0.43932	 0.81039	 0.14564	 411.62056	 -0.18422 	 5.76831
	 0.69609	 -0.42114	 0.78725	 0.06712	 409.12914	 -0.15199 	 6.68199
	 0.49600	 -0.85041	 0.85632	 0.09115	 306.98472	 -0.00000 	 0.85445
	 0.66452	 -0.39481	 0.92368	 0.86471	 412.81392	 -0.40590 	 21.19809
	 0.67253	 -0.42318	 0.84284	 0.15035	 411.40150	 -0.30677 	 13.51880
	 0.70222	 -0.58450	 0.78886	 0.06596	 412.41094	 -0.20876 	 7.11057
	 0.66833	 -0.42223	 0.84316	 0.13165	 412.65581	 -0.32190 	 14.12461
	 0.67253	 -0.44702	 0.83869	 0.04382	 411.43435	 -0.30995 	 13.37725
	 0.70368	 -0.44008	 0.99369	 0.17829	 413.14234	 -0.41666 	 23.79872
	 0.69609	 -0.44073	 0.91542	 0.16164	 412.97493	 -0.36395 	 18.08799
	 0.74368	 -0.42873	 0.75590	 0.13115	 403.80379	 -0.05063 	 1.44040
	 0.67755	 -0.44658	 0.89600	 0.13756	 412.93344	 -0.36610 	 18.10173
	 0.71314	 -0.58961	 0.78901	 0.15067	 412.37809	 -0.19725 	 6.35363
	 0.74197	 -0.48421	 0.81700	 0.70923	 408.59819	 -0.18978 	 6.39180
	 0.74199	 -0.41973	 0.78843	 0.06738	 411.62417	 -0.15160 	 4.01315
	 0.74229	 -0.47822	 0.79144	 0.76964	 412.94408	 0.00000 	 0.00000
	 0.74240	 -0.47462	 0.93154	 0.77126	 412.93750	 0.00000 	 0.00000
	 0.67725	 -0.47822	 0.78871	 0.87890	 412.94408	 0.00941 	 3.36792
	 0.68138	 -0.48092	 0.88609	 0.13172	 411.14261	 -0.34489 	 16.70607
	 0.70368	 -0.44008	 0.99369	 0.17829	 412.92995	 -0.41538 	 23.74379
	 0.73073	 -0.41973	 0.76032	 0.06732	 413.00487	 -0.07739 	 2.47099
	 0.67669	 -0.39071	 0.89045	 0.13763	 363.98539	 -0.05026 	 8.30780
	 0.72611	 -0.44393	 0.84506	 0.06668	 412.94820	 -0.25258 	 9.79228
	 0.71247	 -0.49000	 0.85845	 0.13278	 412.64573	 -0.28703 	 12.06838
	 0.74030	 -0.61933	 0.76539	 0.06738	 377.55877	 -0.05569 	 1.74637
	 0.70367	 -0.40344	 0.97615	 0.16933	 411.95276	 -0.39542 	 21.92141
	 0.72521	 -0.40344	 0.97917	 0.16933	 412.86898	 -0.34593 	 20.00799
	 0.70380	 -0.47087	 0.81564	 0.10795	 411.58084	 -0.23986 	 8.98352
	 0.68158	 -0.32573	 0.85659	 0.13145	 411.14261	 -0.29412 	 13.56990
	 0.74363	 -0.44766	 0.77782	 0.05362	 412.91231	 -0.12609 	 3.13924
	 0.74449	 -0.32539	 0.77782	 0.20250	 412.91231	 -0.13122 	 2.97830
	 0.74030	 -0.41973	 0.76032	 0.14932	 369.96334	 -0.02402 	 1.16219
	 0.71247	 -0.53113	 0.81002	 0.13280	 412.90303	 -0.23280 	 8.15485
	 0.69872	 -0.49050	 0.85816	 0.14520	 412.63849	 -0.30564 	 13.17104
	 0.70225	 -0.44668	 0.80850	 0.08446	 413.14500	 -0.23328 	 8.57774
	 0.71248	 -0.53295	 0.93467	 0.14424	 412.90404	 -0.35220 	 18.40673
	 0.64929	 -0.47539	 0.85675	 0.08998	 412.67717	 -0.36038 	 17.12737
	 0.66486	 -0.47539	 0.85774	 0.10010	 412.67717	 -0.34553 	 15.92329
	 0.69699	 -0.47498	 0.85675	 0.10004	 413.07852	 -0.30819 	 13.23345
	 0.67255	 -0.44115	 0.91542	 0.16164	 412.80759	 -0.38286 	 20.02386
	 0.74432	 -0.41973	 0.76032	 0.13378	 412.76662	 -0.09766 	 1.86225
	 0.71247	 -0.49000	 0.85845	 0.06638	 412.64573	 -0.28614 	 12.08023
	 0.72507	 -0.58961	 0.78901	 0.15076	 412.37809	 -0.18743 	 5.59088
	 0.69872	 -0.49050	 0.85816	 0.14511	 412.63849	 -0.30564 	 13.17107
	 0.67279	 -0.47539	 0.85675	 0.10004	 412.68944	 -0.33604 	 15.18275
	 0.74368	 -0.42873	 0.75590	 0.14969	 403.77590	 -0.04710 	 1.46285
	 0.72116	 -0.63614	 0.99210	 0.68925	 412.37885	 -0.37491 	 22.36570
	 0.70367	 -0.44008	 0.84632	 0.18862	 413.14234	 -0.28653 	 11.66458
	 0.66772	 -0.40343	 0.98600	 0.10990	 412.64972	 -0.31940 	 21.44601
	 0.70391	 -0.47181	 0.84541	 0.13455	 413.04169	 -0.28735 	 11.68397
	 0.74464	 -0.32397	 0.76166	 0.16952	 413.06204	 -0.08764 	 1.76893
	 0.72124	 -0.64002	 0.83837	 0.69958	 412.86609	 -0.25843 	 10.12314
	 0.71314	 -0.59394	 0.78902	 0.77202	 412.93675	 0.00000 	 0.00000
	 0.74229	 -0.47389	 0.78869	 0.14828	 412.38542	 -0.15047 	 4.16326
	 0.70421	 -0.44800	 0.93679	 0.08348	 413.14978	 -0.37170 	 19.16372
	 0.73869	 -0.59062	 0.76116	 0.06725	 412.22162	 -0.11699 	 2.46000
	 0.74202	 -0.41973	 0.81620	 0.13405	 412.99336	 -0.19446 	 6.24923
	 0.70380	 -0.47087	 0.80149	 0.10795	 411.61346	 -0.21137 	 7.73856
	 0.72524	 -0.62112	 0.77730	 0.06890	 411.71820	 -0.16843 	 4.62007
	 0.74030	 -0.41973	 0.76032	 0.20847	 370.35814	 -0.02052 	 1.21152
	 0.72524	 -0.62109	 0.77730	 0.20738	 412.37809	 -0.16323 	 4.63708
	 0.72507	 -0.58965	 0.78901	 0.15048	 412.37809	 -0.18743 	 5.59092
	 0.70380	 -0.44952	 0.81564	 0.10795	 411.58084	 -0.23604 	 8.91526
	 0.71178	 -0.44393	 0.84506	 0.13572	 412.95544	 -0.27426 	 10.92803
	 0.74066	 -0.61933	 0.76032	 0.06725	 412.22162	 -0.11589 	 2.36668
	 0.71667	 -0.32785	 0.76166	 0.16952	 413.13634	 0.00000 	 0.00000
	 0.71247	 -0.49000	 0.85802	 0.13550	 411.51672	 -0.28238 	 11.89081
	 0.49219	 -0.85041	 0.92181	 0.86750	 306.10854	 0.00000 	 0.78587
	 0.74199	 -0.41973	 0.78781	 0.06768	 411.62417	 -0.15064 	 3.96546
	 0.64929	 -0.47539	 0.87203	 0.04272	 412.67717	 -0.36799 	 18.47790
	 0.71247	 -0.48873	 0.85845	 0.38738	 412.64573	 -0.28743 	 11.99947
	 0.66452	 -0.39608	 0.91650	 0.86471	 412.81392	 -0.39767 	 20.52416
	 0.73959	 -0.44024	 0.75785	 0.06525	 413.14234	 -0.08323 	 1.85503
	 0.70439	 -0.41956	 0.99380	 0.17854	 358.04287	 -0.04038 	 10.05451
	 0.74478	 -0.40298	 0.78718	 0.76522	 412.94750	 0.00000 	 0.00000
	 0.74227	 -0.47822	 0.84403	 0.13557	 413.08413	 0.00000 	 0.00000
	 0.69872	 -0.55789	 0.85816	 0.14520	 412.63849	 -0.29984 	 13.30400
	 0.71178	 -0.44393	 0.84506	 0.13572	 412.95544	 -0.27426 	 10.92803
	 0.74432	 -0.47773	 0.76032	 0.08965	 412.67649	 -0.10612 	 1.94482
	 0.64929	 -0.41739	 0.85675	 0.06772	 412.76730	 -0.36181 	 17.01771
	 0.69876	 -0.49419	 0.81736	 0.20487	 412.90560	 -0.25137 	 9.62082
	 0.69606	 -0.43705	 0.85876	 0.14520	 412.63849	 -0.30949 	 13.28880
	 0.70474	 -0.47539	 0.87203	 0.04272	 412.67717	 -0.31021 	 13.81579
	 0.64225	 -0.40418	 0.94803	 0.76307	 413.05837	 -0.32342 	 20.89521
	 0.71247	 -0.48873	 0.77758	 0.38738	 412.91148	 0.00000 	 0.00000
	 0.74449	 -0.32539	 0.86050	 0.20250	 412.64656	 -0.20378 	 9.00019
	 0.74030	 -0.42287	 0.76036	 0.08567	 411.85149	 -0.09407 	 1.97639
	 0.70222	 -0.58136	 0.78881	 0.06596	 367.07440	 -0.04475 	 3.71059
	 0.67574	 -0.44115	 0.79103	 0.16164	 412.80759	 -0.12804 	 8.47292
	 0.74314	 -0.47822	 0.91309	 0.76964	 412.94408	 -0.27908 	 13.70960
	 0.74450	 -0.41959	 0.99094	 0.17983	 413.14234	 -0.28507 	 18.90655
	 0.70021	 -0.44022	 0.80269	 0.20564	 413.02658	 -0.19364 	 7.97181
	 0.72524	 -0.40382	 0.77730	 0.06890	 411.70167	 -0.14132 	 4.15605
	 0.74415	 -0.62028	 0.84251	 0.13115	 413.09847	 0.00000 	 0.00000
	 0.74229	 -0.44626	 0.75507	 0.76964	 412.94408	 0.00989 	 1.32891
	 0.74364	 -0.47817	 0.79158	 0.08288	 411.64217	 -0.14479 	 4.21038
	 0.67279	 -0.85050	 0.85675	 0.10004	 412.05123	 -0.28207 	 15.48791
	 0.49219	 -0.46457	 0.92226	 0.86750	 305.78790	 0.00000 	 0.69793
	 0.71299	 -0.85339	 0.98960	 0.86437	 306.10854	 -0.00000 	 0.50526
	 0.47268	 -0.40032	 0.92115	 0.13637	 413.03559	 -0.22509 	 24.48289
	 0.73863	 -0.58704	 0.76116	 0.06725	 412.22162	 -0.11667 	 2.45524
	 0.74374	 -0.43231	 0.75590	 0.13115	 403.80379	 -0.05123 	 1.44546
	 0.66452	 -0.44949	 0.91856	 0.86471	 412.81392	 -0.40312 	 20.95420
	 0.70380	 -0.39484	 0.82077	 0.10795	 411.58084	 -0.23273 	 9.16701
	 0.64926	 -0.41678	 0.85129	 0.06772	 412.77170	 -0.35606 	 16.51896
	 0.70371	 -0.44069	 0.99369	 0.17829	 413.13583	 -0.41656 	 23.79668
	 0.64929	 -0.41739	 0.85763	 0.06772	 412.76730	 -0.36267 	 17.09745
	 0.71314	 -0.58961	 0.78813	 0.15067	 412.37809	 -0.19503 	 6.27303
	 0.70354	 -0.40447	 0.76521	 0.13474	 413.04172	 0.00000 	 0.00000
	 0.74392	 -0.32435	 0.99390	 0.20250	 412.90618	 -0.23926 	 18.57611
	 0.71214	 -0.49530	 0.85845	 0.38738	 412.69246	 -0.28855 	 12.05420
	 0.71109	 -0.42215	 0.75590	 0.13115	 403.73893	 0.00982 	 1.83905
	 0.66452	 -0.39481	 0.92368	 0.12148	 411.26734	 -0.36998 	 20.06430
	 0.68138	 -0.44800	 0.88609	 0.87193	 412.68918	 -0.34216 	 16.43308
	 0.69909	 -0.32539	 0.77965	 0.14567	 412.63868	 -0.05426 	 5.79789
	 0.74372	 -0.49050	 0.85633	 0.20204	 412.91212	 -0.23630 	 9.39113
	 0.74056	 -0.41973	 0.76032	 0.06786	 411.25848	 -0.09564 	 1.93329
	 0.74338	 -0.44620	 0.75590	 0.08240	 370.22734	 -0.02175 	 0.90935
	 0.70152	 -0.44008	 0.84632	 0.13250	 413.14234	 -0.29064 	 11.87316
