xs-	ys-	xs+	ys+	xl-	yl-	xl+	yl+	T_f	theta	power	
	 0.73104	 -0.28181	 0.96197	 0.30976	 0.44199	 0.51792	 0.96176	 -0.47869	 366.97046	 -0.07065 	 7.49434
	 0.73427	 -0.83570	 0.84498	 0.05216	 0.45871	 -0.62484	 0.96681	 -0.69466	 358.85940	 -0.02492 	 4.15411
	 0.47277	 -0.67769	 0.80626	 0.05132	 0.70570	 -0.69690	 0.93210	 -0.80217	 306.20182	 0.00000 	 0.62815
	 0.72395	 -0.80883	 0.84330	 0.20639	 0.45490	 -0.62484	 0.96684	 -0.69466	 359.60621	 -0.02824 	 4.53071
	 0.68388	 -0.05957	 0.91189	 0.83014	 0.55745	 0.06726	 0.97088	 -0.71205	 378.33586	 0.00000 	 0.00000
	 0.45596	 -0.57406	 0.85248	 0.37229	 0.62444	 -0.14284	 0.82476	 -0.09158	 403.07189	 -0.38509 	 25.92859
	 0.71682	 -0.28181	 0.75669	 0.30976	 0.45579	 0.42902	 0.96064	 -0.42788	 356.41680	 0.00979 	 1.38256
	 0.72404	 -0.76589	 0.97431	 0.06837	 0.42977	 -0.53534	 0.96532	 -0.53066	 367.00170	 -0.05638 	 10.50534
	 0.74451	 -0.88692	 0.85434	 0.30282	 0.42757	 -0.65480	 0.76375	 -0.56919	 365.19641	 -0.05468 	 4.95894
	 0.73305	 -0.34380	 0.85395	 0.00292	 0.55498	 -0.43164	 0.76375	 -0.47147	 366.93072	 -0.05326 	 5.02437
	 0.73526	 -0.37212	 0.96454	 0.40542	 0.42211	 0.53241	 0.96436	 -0.77352	 337.61001	 -0.00003 	 4.85548
	 0.74461	 -0.76110	 0.76314	 0.40645	 0.43077	 -0.64639	 0.89163	 -0.45189	 366.23509	 -0.02545 	 1.67642
	 0.70053	 -0.80539	 0.86360	 0.00314	 0.56335	 -0.46410	 0.77225	 -0.77299	 365.37053	 -0.07028 	 6.96192
	 0.73470	 -0.36849	 0.95978	 0.41907	 0.41471	 0.54251	 0.95545	 -0.82395	 366.72997	 -0.05061 	 6.32412
	 0.72460	 -0.33321	 0.85501	 0.00813	 0.42977	 -0.26648	 0.77463	 -0.39392	 366.87634	 -0.05180 	 5.38101
	 0.73250	 -0.78871	 0.76216	 0.30282	 0.44358	 -0.64259	 0.75539	 -0.85387	 365.63954	 -0.02120 	 1.83007
	 0.48292	 -0.87858	 0.80695	 0.20556	 0.70223	 -0.69218	 0.93943	 -0.77209	 306.20182	 0.00000 	 0.61431
	 0.72244	 -0.67800	 0.85395	 0.00744	 0.62221	 -0.45872	 0.75862	 -0.47180	 365.34447	 -0.06331 	 5.60307
	 0.73329	 -0.35100	 0.88416	 0.30723	 0.43063	 0.57445	 0.76040	 -0.12449	 372.76235	 -0.06598 	 6.85822
	 0.74433	 -0.65513	 0.76651	 0.20604	 0.42984	 -0.14676	 0.89215	 -0.45034	 339.51656	 -0.00006 	 0.78373
	 0.45451	 -0.58669	 0.85248	 0.37229	 0.43282	 -0.14284	 0.82214	 -0.09158	 405.02525	 -0.37478 	 27.40635
	 0.72404	 -0.75327	 0.76314	 0.00813	 0.62528	 -0.64349	 0.77725	 -0.87084	 363.67832	 -0.02757 	 1.83992
	 0.73330	 -0.38894	 0.94109	 0.48805	 0.60354	 -0.28752	 0.76044	 -0.73552	 394.11186	 -0.18881 	 12.93036
	 0.67871	 -0.75548	 0.85240	 0.30588	 0.43065	 0.08629	 0.90491	 -0.42547	 367.36059	 -0.02135 	 7.21664
	 0.74424	 -0.35757	 0.76314	 0.40645	 0.43084	 -0.64639	 0.89243	 -0.45189	 368.97249	 -0.01657 	 1.26608
	 0.73339	 -0.76319	 0.85395	 0.30282	 0.43069	 -0.26558	 0.79012	 -0.49042	 337.42739	 -0.00000 	 2.61947
	 0.60968	 -0.66273	 0.78992	 0.20523	 0.55238	 0.62584	 0.82047	 -0.46610	 383.75269	 0.00000 	 0.00000
	 0.50842	 -0.21558	 0.92680	 0.76763	 0.66783	 0.16718	 0.92597	 -0.72769	 390.18601	 0.00000 	 0.00000
	 0.50842	 -0.25712	 0.92713	 0.32718	 0.63062	 0.15449	 0.92597	 -0.72769	 373.02760	 0.00000 	 0.00000
	 0.73305	 -0.35642	 0.88706	 0.72113	 0.43065	 -0.14286	 0.76040	 -0.12294	 389.92076	 -0.12954 	 9.03380
	 0.73316	 -0.36420	 0.85391	 0.30282	 0.42374	 0.05895	 0.76175	 -0.46879	 395.97420	 -0.15970 	 7.82871
	 0.74413	 -0.87138	 0.86077	 0.00683	 0.55498	 0.60553	 0.76352	 -0.49145	 364.72691	 -0.05265 	 5.09590
	 0.50522	 -0.66742	 0.95306	 0.39424	 0.63907	 0.53310	 0.82960	 -0.67625	 353.28638	 0.00000 	 0.00000
	 0.64066	 -0.57496	 0.85916	 0.37229	 0.41392	 -0.27619	 0.95964	 -0.77592	 405.16756	 -0.17031 	 14.34938
	 0.45596	 -0.57406	 0.85248	 0.40055	 0.62444	 -0.14284	 0.82476	 -0.06153	 403.07189	 -0.38423 	 26.13748
	 0.45596	 -0.57133	 0.85248	 0.37229	 0.62444	 -0.14284	 0.82476	 -0.09158	 403.07189	 -0.37676 	 25.68690
	 0.74461	 -0.76473	 0.76314	 0.42621	 0.43084	 0.60918	 0.89243	 -0.41364	 339.51656	 -0.00012 	 0.93272
	 0.45596	 -0.58146	 0.85248	 0.37229	 0.62444	 -0.14284	 0.82476	 -0.09158	 403.07189	 -0.38228 	 25.91268
	 0.49424	 -0.57496	 0.96808	 0.37212	 0.42383	 -0.27550	 0.82567	 -0.77592	 406.69164	 -0.15630 	 19.93915
	 0.68919	 -0.66742	 0.85757	 0.39441	 0.61730	 0.53241	 0.96357	 -0.67625	 351.75117	 -0.03075 	 5.28453
	 0.74405	 -0.37134	 0.95978	 0.41043	 0.44785	 0.53241	 0.75917	 -0.46254	 353.88762	 -0.02318 	 6.87502
	 0.68888	 -0.65841	 0.85582	 0.29624	 0.42342	 0.05895	 0.96801	 -0.68308	 396.00620	 0.00000 	 0.00000
	 0.72404	 -0.31718	 0.85156	 0.05567	 0.42760	 -0.64639	 0.76428	 -0.45189	 356.32531	 -0.02409 	 4.29007
	 0.74451	 -0.80513	 0.76595	 0.30282	 0.42975	 -0.66203	 0.96521	 -0.44335	 367.98703	 -0.02991 	 1.75590
	 0.68416	 -0.03141	 0.85395	 0.00165	 0.55751	 0.07528	 0.75537	 -0.71768	 365.34447	 0.00000 	 0.00000
	 0.73278	 -0.89846	 0.91189	 0.87207	 0.55492	 0.59751	 0.99037	 -0.48479	 378.33586	 -0.13248 	 8.03792
	 0.65329	 -0.05957	 0.80174	 0.37526	 0.55872	 0.27773	 0.97088	 -0.71205	 378.33586	 0.00952 	 4.27195
	 0.68326	 -0.51571	 0.92861	 0.83166	 0.62547	 -0.70625	 0.82722	 -0.82717	 315.13177	 0.00000 	 1.81506
	 0.73252	 -0.67896	 0.85395	 0.00744	 0.62221	 -0.45870	 0.75609	 -0.47180	 365.34447	 -0.06053 	 5.21107
	 0.72296	 -0.87793	 0.85395	 0.00683	 0.62221	 -0.41591	 0.75992	 -0.49042	 365.34447	 -0.06343 	 5.75712
	 0.49424	 -0.56370	 0.85242	 0.01690	 0.62642	 -0.27550	 0.82432	 -0.77592	 403.92039	 -0.32249 	 21.28402
	 0.68237	 -0.04331	 0.85645	 0.36145	 0.55751	 0.07528	 0.75753	 -0.71768	 365.34447	 0.00998 	 5.77970
	 0.49424	 -0.57496	 0.85243	 0.37260	 0.42132	 -0.43748	 0.82567	 -0.77378	 403.92039	 -0.19858 	 18.02692
	 0.74451	 -0.35642	 0.85434	 0.30251	 0.63267	 -0.27442	 0.76375	 -0.47228	 366.88332	 -0.05051 	 4.61164
	 0.73489	 -0.57133	 0.85254	 0.37229	 0.62444	 0.57802	 0.82476	 -0.09072	 402.25149	 -0.14551 	 6.07029
	 0.45324	 -0.35100	 0.88410	 0.30723	 0.43063	 -0.49729	 0.76040	 -0.15942	 373.58274	 -0.27411 	 20.50899
	 0.74461	 -0.76473	 0.77598	 0.42621	 0.55545	 0.60918	 0.76926	 -0.38474	 365.40198	 -0.03491 	 2.02831
	 0.70053	 -0.80539	 0.86360	 0.00314	 0.43874	 -0.46410	 0.89545	 -0.77299	 339.48511	 -0.00012 	 3.69374
	 0.73305	 -0.74046	 0.85515	 0.42419	 0.62847	 -0.45401	 0.76375	 -0.49359	 339.35551	 -0.00009 	 2.80970
	 0.74461	 -0.76473	 0.76203	 0.01175	 0.42458	 0.62224	 0.89243	 -0.44872	 365.50552	 -0.04832 	 1.23309
	 0.47112	 -0.67602	 0.92680	 0.75910	 0.70245	 -0.64259	 0.92598	 -0.80198	 304.95096	 -0.00000 	 0.50570
	 0.51015	 -0.26123	 0.80695	 0.21407	 0.66762	 0.10019	 0.93213	 -0.71054	 393.88377	 0.00000 	 0.00000
	 0.74461	 -0.36876	 0.76317	 0.21079	 0.42983	 0.57094	 0.76446	 -0.43878	 393.94663	 -0.06441 	 1.61400
	 0.74424	 -0.64426	 0.85582	 0.29942	 0.42374	 0.05856	 0.88970	 -0.46926	 340.92655	 0.00000 	 0.00000
	 0.69584	 -0.64821	 0.95714	 0.39424	 0.41471	 -0.70710	 0.76549	 -0.68170	 354.49526	 -0.03372 	 8.55857
	 0.74136	 -0.89829	 0.85434	 0.30282	 0.42757	 0.58483	 0.96224	 -0.56374	 365.23833	 -0.07538 	 4.56502
	 0.47277	 -0.68484	 0.88897	 0.30972	 0.70223	 -0.69690	 0.93029	 -0.80284	 305.61439	 0.00000 	 0.63215
	 0.73305	 -0.29422	 0.80537	 0.20170	 0.43549	 -0.14286	 0.76285	 -0.12224	 373.63684	 -0.04777 	 3.37191
	 0.69238	 -0.03141	 0.85395	 0.00165	 0.55970	 0.07528	 0.82441	 -0.73895	 364.56990	 0.00000 	 0.00000
	 0.44774	 -0.57133	 0.85248	 0.37229	 0.62224	 -0.14284	 0.75654	 -0.06546	 403.07189	 -0.38093 	 22.87206
	 0.74024	 -0.80513	 0.76595	 0.37229	 0.43102	 -0.68195	 0.83574	 -0.08052	 367.98703	 -0.02943 	 1.90984
	 0.45600	 -0.57406	 0.85248	 0.30282	 0.62317	 -0.12292	 0.95423	 -0.45441	 403.07189	 -0.33764 	 26.89410
	 0.65266	 -0.58716	 0.80645	 0.01790	 0.55167	 -0.70625	 0.77524	 -0.49354	 304.63524	 0.00000 	 0.14183
	 0.73305	 -0.87431	 0.85395	 0.36795	 0.63005	 0.60553	 0.82801	 -0.82404	 367.42598	 -0.02167 	 5.24400
	 0.38365	 -0.14931	 0.92686	 0.57104	 0.38290	 0.21802	 0.82659	 -0.14359	 332.15681	 0.00000 	 0.00000
	 0.50842	 -0.25981	 0.92244	 0.76763	 0.66783	 0.15449	 0.92597	 -0.73874	 392.94352	 0.00000 	 0.00000
	 0.69052	 -0.36687	 0.85361	 0.40929	 0.42370	 0.51160	 0.96324	 -0.67561	 396.17312	 -0.05799 	 5.18979
	 0.72187	 -0.66506	 0.96008	 0.29738	 0.40507	 0.07977	 0.76272	 -0.46879	 354.33826	 -0.03009 	 7.78717
	 0.73342	 -0.66761	 0.95702	 0.00692	 0.40961	 -0.44795	 0.96357	 -0.67561	 365.38844	 -0.04551 	 9.05029
	 0.68882	 -0.87899	 0.85672	 0.40743	 0.62732	 0.52636	 0.76375	 -0.49042	 354.49322	 -0.02684 	 5.65397
	 0.45596	 -0.35501	 0.85248	 0.37229	 0.43091	 -0.63837	 0.82527	 -0.50184	 401.93876	 0.00000 	 0.00000
	 0.74424	 -0.57663	 0.76314	 0.40645	 0.62437	 -0.15086	 0.88258	 -0.09118	 368.01923	 -0.01912 	 1.49849
	 0.73316	 -0.36420	 0.85391	 0.30282	 0.43061	 0.05895	 0.76175	 -0.46879	 395.97420	 -0.15969 	 7.82868
	 0.45596	 -0.57406	 0.87783	 0.37229	 0.62444	 -0.14284	 0.82476	 -0.09158	 403.07189	 -0.29462 	 24.77650
	 0.49448	 -0.13383	 0.85426	 0.33906	 0.41845	 -0.14460	 0.90702	 -0.75756	 393.34168	 0.00998 	 10.54004
	 0.45596	 -0.57406	 0.85241	 0.73940	 0.62444	 0.32671	 0.82537	 -0.09158	 402.84935	 0.00949 	 11.03171
	 0.74424	 -0.36863	 0.76314	 0.33177	 0.44109	 -0.57717	 0.96410	 -0.45416	 368.97249	 -0.01839 	 1.21228
	 0.68919	 -0.65636	 0.95978	 0.39424	 0.41471	 0.54434	 0.89190	 -0.67398	 354.53718	 -0.00061 	 5.79912
	 0.45596	 -0.57133	 0.85248	 0.37229	 0.62444	 -0.14284	 0.82476	 -0.09158	 403.07189	 -0.37676 	 25.68690
	 0.45596	 -0.53848	 0.85248	 0.37229	 0.62444	 -0.14284	 0.82476	 -0.09158	 403.07189	 -0.38980 	 25.76274
	 0.45596	 -0.58152	 0.85248	 0.37229	 0.62444	 -0.14284	 0.82476	 -0.09158	 403.07189	 -0.38226 	 25.91255
	 0.45067	 -0.57400	 0.85248	 0.37229	 0.62444	 -0.02913	 0.82476	 -0.09158	 403.07189	 -0.29069 	 27.18048
	 0.74496	 -0.36863	 0.76314	 0.33177	 0.42660	 0.59371	 0.96410	 -0.45416	 365.41842	 -0.03228 	 1.14711
	 0.74136	 -0.89829	 0.85434	 0.30282	 0.44391	 -0.47139	 0.96224	 -0.56374	 368.79240	 -0.04657 	 5.27986
	 0.73175	 -0.58275	 0.80645	 0.37680	 0.62674	 -0.71696	 0.85267	 -0.82717	 306.11736	 -0.00000 	 0.14588
	 0.65406	 -0.36420	 0.85391	 0.30282	 0.41739	 0.06966	 0.76175	 -0.46879	 395.97420	 -0.31550 	 13.31867
	 0.49098	 -0.57496	 0.85243	 0.41038	 0.62642	 -0.27550	 0.82567	 -0.77698	 403.92039	 -0.32899 	 20.66072
	 0.49424	 -0.57496	 0.85243	 0.37260	 0.40265	 -0.43748	 0.82567	 -0.77378	 403.92039	 -0.19795 	 18.02296
	 0.68919	 -0.57159	 0.95978	 0.39433	 0.42129	 -0.43126	 0.96361	 -0.67703	 354.53718	 -0.02147 	 8.75736
	 0.49424	 -0.66378	 0.85243	 0.37251	 0.41474	 0.52620	 0.82567	 -0.77300	 403.92039	 -0.35405 	 22.75641
	 0.74461	 -0.66696	 0.77017	 0.21079	 0.42983	 0.57188	 0.76446	 -0.43878	 393.94663	 -0.09968 	 2.57591
	 0.68919	 -0.36922	 0.95978	 0.39424	 0.41471	 0.53148	 0.96357	 -0.67625	 354.53718	 -0.05970 	 7.66026
	 0.74259	 -0.65513	 0.76181	 0.03761	 0.42983	 0.54153	 0.89348	 -0.76715	 339.51656	 -0.00011 	 0.65749
	 0.49632	 -0.56370	 0.85388	 0.21592	 0.62642	 -0.27550	 0.82327	 -0.46066	 403.92039	 -0.35073 	 21.76635
	 0.40394	 -0.35143	 0.85388	 0.37229	 0.55867	 -0.75815	 0.82442	 -0.74509	 401.93876	 0.00956 	 14.63968
	 0.68337	 -0.03508	 0.85255	 0.00165	 0.43194	 0.08197	 0.82526	 -0.49570	 364.56990	 0.00000 	 0.00000
	 0.74461	 -0.36876	 0.76317	 0.21079	 0.43083	 0.50724	 0.77248	 -0.41456	 339.59198	 -0.00008 	 0.58163
	 0.74461	 -0.76473	 0.76314	 0.42621	 0.43106	 0.57196	 0.88448	 -0.43785	 390.01066	 -0.03685 	 1.35590
	 0.73877	 -0.57133	 0.85254	 0.37229	 0.62444	 -0.16580	 0.82476	 -0.09072	 402.25149	 -0.12839 	 8.16552
	 0.44930	 -0.57406	 0.85248	 0.37229	 0.62444	 0.60099	 0.82476	 -0.09158	 403.07189	 -0.15352 	 16.09830
	 0.68919	 -0.66773	 0.95978	 0.40385	 0.41531	 0.68384	 0.89484	 -0.36517	 354.79658	 -0.06273 	 7.90490
	 0.74461	 -0.76473	 0.76203	 0.01175	 0.42399	 0.62224	 0.95601	 -0.67780	 365.24612	 -0.05457 	 1.37079
	 0.72990	 -0.66773	 0.95978	 0.40385	 0.41984	 0.53241	 0.96357	 -0.47445	 354.53718	 -0.06425 	 7.00486
	 0.69245	 -0.36420	 0.85391	 0.30282	 0.43061	 0.05895	 0.76175	 -0.66995	 395.97420	 -0.22203 	 10.46016
	 0.51247	 -0.89829	 0.85485	 0.30282	 0.41301	 0.58483	 0.96224	 -0.56416	 365.23833	 -0.06979 	 9.83064
	 0.73571	 -0.25956	 0.90653	 0.76763	 0.70908	 0.15449	 0.92597	 -0.72727	 390.18601	 -0.05715 	 5.90021
	 0.68416	 -0.03141	 0.85395	 0.00165	 0.55751	 0.07528	 0.75537	 -0.71768	 365.34447	 0.00000 	 0.00000
	 0.65266	 -0.58275	 0.79652	 0.37680	 0.62674	 -0.70625	 0.82722	 -0.82717	 306.11736	 0.00000 	 0.00000
	 0.45596	 -0.35501	 0.85248	 0.37229	 0.43091	 -0.63837	 0.84590	 -0.50184	 403.07777	 0.00000 	 0.00000
	 0.45596	 -0.57133	 0.85248	 0.37229	 0.62444	 -0.14284	 0.82478	 -0.09158	 410.37074	 -0.38203 	 25.81086
	 0.45596	 -0.61096	 0.85248	 0.31024	 0.62444	 -0.14284	 0.82476	 -0.09158	 404.28149	 -0.36073 	 26.01374
	 0.73316	 -0.36420	 0.85391	 0.30282	 0.42374	 0.02873	 0.76175	 -0.46879	 395.97420	 -0.15976 	 7.82898
	 0.74424	 -0.64219	 0.85582	 0.37326	 0.41637	 -0.27023	 0.88829	 -0.46926	 404.68713	 0.00000 	 0.00000
	 0.49424	 -0.57703	 0.85243	 0.29845	 0.63380	 0.22815	 0.82708	 -0.77592	 340.15171	 -0.00042 	 8.17421
	 0.53149	 -0.35148	 0.92547	 0.30344	 0.66783	 0.15111	 0.92597	 -0.15301	 390.31419	 -0.04489 	 9.78690
	 0.45324	 -0.25908	 0.88544	 0.77142	 0.43063	 -0.49391	 0.76040	 -0.73410	 353.27175	 0.00972 	 11.69132
	 0.73245	 -0.57229	 0.85248	 0.37229	 0.42882	 -0.14284	 0.82755	 -0.09158	 403.07189	 -0.10520 	 8.44956
	 0.45605	 -0.36598	 0.85102	 0.30282	 0.62623	 0.05895	 0.75911	 -0.46879	 395.97420	 0.00000 	 0.00000
	 0.65266	 -0.52476	 0.80645	 0.37680	 0.63095	 -0.70625	 0.82715	 -0.82717	 306.11736	 -0.00000 	 0.28551
	 0.73489	 -0.57133	 0.85254	 0.37229	 0.62444	 0.57802	 0.82483	 -0.09072	 402.25149	 -0.14549 	 6.07017
	 0.49424	 -0.57496	 0.84597	 0.37229	 0.62642	 -0.27550	 0.82567	 -0.77592	 403.92039	 -0.32722 	 20.41825
	 0.74461	 -0.36876	 0.76317	 0.21079	 0.42196	 0.50724	 0.77248	 -0.41456	 339.59198	 -0.00008 	 0.58163
	 0.68919	 -0.66773	 0.95978	 0.40385	 0.67910	 0.53241	 0.92714	 -0.67561	 389.95303	 -0.21982 	 13.23052
	 0.50842	 -0.25956	 0.92811	 0.76763	 0.39688	 0.15449	 0.96240	 -0.72769	 354.77016	 0.00000 	 0.00000
	 0.65319	 -0.53394	 0.85248	 0.37325	 0.39455	 0.09062	 0.82476	 -0.10201	 403.07189	 -0.05015 	 12.97501
	 0.46387	 -0.36874	 0.85391	 0.30186	 0.61376	 -0.14000	 0.76175	 -0.45836	 395.97420	 0.00000 	 0.00000
	 0.73605	 -0.56245	 0.85388	 0.41053	 0.59879	 0.03069	 0.83173	 -0.46879	 395.94313	 -0.12767 	 7.87410
	 0.48695	 -0.37671	 0.85246	 0.30266	 0.45137	 -0.27746	 0.75661	 -0.77698	 403.95145	 -0.40649 	 21.30561
	 0.73489	 -0.57133	 0.85395	 0.01245	 0.62444	 0.09519	 0.82476	 -0.09072	 379.68554	 0.00000 	 0.00000
	 0.69238	 -0.03141	 0.85254	 0.36601	 0.55970	 0.55811	 0.82441	 -0.73895	 366.70202	 0.00987 	 5.43932
	 0.49360	 -0.05130	 0.85395	 0.00165	 0.55970	 -0.27447	 0.82441	 -0.73895	 364.56990	 0.00000 	 0.00000
	 0.69510	 -0.54440	 0.85388	 0.21592	 0.64108	 0.07425	 0.82327	 -0.46066	 403.92039	 -0.19902 	 11.46067
	 0.65786	 -0.58275	 0.80645	 0.48682	 0.60105	 -0.70625	 0.82722	 -0.82719	 306.11736	 0.00000 	 0.27821
	 0.43206	 -0.78800	 0.94109	 0.37802	 0.60373	 0.06997	 0.90656	 -0.38420	 394.58914	 0.00000 	 0.00000
	 0.65015	 -0.36891	 0.85124	 0.21179	 0.41800	 0.80129	 0.76448	 -0.43866	 387.64662	 -0.20645 	 11.58623
	 0.74475	 -0.36405	 0.76587	 0.30182	 0.41739	 0.06733	 0.76173	 -0.44681	 395.96173	 -0.07092 	 1.87294
	 0.72249	 -0.66302	 0.84356	 0.42621	 0.41457	 0.52742	 0.82369	 -0.46849	 406.35256	 -0.12644 	 9.03831
	 0.51321	 -0.76549	 0.76484	 0.37251	 0.43101	 0.60795	 0.89441	 -0.75640	 337.04980	 0.00000 	 5.33777
	 0.39191	 -0.76473	 0.92993	 0.43103	 0.38302	 0.60918	 0.82602	 -0.14378	 339.54851	 -0.12562 	 12.74601
	 0.73276	 -0.14931	 0.76090	 0.56622	 0.43073	 0.21802	 0.89299	 -0.45171	 332.12486	 0.00000 	 0.00000
	 0.73316	 -0.36420	 0.85389	 0.30282	 0.62475	 0.05895	 0.76395	 -0.77068	 395.97420	 -0.15686 	 7.81524
	 0.49098	 -0.57496	 0.85244	 0.41038	 0.43228	 -0.27550	 0.82348	 -0.47509	 404.62650	 -0.32808 	 21.16986
	 0.73316	 -0.35473	 0.85391	 0.30475	 0.43091	 0.04716	 0.76175	 -0.46879	 395.97420	 -0.15723 	 7.79908
	 0.45596	 -0.43202	 0.85248	 0.37036	 0.43061	 -0.62658	 0.82527	 -0.50184	 402.33057	 0.00000 	 0.00000
	 0.68919	 -0.66742	 0.95978	 0.39424	 0.41471	 0.53241	 0.97407	 -0.67625	 354.53718	 -0.06819 	 7.89819
	 0.68919	 -0.66773	 0.97010	 0.40385	 0.41471	 0.53241	 0.96357	 -0.67561	 354.53718	 -0.25647 	 9.07666
	 0.74461	 -0.76473	 0.76203	 0.01175	 0.41536	 0.62224	 0.82592	 -0.43542	 349.95720	 -0.00302 	 0.88780
	 0.49424	 -0.64705	 0.85243	 0.37251	 0.41474	 0.54621	 0.89411	 -0.78631	 403.92039	 0.00998 	 15.14512
	 0.45605	 -0.46947	 0.85102	 0.27825	 0.62229	 0.05895	 0.75911	 -0.46879	 403.68271	 -0.38406 	 22.20196
	 0.44774	 -0.36256	 0.85248	 0.37464	 0.62617	 -0.14284	 0.75562	 -0.06546	 395.36337	 0.00000 	 0.00000
	 0.45587	 -0.57038	 0.85248	 0.37229	 0.62225	 -0.14284	 0.82476	 -0.09158	 403.07189	 -0.38441 	 25.91701
	 0.44783	 -0.53942	 0.85248	 0.38049	 0.62756	 -0.14284	 0.75654	 -0.06546	 403.07189	 -0.38449 	 22.81987
	 0.73316	 -0.36897	 0.76236	 0.21589	 0.42374	 0.65917	 0.76175	 -0.37755	 395.98539	 -0.02439 	 2.05742
	 0.74461	 -0.34921	 0.85479	 0.29771	 0.42983	 0.06324	 0.76446	 -0.40240	 393.93544	 -0.13370 	 6.94569
	 0.73924	 -0.66696	 0.85101	 0.21079	 0.42983	 0.04588	 0.76432	 -0.43693	 393.92780	 -0.17403 	 7.88453
	 0.45713	 -0.36598	 0.77019	 0.21600	 0.62623	 0.58584	 0.75925	 -0.47064	 395.99304	 0.00964 	 9.01077
	 0.49632	 -0.56370	 0.92773	 0.21592	 0.66827	 0.15310	 0.82327	 -0.46066	 404.14444	 -0.19578 	 23.01677
	 0.50842	 -0.25956	 0.85295	 0.76763	 0.62598	 -0.34312	 0.92597	 -0.72769	 389.94582	 0.00909 	 9.05857
	 0.73315	 -0.58275	 0.80645	 0.37536	 0.62674	 -0.72455	 0.85267	 -0.82717	 306.11736	 -0.00000 	 0.14343
	 0.73176	 -0.35473	 0.85391	 0.30619	 0.43091	 0.05475	 0.76175	 -0.46879	 383.98801	 -0.10954 	 6.68891
	 0.68919	 -0.66773	 0.95798	 0.40385	 0.41471	 0.53241	 0.96357	 -0.67561	 354.53718	 -0.05584 	 7.56837
	 0.49424	 -0.57496	 0.84597	 0.37229	 0.62642	 -0.27550	 0.82567	 -0.77592	 403.92039	 -0.32722 	 20.41825
	 0.68919	 -0.66773	 0.94570	 0.77167	 0.41471	 0.53241	 0.92816	 -0.67561	 354.53718	 -0.01299 	 6.39129
	 0.50842	 -0.25956	 0.92680	 0.39981	 0.66783	 0.15449	 0.96138	 -0.72769	 390.18601	 0.00973 	 10.16789
	 0.73316	 -0.37659	 0.85246	 0.30266	 0.42374	 0.02873	 0.76175	 -0.46879	 402.08722	 -0.18958 	 8.40787
	 0.48695	 -0.38552	 0.85391	 0.30282	 0.45137	 -0.27746	 0.75661	 -0.77698	 396.00705	 -0.40299 	 21.31818
	 0.49098	 -0.57496	 0.85243	 0.28914	 0.62094	 0.05415	 0.82567	 -0.75250	 403.76568	 -0.36757 	 22.37106
	 0.65406	 -0.36420	 0.85391	 0.41389	 0.40118	 -0.25999	 0.76175	 -0.51829	 396.12891	 -0.31175 	 13.20282
	 0.68919	 -0.66773	 0.97010	 0.37256	 0.41471	 0.53241	 0.96357	 -0.68603	 404.00594	 -0.22329 	 8.58837
	 0.73489	 -0.57133	 0.85254	 0.40359	 0.62444	 0.57802	 0.82476	 -0.01519	 352.78095	 -0.02384 	 3.82218
	 0.73316	 -0.37709	 0.85389	 0.30266	 0.43092	 0.05895	 0.76171	 -0.46879	 395.97420	 -0.16287 	 7.86800
	 0.48695	 -0.36382	 0.85248	 0.30282	 0.45106	 -0.27746	 0.75665	 -0.77698	 403.95145	 -0.40684 	 21.27889
	 0.49147	 -0.76473	 0.76243	 0.00724	 0.41536	 0.62224	 0.82483	 -0.43542	 349.95720	 -0.00178 	 7.92082
	 0.74283	 -0.13383	 0.85385	 0.70689	 0.41237	 0.32495	 0.90873	 -0.75756	 402.66806	 0.00000 	 0.00000
	 0.65303	 -0.66678	 0.97010	 0.40385	 0.43639	 0.53241	 0.96357	 -0.67561	 306.50287	 0.00000 	 0.65468
	 0.68881	 -0.58370	 0.80645	 0.37680	 0.60507	 -0.71336	 0.82722	 -0.82717	 354.20290	 -0.01507 	 3.87684
	 0.73772	 -0.35656	 0.85391	 0.30475	 0.43384	 0.04716	 0.76175	 -0.46879	 395.97420	 -0.15218 	 7.52491
	 0.50237	 -0.25773	 0.92680	 0.76763	 0.66491	 0.15449	 0.93702	 -0.70826	 379.23899	 0.00000 	 0.00000
	 0.74496	 -0.36863	 0.76314	 0.33177	 0.42660	 0.60152	 0.75687	 -0.45416	 365.41842	 -0.02008 	 1.13056
	 0.44774	 -0.36183	 0.83482	 0.37464	 0.67208	 -0.15064	 0.96656	 -0.05193	 395.36337	 0.00983 	 12.08726
	 0.74418	 -0.36420	 0.85391	 0.27855	 0.41739	 0.06966	 0.76410	 -0.43676	 395.97420	 -0.14501 	 7.14479
	 0.66425	 -0.55924	 0.76317	 0.21079	 0.42983	 0.57094	 0.76446	 -0.47081	 393.94663	 0.00990 	 3.40542
	 0.73938	 -0.76473	 0.75686	 0.01802	 0.44104	 0.62224	 0.89243	 -0.46165	 365.50552	 -0.05230 	 1.27282
	 0.41685	 -0.25218	 0.88451	 0.34645	 0.42429	 -0.57278	 0.80591	 -0.81948	 320.76384	 0.00000 	 0.00000
	 0.74255	 -0.36256	 0.84957	 0.37464	 0.43121	 -0.18773	 0.75562	 -0.43923	 395.36337	 -0.14771 	 6.95675
	 0.44391	 -0.66696	 0.76874	 0.27182	 0.62479	 0.61677	 0.76446	 -0.12362	 393.94663	 0.00000 	 0.00000
