xs-	ys-	xs+	ys+	T_f	theta	power	
	 0.74375	 -0.57724	 0.75572	 0.05327	 394.26117	 -0.05785 	 1.44921
	 0.50832	 -0.78813	 0.80620	 0.04336	 412.23204	 -0.38934 	 23.33914
	 0.70057	 -0.55239	 0.78851	 0.01621	 411.82082	 -0.20779 	 7.12394
	 0.70074	 -0.55023	 0.83155	 0.08839	 412.49295	 -0.27266 	 10.89867
	 0.59418	 -0.55375	 0.80574	 0.05846	 409.96097	 -0.27703 	 15.75680
	 0.65911	 -0.56568	 0.82570	 0.15033	 412.26764	 -0.31435 	 13.56070
	 0.60463	 -0.69401	 0.81674	 0.00797	 412.19184	 -0.36024 	 17.38551
	 0.58793	 -0.56568	 0.83789	 0.04957	 412.26780	 -0.39665 	 20.50846
	 0.70147	 -0.55375	 0.80574	 0.05846	 409.96097	 -0.23023 	 8.39697
	 0.52780	 -0.66172	 0.77398	 0.09018	 411.61458	 0.00000 	 0.00000
	 0.73509	 -0.55215	 0.81606	 0.00869	 411.46939	 -0.18943 	 6.83287
	 0.51971	 -0.78115	 0.82045	 0.04073	 412.41813	 -0.43466 	 24.55383
	 0.70401	 -0.55043	 0.78261	 0.05808	 411.68818	 -0.18265 	 6.27904
	 0.58299	 -0.56568	 0.84246	 0.04956	 411.82370	 -0.38906 	 20.71992
	 0.71572	 -0.55239	 0.78638	 0.01623	 412.26493	 -0.19391 	 5.94157
	 0.70057	 -0.55239	 0.78968	 0.03894	 412.96657	 -0.21294 	 7.29988
	 0.60628	 -0.57219	 0.82804	 0.06049	 411.81961	 -0.36714 	 17.95238
	 0.74351	 -0.79222	 0.81955	 0.02972	 412.26764	 -0.13900 	 6.66358
	 0.50488	 -0.55019	 0.85690	 0.04089	 412.24220	 -0.31563 	 23.06290
	 0.72991	 -0.50332	 0.78209	 0.03440	 409.08653	 -0.15976 	 4.36712
	 0.74351	 -0.55518	 0.85703	 0.04091	 412.26764	 -0.22896 	 9.49725
	 0.70418	 -0.55375	 0.81437	 0.05680	 409.97619	 -0.23935 	 8.94219
	 0.70149	 -0.55226	 0.83369	 0.01781	 412.22314	 -0.26993 	 11.00324
	 0.74351	 -0.57765	 0.85518	 0.04091	 412.26764	 0.00000 	 0.00000
	 0.74490	 -0.55273	 0.75967	 0.04094	 394.53412	 -0.07791 	 1.59943
	 0.73767	 -0.55432	 0.76518	 0.04068	 412.51226	 -0.12855 	 2.75586
	 0.74351	 -0.55180	 0.85722	 0.09111	 411.43327	 -0.00000 	 0.00000
	 0.65911	 -0.56568	 0.82958	 0.15033	 403.29829	 -0.25845 	 12.39095
	 0.70147	 -0.55375	 0.83253	 0.05811	 409.97657	 -0.26363 	 10.65975
	 0.53013	 -0.69628	 0.81674	 0.00843	 411.64466	 -0.41111 	 22.93275
	 0.73704	 -0.57132	 0.75971	 0.04874	 412.25410	 -0.10803 	 2.36108
	 0.57063	 -0.55376	 0.83789	 0.02811	 412.21938	 -0.39995 	 21.46620
	 0.72133	 -0.69369	 0.78054	 0.04257	 412.26774	 -0.17859 	 5.29798
	 0.70409	 -0.56148	 0.79750	 0.00211	 406.81118	 -0.20463 	 7.28938
	 0.70401	 -0.55043	 0.78885	 0.04383	 411.88972	 -0.20381 	 6.89356
	 0.52834	 -0.55207	 0.79422	 0.00196	 411.61045	 -0.24883 	 19.42391
	 0.70154	 -0.69362	 0.78851	 0.04383	 411.81066	 -0.21704 	 7.33892
	 0.57289	 -0.55376	 0.83789	 0.05865	 409.94448	 -0.39247 	 21.05827
	 0.70147	 -0.55375	 0.80284	 0.04076	 403.88370	 -0.19888 	 7.57445
	 0.66251	 -0.50976	 0.85766	 0.02970	 411.43183	 -0.33861 	 16.00730
	 0.50488	 -0.79009	 0.81922	 0.03056	 412.24220	 -0.44182 	 25.53887
	 0.74401	 -0.54873	 0.76088	 0.04094	 411.80267	 -0.10977 	 2.07195
	 0.70401	 -0.57844	 0.78384	 0.05844	 411.67191	 -0.19116 	 6.45810
	 0.65986	 -0.56544	 0.84035	 0.04158	 412.26764	 -0.32821 	 14.94924
	 0.52586	 -0.69628	 0.81674	 0.15026	 411.64466	 -0.37077 	 22.48947
	 0.72991	 -0.49401	 0.78300	 0.02973	 409.08653	 -0.16081 	 4.42238
	 0.50488	 -0.79009	 0.81812	 0.02014	 412.24220	 -0.44045 	 25.43198
	 0.60389	 -0.69401	 0.81494	 0.03369	 412.18751	 -0.35736 	 17.19787
	 0.65986	 -0.56544	 0.84035	 0.15033	 412.26764	 -0.33213 	 14.88606
	 0.74351	 -0.62899	 0.77261	 0.11320	 411.43327	 -0.11559 	 3.08515
	 0.72222	 -0.58070	 0.86040	 0.14998	 412.22106	 -0.26525 	 11.55262
	 0.70409	 -0.56148	 0.80623	 0.00211	 406.99849	 -0.21824 	 8.03149
	 0.53013	 -0.69023	 0.81628	 0.00843	 411.53643	 -0.40829 	 22.82258
	 0.54414	 -0.69628	 0.81825	 0.00797	 412.23843	 -0.41061 	 22.22955
	 0.69745	 -0.55239	 0.78487	 0.01623	 411.67116	 -0.19824 	 6.97834
	 0.56876	 -0.55376	 0.83789	 0.04094	 412.26764	 -0.40509 	 21.74283
	 0.74322	 -0.57673	 0.75584	 0.04096	 411.81349	 -0.08622 	 1.78383
	 0.69628	 -0.55220	 0.81553	 0.00745	 412.22276	 -0.25922 	 9.88817
	 0.66772	 -0.50636	 0.81674	 0.03839	 411.60894	 -0.28716 	 11.94200
	 0.60328	 -0.55374	 0.82790	 0.08948	 411.47351	 -0.36251 	 17.95849
	 0.74001	 -0.57219	 0.77462	 0.06183	 412.96540	 -0.12743 	 3.34630
	 0.70409	 -0.56549	 0.80609	 0.05877	 406.86489	 -0.21594 	 7.97501
	 0.65911	 -0.56147	 0.82530	 0.15033	 410.24748	 -0.29990 	 13.17103
	 0.48153	 -0.79009	 0.81922	 0.02970	 412.24220	 -0.43987 	 26.73947
	 0.73767	 -0.55181	 0.76621	 0.09087	 411.47351	 -0.12908 	 2.83581
	 0.60286	 -0.55148	 0.81553	 0.05991	 412.98009	 -0.34637 	 16.99647
	 0.70762	 -0.46752	 0.82921	 0.01702	 412.20806	 -0.26013 	 9.97402
	 0.60407	 -0.54690	 0.84155	 0.04094	 393.77248	 -0.23275 	 15.05030
	 0.73172	 -0.55373	 0.75768	 0.05087	 412.80273	 -0.08145 	 2.41985
	 0.72555	 -0.69747	 0.77937	 0.02281	 412.99897	 -0.16524 	 4.91567
	 0.52581	 -0.63763	 0.81791	 0.00843	 411.64192	 -0.41072 	 23.22061
	 0.74362	 -0.57399	 0.75622	 0.03838	 394.53412	 -0.06284 	 1.46498
	 0.66784	 -0.50910	 0.80682	 0.04095	 411.60894	 -0.26380 	 10.96723
	 0.57063	 -0.55456	 0.83789	 0.04096	 412.26764	 -0.40371 	 21.59766
	 0.66268	 -0.51016	 0.81674	 0.00785	 412.19184	 -0.29796 	 12.46970
	 0.74187	 -0.55180	 0.85722	 0.02266	 411.43327	 -0.23097 	 9.56758
	 0.70247	 -0.55226	 0.81553	 0.08495	 412.22276	 -0.25177 	 9.37802
	 0.74490	 -0.57645	 0.75584	 0.09962	 394.53412	 -0.05599 	 1.48463
	 0.74378	 -0.57159	 0.75971	 0.03385	 412.25410	 -0.10991 	 2.04986
	 0.49659	 -0.69628	 0.81674	 0.00797	 411.64466	 -0.43004 	 25.44354
	 0.66251	 -0.50976	 0.85766	 0.02970	 411.43183	 -0.33861 	 16.00730
	 0.65101	 -0.56544	 0.84035	 0.15033	 409.28766	 -0.32548 	 15.05862
	 0.51971	 -0.78115	 0.82045	 0.04073	 412.41813	 -0.43466 	 24.55383
	 0.71572	 -0.55083	 0.78638	 0.01623	 412.26493	 -0.19383 	 5.93848
	 0.73068	 -0.50641	 0.78190	 0.00527	 409.08653	 -0.15806 	 4.30537
	 0.52859	 -0.77317	 0.81922	 0.04029	 412.24220	 -0.42486 	 23.65022
	 0.71243	 -0.65753	 0.79342	 0.02980	 412.21948	 -0.20730 	 6.95184
	 0.72133	 -0.63821	 0.78054	 0.03696	 412.29177	 -0.17957 	 5.20912
	 0.58326	 -0.55438	 0.83799	 0.05144	 412.21952	 -0.40034 	 20.84968
	 0.74351	 -0.55220	 0.85722	 0.09111	 411.43327	 0.00000 	 0.00000
	 0.74378	 -0.57092	 0.75971	 0.04920	 412.25410	 -0.11029 	 2.06799
	 0.74289	 -0.57160	 0.82921	 0.05978	 412.96916	 -0.00000 	 0.00000
	 0.60570	 -0.57218	 0.75971	 0.03450	 412.98286	 0.00000 	 0.00000
	 0.70401	 -0.55153	 0.78851	 0.04383	 413.00324	 -0.20763 	 6.95283
	 0.56364	 -0.55038	 0.81553	 0.05991	 411.78726	 -0.35322 	 19.56782
	 0.74490	 -0.57673	 0.75623	 0.04094	 397.25141	 -0.06826 	 1.48762
	 0.70409	 -0.56549	 0.80604	 0.05877	 406.85021	 -0.21580 	 7.96962
	 0.60824	 -0.47990	 0.82921	 0.06044	 412.26583	 -0.36151 	 17.72056
	 0.65790	 -0.56543	 0.84035	 0.15033	 412.96720	 -0.33726 	 15.15455
	 0.70212	 -0.55043	 0.78851	 0.04383	 412.27965	 -0.20527 	 7.01774
	 0.58982	 -0.56568	 0.83789	 0.04957	 411.79881	 -0.39254 	 20.25114
	 0.71572	 -0.55083	 0.78602	 0.01623	 412.26493	 -0.19321 	 5.90676
	 0.70418	 -0.55375	 0.84031	 0.05680	 409.97619	 -0.26753 	 11.08794
	 0.73766	 -0.55181	 0.76737	 0.09087	 411.47351	 -0.13178 	 2.92867
	 0.74402	 -0.57673	 0.75580	 0.04094	 411.81349	 -0.08695 	 1.75475
	 0.73534	 -0.78960	 0.81896	 0.08965	 402.55382	 -0.15932 	 6.79744
	 0.50639	 -0.55422	 0.77357	 0.03092	 412.91723	 -0.05814 	 18.92289
	 0.71572	 -0.55364	 0.80633	 0.01585	 412.40996	 -0.21959 	 7.63132
	 0.70409	 -0.51695	 0.78628	 0.00249	 406.85268	 -0.17762 	 6.24295
	 0.67668	 -0.59502	 0.81328	 0.15163	 412.26767	 -0.27767 	 11.12879
	 0.65916	 -0.56568	 0.82561	 0.15033	 412.28354	 -0.31425 	 13.55148
	 0.52586	 -0.74184	 0.81674	 0.00797	 411.64466	 -0.41733 	 23.38849
	 0.74351	 -0.55180	 0.85722	 0.09111	 411.43327	 -0.00000 	 0.00000
	 0.74490	 -0.55340	 0.75967	 0.04094	 396.61811	 -0.08187 	 1.64510
	 0.74490	 -0.57606	 0.75584	 0.04094	 394.53412	 -0.06141 	 1.41427
	 0.73767	 -0.45953	 0.77330	 0.08029	 411.47351	 -0.13825 	 3.20691
	 0.73068	 -0.50641	 0.78190	 0.10619	 409.08653	 -0.15778 	 4.30917
	 0.67257	 -0.50911	 0.81674	 0.03839	 412.85689	 -0.29008 	 11.76224
	 0.66785	 -0.50635	 0.80682	 0.04095	 411.60894	 -0.26322 	 10.95760
	 0.50488	 -0.79004	 0.81922	 0.03824	 412.28998	 -0.44166 	 25.52817
	 0.70418	 -0.55380	 0.81634	 0.05796	 409.92841	 -0.24166 	 9.10221
	 0.60388	 -0.56549	 0.82788	 0.05877	 406.86489	 -0.32835 	 16.95672
	 0.70349	 -0.55374	 0.80611	 0.08282	 411.47351	 -0.23424 	 8.41329
	 0.50528	 -0.56518	 0.81868	 0.02014	 412.24220	 -0.41528 	 24.71532
	 0.64326	 -0.79035	 0.83980	 0.15033	 412.90277	 -0.33155 	 16.60305
	 0.58373	 -0.55148	 0.83771	 0.05991	 408.08311	 -0.36948 	 19.71161
	 0.60239	 -0.55376	 0.81582	 0.05087	 412.29182	 -0.34394 	 16.95322
	 0.66102	 -0.56550	 0.84035	 0.14525	 407.08410	 -0.30228 	 13.91267
	 0.74065	 -0.57178	 0.82567	 0.06486	 412.27470	 -0.18851 	 7.23435
	 0.67149	 -0.46601	 0.81687	 0.01703	 412.20806	 -0.28434 	 11.67280
	 0.70870	 -0.51061	 0.82908	 0.03838	 403.63548	 -0.22167 	 9.01919
	 0.52913	 -0.77317	 0.81922	 0.04029	 412.24220	 -0.42450 	 23.60889
	 0.50434	 -0.79009	 0.81812	 0.02014	 412.24220	 -0.44079 	 25.47320
	 0.70247	 -0.77465	 0.81553	 0.08411	 412.22276	 -0.23170 	 9.68438
	 0.53897	 -0.55077	 0.81922	 0.04112	 409.18829	 -0.35711 	 21.17826
	 0.54414	 -0.69628	 0.76635	 0.08933	 412.23843	 0.00000 	 0.00000
	 0.73767	 -0.55181	 0.81653	 0.00953	 411.47351	 -0.18408 	 6.66397
	 0.52298	 -0.57521	 0.75584	 0.04138	 412.29940	 0.00000 	 0.00000
	 0.74124	 -0.79161	 0.81812	 0.01971	 411.81566	 -0.14232 	 6.70532
	 0.50488	 -0.79009	 0.78577	 0.02987	 411.80851	 -0.21301 	 20.37749
	 0.70401	 -0.55043	 0.82196	 0.04366	 412.24435	 -0.25596 	 9.81812
	 0.74402	 -0.57685	 0.75603	 0.04037	 412.24220	 -0.08990 	 1.78005
	 0.51748	 -0.78035	 0.81963	 0.04094	 394.53412	 -0.24804 	 19.04626
	 0.69838	 -0.55374	 0.82912	 0.01499	 411.39399	 -0.26784 	 10.78663
	 0.70743	 -0.46752	 0.80620	 0.08485	 412.28759	 -0.22450 	 7.98825
	 0.58982	 -0.57150	 0.83789	 0.04957	 412.73233	 -0.39735 	 20.47404
	 0.74289	 -0.56579	 0.82921	 0.05978	 412.96916	 -0.18951 	 7.36845
	 0.71572	 -0.55239	 0.80633	 0.01585	 412.41137	 -0.21967 	 7.62951
	 0.71572	 -0.55364	 0.76971	 0.01623	 412.26351	 -0.14785 	 4.43254
	 0.71613	 -0.55364	 0.80633	 0.01585	 412.40996	 -0.21887 	 7.60011
	 0.73027	 -0.50641	 0.78190	 0.00527	 409.08653	 -0.15874 	 4.33254
	 0.67257	 -0.50926	 0.81674	 0.03839	 412.85689	 -0.29009 	 11.76267
	 0.60286	 -0.52031	 0.81553	 0.01610	 412.98009	 -0.35012 	 17.04538
	 0.72555	 -0.69747	 0.77321	 0.00417	 412.99897	 -0.16172 	 4.42074
	 0.73767	 -0.55374	 0.77947	 0.09087	 411.47351	 -0.14376 	 3.83815
	 0.58326	 -0.58999	 0.83443	 0.09185	 412.29182	 -0.39730 	 20.51906
	 0.73767	 -0.55374	 0.77686	 0.04989	 411.47351	 -0.13765 	 3.60636
	 0.70792	 -0.55086	 0.80590	 0.08167	 411.47351	 -0.22894 	 8.07415
	 0.46036	 -0.79296	 0.81943	 0.03085	 413.00186	 -0.43446 	 27.76442
	 0.72890	 -0.49784	 0.78235	 0.00527	 412.30018	 -0.16799 	 4.59307
	 0.67847	 -0.60359	 0.81283	 0.15163	 409.05401	 -0.25696 	 10.55156
	 0.54414	 -0.69628	 0.78955	 0.00802	 411.80321	 -0.25348 	 18.15713
	 0.70401	 -0.55043	 0.81721	 0.04378	 412.24588	 -0.25088 	 9.41765
	 0.62397	 -0.57606	 0.75584	 0.04094	 397.59581	 0.00000 	 0.00000
	 0.74294	 -0.69401	 0.81494	 0.03369	 412.18751	 -0.14689 	 6.26324
	 0.58326	 -0.55376	 0.83799	 0.05095	 412.29182	 -0.40076 	 20.86609
	 0.74293	 -0.57160	 0.82921	 0.05970	 412.96916	 -0.18828 	 7.36924
	 0.60239	 -0.55376	 0.81581	 0.05087	 412.29133	 -0.34392 	 16.95241
	 0.51971	 -0.78115	 0.81923	 0.04037	 412.24269	 -0.43116 	 24.35112
	 0.67257	 -0.50585	 0.81674	 0.04340	 413.00240	 -0.29028 	 11.76581
	 0.70401	 -0.55494	 0.78851	 0.03882	 412.85852	 -0.20806 	 6.95531
	 0.74289	 -0.56273	 0.82921	 0.05978	 412.93559	 -0.19010 	 7.36447
	 0.70401	 -0.57193	 0.79583	 0.04383	 412.14159	 -0.22202 	 7.60047
	 0.72172	 -0.64262	 0.75587	 0.04095	 412.29177	 -0.05635 	 2.94218
	 0.74422	 -0.57165	 0.78060	 0.03694	 394.53412	 -0.10498 	 2.92809
	 0.70349	 -0.55374	 0.80611	 0.08282	 411.47351	 -0.23424 	 8.41329
	 0.69838	 -0.55374	 0.82912	 0.01499	 411.39399	 -0.26784 	 10.78663
	 0.54282	 -0.67497	 0.80611	 0.00502	 411.44026	 -0.36097 	 20.45612
	 0.70481	 -0.54463	 0.81825	 0.08111	 412.27168	 -0.25189 	 9.42301
	 0.73331	 -0.69628	 0.76686	 0.09288	 410.95634	 -0.14122 	 3.39401
	 0.54799	 -0.55181	 0.81656	 0.00608	 413.12858	 -0.39661 	 21.52290
	 0.65916	 -0.57214	 0.83176	 0.15033	 412.28131	 -0.32384 	 14.16409
	 0.60628	 -0.56574	 0.82921	 0.06044	 412.96763	 -0.37608 	 18.30604
	 0.72083	 -0.67767	 0.78132	 0.08552	 412.29177	 -0.18316 	 5.38476
	 0.70297	 -0.55226	 0.81476	 0.03638	 412.22276	 -0.24935 	 9.29346
	 0.72976	 -0.47703	 0.78855	 0.04441	 411.81099	 -0.17516 	 4.97960
	 0.70315	 -0.55044	 0.78230	 0.00376	 412.29986	 -0.19368 	 6.42489
	 0.73767	 -0.55374	 0.75586	 0.09087	 410.94084	 -0.06002 	 1.97795
	 0.74490	 -0.57606	 0.77952	 0.04094	 395.06251	 -0.10318 	 2.85056
	 0.73930	 -0.55179	 0.76518	 0.09087	 411.47351	 -0.12543 	 2.67143
	 0.59755	 -0.55377	 0.81582	 0.05087	 412.29182	 -0.34682 	 17.31193
	 0.70531	 -0.55166	 0.81854	 0.02972	 412.24187	 -0.24981 	 9.43393
	 0.50358	 -0.78996	 0.78919	 0.04381	 413.00356	 -0.24621 	 21.13396
	 0.73767	 -0.55374	 0.77410	 0.07887	 411.47351	 -0.13870 	 3.43023
	 0.55460	 -0.45726	 0.82710	 0.07768	 411.47351	 -0.36622 	 21.09310
	 0.64528	 -0.55383	 0.80505	 0.04937	 412.28354	 -0.28288 	 12.60942
	 0.58326	 -0.56560	 0.83799	 0.15183	 412.29182	 -0.39769 	 20.69238
	 0.70247	 -0.55226	 0.81919	 0.08541	 412.24207	 -0.25625 	 9.69372
	 0.50488	 -0.79009	 0.81557	 0.02923	 412.22289	 -0.43351 	 25.05411
	 0.67668	 -0.59533	 0.83988	 0.15030	 412.28268	 -0.31045 	 13.56504
	 0.65790	 -0.56513	 0.81375	 0.15166	 412.95219	 -0.29142 	 12.52508
	 0.70762	 -0.46752	 0.82921	 0.01702	 412.20818	 -0.26013 	 9.97403
	 0.74378	 -0.57132	 0.75971	 0.04920	 412.25398	 -0.11031 	 2.06884
	 0.52586	 -0.69534	 0.75506	 0.00660	 411.80854	 0.00000 	 0.00000
	 0.74401	 -0.57767	 0.88530	 0.04231	 411.64962	 -0.00000 	 0.00000
	 0.74401	 -0.57767	 0.88530	 0.04231	 409.48815	 -0.00000 	 0.00000
	 0.58982	 -0.56568	 0.83789	 0.04957	 411.79881	 -0.39254 	 20.25114
	 0.65887	 -0.56544	 0.84035	 0.03813	 412.26764	 -0.32916 	 15.03080
	 0.56740	 -0.55074	 0.83799	 0.05095	 412.29182	 -0.40595 	 21.83609
	 0.70349	 -0.55413	 0.80611	 0.08282	 411.47351	 -0.23426 	 8.41425
	 0.73642	 -0.57567	 0.75584	 0.04094	 394.53412	 -0.05163 	 1.69145
	 0.50488	 -0.78775	 0.81557	 0.02923	 412.63797	 -0.43725 	 25.18055
	 0.58982	 -0.56568	 0.83789	 0.04957	 412.19047	 -0.39467 	 20.34030
	 0.65790	 -0.56476	 0.84035	 0.17499	 412.96988	 -0.33789 	 15.13563
	 0.70297	 -0.55293	 0.81476	 0.03638	 412.22008	 -0.24933 	 9.29449
	 0.70349	 -0.55374	 0.80611	 0.03968	 411.47351	 -0.23508 	 8.44235
	 0.74490	 -0.57606	 0.76254	 0.08408	 394.53412	 -0.08573 	 1.85421
	 0.49165	 -0.78115	 0.81968	 0.11510	 411.81173	 -0.43171 	 26.04968
	 0.74401	 -0.55475	 0.75601	 0.04036	 412.24396	 -0.08837 	 1.73153
	 0.74444	 -0.57685	 0.81872	 0.01635	 412.24220	 -0.16623 	 6.34852
	 0.50488	 -0.79009	 0.77034	 0.02970	 412.24220	 -0.07861 	 18.83986
	 0.60328	 -0.55374	 0.82810	 0.08948	 411.47351	 -0.36295 	 17.98106
	 0.50488	 -0.72629	 0.81902	 0.02970	 412.24220	 -0.43731 	 25.33074
	 0.66156	 -0.56513	 0.81375	 0.15166	 412.18839	 -0.28397 	 12.14558
	 0.60023	 -0.69401	 0.81494	 0.03369	 412.95131	 -0.36534 	 17.63552
	 0.70238	 -0.57193	 0.79619	 0.15033	 412.27851	 -0.21569 	 7.64745
	 0.66079	 -0.57213	 0.83140	 0.04383	 412.14440	 -0.31968 	 14.07681
	 0.74401	 -0.56579	 0.84272	 0.04231	 411.64962	 0.00000 	 0.00000
	 0.65790	 -0.57732	 0.88293	 0.15033	 412.96720	 -0.34483 	 17.98576
	 0.70254	 -0.56549	 0.83942	 0.08282	 408.88027	 -0.26519 	 11.03179
	 0.66081	 -0.64618	 0.80705	 0.15033	 405.74556	 -0.23266 	 10.80287
	 0.66023	 -0.55374	 0.82790	 0.08948	 411.47351	 -0.31351 	 13.60766
	 0.60221	 -0.56568	 0.82561	 0.15033	 412.28354	 -0.35653 	 17.82062
	 0.52657	 -0.69264	 0.81674	 0.00797	 411.64551	 -0.41300 	 23.19101
	 0.60169	 -0.55740	 0.81581	 0.05087	 412.29048	 -0.34502 	 17.01779
	 0.65916	 -0.57305	 0.81302	 0.15164	 412.28131	 -0.28536 	 12.28092
	 0.67668	 -0.59411	 0.83201	 0.15032	 412.26767	 -0.30399 	 12.86992
	 0.62303	 -0.57341	 0.81375	 0.15890	 412.17540	 -0.29848 	 14.84641
	 0.65740	 -0.68572	 0.81494	 0.03369	 412.96429	 -0.30805 	 13.18164
	 0.52432	 -0.69628	 0.81674	 0.09291	 413.08812	 -0.41146 	 23.42405
	 0.73955	 -0.55179	 0.76518	 0.00605	 411.47322	 -0.12013 	 2.57816
	 0.54414	 -0.69628	 0.82568	 0.00493	 411.96347	 -0.41557 	 22.86613
	 0.65916	 -0.56568	 0.81819	 0.10753	 412.28341	 -0.30283 	 12.88224
	 0.72996	 -0.50641	 0.78190	 0.07982	 409.09222	 -0.15904 	 4.35418
	 0.70422	 -0.55374	 0.80611	 0.00832	 411.69726	 -0.23492 	 8.42653
	 0.67641	 -0.59395	 0.83201	 0.14881	 412.26767	 -0.30430 	 12.89185
	 0.73793	 -0.55390	 0.77330	 0.09238	 411.47351	 -0.13854 	 3.36675
	 0.67257	 -0.50866	 0.81674	 0.03708	 412.17283	 -0.28631 	 11.66781
	 0.60389	 -0.54079	 0.81494	 0.03187	 412.87157	 -0.34699 	 16.88993
	 0.58326	 -0.57676	 0.83889	 0.05064	 412.29816	 -0.40131 	 21.01125
	 0.73869	 -0.55467	 0.88440	 0.04263	 411.64327	 -0.26643 	 11.98649
	 0.70456	 -0.44546	 0.78641	 0.01623	 412.26493	 -0.18483 	 6.44788
	 0.71518	 -0.55043	 0.78848	 0.04383	 411.81066	 -0.19573 	 6.11265
	 0.67668	 -0.59502	 0.81328	 0.15163	 412.26767	 -0.27767 	 11.12879
	 0.70401	 -0.55043	 0.78851	 0.04383	 411.81066	 -0.20265 	 6.85584
	 0.50488	 -0.79009	 0.81927	 0.15134	 412.26229	 -0.42133 	 25.01781
	 0.65790	 -0.56513	 0.81227	 0.03001	 413.03340	 -0.30234 	 12.63488
	 0.65408	 -0.56470	 0.81375	 0.15166	 412.49215	 -0.29002 	 12.72107
	 0.59726	 -0.55066	 0.83155	 0.08839	 412.95299	 -0.38489 	 19.15972
	 0.74371	 -0.59492	 0.88530	 0.04328	 409.37788	 -0.25084 	 11.47132
	 0.67645	 -0.57777	 0.81328	 0.15066	 412.37792	 -0.27640 	 11.10956
	 0.70342	 -0.55224	 0.83816	 0.03646	 412.22318	 -0.27198 	 11.21678
	 0.50616	 -0.55076	 0.81459	 0.05088	 412.29140	 -0.37567 	 23.76088
	 0.60054	 -0.57787	 0.75689	 0.01025	 412.24220	 0.00000 	 0.00000
	 0.74362	 -0.55274	 0.81535	 0.05054	 412.29133	 -0.16862 	 6.14803
	 0.71572	 -0.68680	 0.78638	 0.01574	 412.95794	 -0.19361 	 6.20230
	 0.60023	 -0.55959	 0.81494	 0.03418	 412.25829	 -0.34673 	 17.08438
	 0.54935	 -0.55374	 0.82524	 0.00475	 412.38715	 -0.41202 	 22.29334
	 0.73195	 -0.69628	 0.77990	 0.09119	 411.96347	 -0.15281 	 4.50054
	 0.74490	 -0.57606	 0.75584	 0.04094	 412.25150	 -0.08908 	 1.73688
	 0.51971	 -0.78115	 0.81922	 0.04037	 407.99823	 -0.39138 	 23.02776
	 0.74490	 -0.52743	 0.75715	 0.04227	 412.58941	 -0.09682 	 1.73937
	 0.74401	 -0.55088	 0.88547	 0.04099	 393.38362	 0.00000 	 0.00000
	 0.73968	 -0.57219	 0.82993	 0.06044	 412.96540	 -0.19669 	 7.69356
	 0.60388	 -0.55374	 0.77875	 0.09087	 411.47351	 -0.06645 	 12.32418
	 0.74140	 -0.57235	 0.75601	 0.06080	 412.24396	 -0.08183 	 1.88083
	 0.60742	 -0.55459	 0.82921	 0.03545	 412.96540	 -0.37524 	 18.23135
	 0.72890	 -0.49784	 0.78235	 0.00527	 412.30018	 -0.16799 	 4.59307
	 0.74401	 -0.57767	 0.88530	 0.04231	 409.48815	 -0.00000 	 0.00000
	 0.73767	 -0.58486	 0.77330	 0.09087	 411.47351	 -0.13809 	 3.43316
	 0.69838	 -0.55374	 0.82912	 0.01499	 411.39399	 -0.26784 	 10.78663
	 0.54338	 -0.79009	 0.82571	 0.02972	 412.02070	 -0.39820 	 22.35742
	 0.50564	 -0.69628	 0.78469	 0.00490	 412.26332	 -0.20579 	 20.23615
	 0.72344	 -0.58723	 0.81413	 0.08563	 412.48370	 -0.21278 	 7.72743
	 0.59345	 -0.55023	 0.83218	 0.03914	 412.23201	 -0.38609 	 19.46291
	 0.74393	 -0.55398	 0.88297	 0.01385	 409.97491	 0.00000 	 0.00000
	 0.73774	 -0.57771	 0.77947	 0.09087	 411.47587	 -0.14147 	 3.86491
	 0.74401	 -0.55481	 0.77765	 0.04231	 411.45331	 -0.11271 	 3.18478
	 0.73767	 -0.57660	 0.88712	 0.09087	 409.50836	 -0.26321 	 12.08335
	 0.51056	 -0.52295	 0.75724	 0.04227	 412.58941	 0.00000 	 0.00000
	 0.73560	 -0.79457	 0.81933	 0.02970	 412.24220	 -0.15657 	 7.28473
	 0.74490	 -0.49507	 0.75574	 0.04094	 394.53412	 -0.05750 	 1.26810
	 0.71518	 -0.55043	 0.78848	 0.04383	 411.81066	 -0.19573 	 6.11265
	 0.71518	 -0.55043	 0.78848	 0.04383	 409.32840	 -0.18750 	 5.94466
	 0.74401	 -0.57767	 0.88530	 0.04231	 411.97041	 -0.00000 	 0.00000
	 0.51943	 -0.78086	 0.81922	 0.02970	 412.24220	 -0.43196 	 24.40368
	 0.50516	 -0.81431	 0.81922	 0.04037	 412.24220	 -0.43744 	 25.37661
	 0.70297	 -0.78103	 0.81476	 0.04035	 412.22276	 -0.22566 	 9.56668
	 0.51971	 -0.55237	 0.81922	 0.03640	 412.24220	 -0.40226 	 23.56516
	 0.70223	 -0.55254	 0.86702	 0.03960	 411.51387	 -0.29730 	 13.60315
	 0.60149	 -0.69520	 0.80611	 0.03377	 412.91084	 -0.34217 	 16.50576
	 0.74494	 -0.55490	 0.75601	 0.04036	 412.24396	 -0.08954 	 1.70174
	 0.74396	 -0.57591	 0.75584	 0.04094	 394.53412	 -0.06050 	 1.43919
	 0.60389	 -0.69401	 0.81494	 0.03369	 412.18751	 -0.35736 	 17.19787
